	A091170	A091180	A099140	A102970	A132030	A133690	A139220	A139230	A139260	A139280	A139290	A143860	A147970	A148070	A157490	A182480	A185680	A195970	A195980	A200030	A203780	A218420	A227550	A228790	A228800	A232080	A245710	A251350	A256440	A266410	A273130	A276000	A276970	A276990	A278530	A280930	A283580	A294400	A304660	A304940	A305080	A305540	A305720	A308620	A309230	A329200	A329750	A332620	A352560	A357870	A360750	A371160	A371470	A379800	A379810	A385510	A385560	A390390	A394660	A394670	A396500	A396510	A399580	A402970	A409810	A411060	A414270	A414780	A418670	A419420	A419430	A426020	A426030	A430500	A434060	A437080	A438330	A441800	A446720	A446770	A448290	A448300	A449450	A452360	A453630	A453640	A453650	A453660	A453850	A453870	A455030	A455660	A455890	A456610	A456880	A458730	A458760	A459580	A461490	A463640	A463680	A463690	A464470	A464930	A468370	A468380	A473330	A474220	A476760	A477080	A498400
2021-02-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																										
2021-03-19	11.460905221833855	-13.645640660608478	-22.65228209137058	-1.6917975621408914	-6.713270841524718	-47.758933073608205	-0.7036603658652894	1.7701373956206226	-49.05897656482557	-8.741024151857346	-4.736402866186836	-47.95729058845609	-14.41719301546982	-42.06035886681639	-13.965715169957548	11.649311420287631	-74.6122660089386	1.9432884607631422	-20.005515691633263	42.12685276315824	-23.05372836659808	20.13383587208773	6.869047617324213	0.02476337017151309	8.107848607606684	-5.108229741090327	16.5258156153468	11.647588827712752	-3.3629998427295504	1.1114473342931888	-25.444596309040207	7.402929098207096	8.82776264047152	-25.614432066005975	-5.264133826298348	7.787910864930382	-39.18397704774543	-19.637137468118453	-18.556503118679757	-20.557217879249947	-1.1001984889735468	-54.508471434131934	-60.72965919076523	-1.717922222927882	15.17783193716241	2.41245157291587	4.20653657425828	-89.34279259688628	7.3151586545081955	0.59194060471782	6.267523802267533	-52.64713659672452	-53.87977914951989																																																										
2021-04-20	17.946933322986297	-9.890830820084375	-49.93586233751921	21.980465325500518	-3.5849535846555227	65.13412844084087	9.627238556859083	14.542836243092097	-10.51895957547822	7.898660582883167	4.071011959567841	28.131956616904063	29.56154049546967	-18.504305063703214	11.20257325055718	25.916922177288143	-209.76226665905415	12.755610765698293	-24.12945242987189	67.70864356942548	-46.875512633825565	16.28821946534299	17.737673140994957	7.5243025994554955	-0.6941662304161582	18.99736720230794	61.41030148309437	31.616264702966873	-22.356160290319167	7.246891920327471	-9.437710173180676	17.253740953578017	13.418608861189568	-34.08550366795316	12.664235859992914	-2.0178331573879404	-53.61852584033295	46.44883496563125	-14.507180835973486	12.646121241188666	-4.816782494121071	0.4756197475035151	-14.73302865568985	-4.942653440455615	36.997265749278085	12.014412031425763	1.728198836055526	-41.56209046742879	29.437969549277113	1.9370408636386856	22.33769429855238	-80.55423764442276	-56.7739850441576	0.0	0.0																																																								
2021-05-20	43.313352189939906	-37.717232411141595	-78.65441778272725	32.464967604090816	21.80621011830226	32.575047440463095	17.401620421292137	26.756358148574236	-106.67012712367432	8.221095694214455	2.1614972880379355	-72.11878533165145	69.88649877605349	-45.218984903011005	-27.98739467354244	35.89229163060372	-297.42441551379306	15.403940396168764	-34.479683416810076	109.34900527630452	-61.661114865037234	36.213418695019755	46.174373011745956	11.547491510568761	15.156374322687952	-11.011537669231984	134.78570804663468	50.50615888555694	-31.628272614998423	13.506748458756192	-21.249170561815845	45.04950211509822	24.476707505772538	-67.94637182331644	8.117738462588022	-14.78844967459736	-36.09335888707574	29.029108174101566	-18.51481582753513	-3.1114350942552846	-0.16170395673361782	-9.474460740791983	-21.24119366940431	-0.818970690084825	57.78200524773456	23.496684661442487	5.373334142463136	-13.813908455063938	41.09658728175782	3.599966115289135	31.857111135337618	-106.33467917613234	-8.568762922104725	1.966638761723516	-7.463496105458034																																																								
2021-06-18	54.746367615646705	16.47419122262727	-88.71376594863978	35.61182499674851	19.90734667155448	162.30457724741427	25.22548964404723	48.4792343572517	-124.70653526792739	20.13027794050504	34.89918620114622	-127.10437458147499	112.0559611714416	-25.389894693144015	40.87600894206116	75.84101362538786	-258.24212599706516	29.87038372842835	-23.2713037937865	108.0622970068107	-21.38785263544196	52.14579288290042	73.40603798642042	20.06552953964774	44.237072089751564	-12.153607680620553	229.62015727130347	72.22838677413893	-33.845512037505614	28.09499995844817	-16.477174100553384	53.133046328406635	29.298066810082673	-58.93501933688458	20.745785973045713	6.116064757334243	-29.895603520075383	75.82967317660223	-0.2765974473732058	28.11717657582267	3.490837639239544	4.596500915802608	-35.68732967953838	2.911433815908822	81.47864966077577	34.75954630955721	5.598689289707181	94.59660652824095	75.46160815467556	5.536686939412903	45.26904555236979	-113.38564741757182	12.074921930856362	8.666121040841972	7.89129617578692	0.0	0.0																																																						
2021-07-20	46.623077584303246	7.178476853223401	-121.70984213528936	29.685450723894064	18.818952462059315	422.4860006864037	32.87101766937303	54.74432775310379	-107.19746343386214	18.84556322325443	27.745617761720496	-135.7308956655761	137.4673880495866	31.904058692758554	115.50500908118556	102.78215815067051	-286.55567009387596	21.989500705734827	-32.6382869838817	121.02949931570765	25.023135769879445	35.650266293136156	79.19879090101222	10.27442658820064	40.49568951697347	11.012931510522321	240.06805084790903	99.30621463272837	-48.24444950433917	23.268386647127045	8.175732149014948	26.438711808308653	25.060475604768726	-40.03072225269716	23.044214478728463	-23.338182700477773	-17.094136519172025	84.92778465044103	37.546598434031694	79.34052600770156	22.999355222877057	100.51047184067284	41.132104404801794	21.013914556713644	99.93712485955984	39.97663036927088	12.591294235133319	379.02351912618906	105.82706311733637	7.688577019653167	71.15369830707095	-136.55088786419947	41.082294603986156	25.37357019307092	37.82875118154516	8.997596255283497	73.12341655176715	0.0	0.0	0.0																																																			
2021-08-20	38.162399479134365	-78.31653970494881	-213.38498576985512	10.594030602810562	7.153286648454014	715.650697271587	21.59245563592549	38.882661330945666	-190.71120382750087	-0.25473706802404195	-42.00547546575035	-141.86892392022855	89.70360820138012	99.32240434507548	116.39903392598353	121.68677652821498	-332.14331313280854	26.650311816814792	-76.48870285639168	162.49309813861692	105.87320613585325	17.715242301690523	61.91898543710067	-18.520569554164013	27.029095125482854	-1.49992797773848	324.19614923995687	152.83594899649324	-41.037439807507326	-15.86111478429666	48.15283694227401	0.17320846727852768	28.464145449454918	-1.2853280045637803	-11.583818384857295	-47.10793922735138	-32.998735269124154	-41.03468061648891	62.885203390625975	123.68451838129113	49.2442484058156	185.6408172776064	140.04608028096845	43.75720316073239	145.13009031929687	38.86690255178928	27.364045090274885	654.3941325635242	133.64997696542014	10.00996168210986	111.73137119500825	-220.55577273804374	-15.007399970254482	54.36627743430472	71.14436249966275	7.314794431758855	159.18399135039363	9.395125703991653	8.367004856279891	16.96446365229349	0.0	0.0																																																	
2021-09-17	37.53576136637275	-110.9851412996286	-272.50545742368195	12.168244659475022	-3.5774862061080057	1034.8631416493008	30.29384708685666	34.10757263115238	-248.9718286779389	-12.311051177975969	-60.20399634993737	-133.08487048962706	149.81435920028161	74.14874079101719	26.818663518373796	139.7511656150691	-242.77994135284825	42.109869997506394	-84.22744360147408	169.87075590618406	188.2117270598792	21.709914543613195	62.028402876989276	-36.66655454482634	47.814246911096234	37.146169455145355	357.5198462714434	200.71118066662166	-25.57166105716442	-46.94911048803988	41.227427906909725	-5.778191202422022	32.09255734034468	86.4867628724569	-27.240670190576566	-35.30945800642439	-34.21930263215654	-95.43294707132009	80.43021430116278	186.29710242640795	62.49428456886562	324.4312468027565	241.70715603670033	55.10184783519071	171.94781814752787	44.601555746181475	35.65213349314763	870.9393512214592	156.3932856326901	12.825022278761026	145.281659789056	-254.26622665600007	-48.75850327045009	77.14787045920275	107.3458514830545	64.64786112554248	80.93159978314361	34.82532022164742	19.827126833970397	33.73861216071964	7.189000239728557	17.764448812115006																																																	
2021-10-20	45.8000879764013	-135.02314941633085	-283.2321592210428	2.940082236475064	-11.786797423157623	1201.5771203432669	26.06974274854656	22.14972598516715	-391.71634632909263	-60.67947786968034	-77.51167643819645	-429.14586910208163	154.76080749836183	-84.74182316807855	-20.19029682569453	155.10659058653982	-242.98148777006645	38.448897094513086	-84.45475349495791	194.02061968535781	160.72476474284122	84.86587482242703	29.23453827825506	-54.2253577920892	61.27515440773732	29.685890192818988	437.5888557871731	234.3062140270922	54.21918889208246	-75.73425087716532	-39.85829084389843	37.448685778448635	33.428321539412536	104.10971681876617	-64.1203913158788	-14.750989130829112	-18.53064261885629	-229.6713335477034	67.71648375804943	211.97170763854956	60.18923572282438	474.8542928650277	356.44936344569214	51.40472767399115	201.032968118212	49.593650040125794	42.83194566851307	930.1003740184678	169.27391482622807	16.276888686406892	171.23870772065493	-261.5861039021129	-85.16817462470317	94.53958958599105	122.96267048072514	100.30075198239501	-167.91849898762302	31.953006990446738	32.37162533762785	56.616753904745565	-13.869479382616191	35.60494642575213																																																	
2021-11-19	48.358648147634995	-209.47751107388467	-297.10579098334347	-3.76012214695038	12.526641183498214	1628.7653129665268	16.018758754784358	14.767421641356123	-379.1321341615985	-111.68732413129692	-136.2338028916165	-714.8752663517662	93.04035816957548	-172.53674357522686	11.356032926007174	199.0810986568613	-254.85094863348422	45.538918818796446	-92.86833548050708	246.38583759712856	123.44029242839315	121.62432102068215	-19.611201703979532	-80.11305476087682	37.912037423571746	61.58462607582078	491.36728880999726	296.65376539296267	87.88064718872374	-122.5631707187058	-103.92175887463964	59.725272820565806	39.30883713975254	192.6015919598758	-96.93425128003037	39.2505365508714	-8.936173130052339	-343.400888343509	66.47033757943791	303.7547220523229	60.668238719004876	626.1383204683516	479.4384712714491	48.10154864969081	236.8680306450624	55.11416598762935	48.62526901043202	980.9158286648599	193.66651925683618	21.287378009583335	221.88224793289555	-265.7885833843029	-112.70233473012922	133.76342582869802	176.24375418407362	128.02045207309493	-347.4548028916179	99.89045703281954	85.33332821520526	99.46550890911567	3.923886931846937	46.26945269044154	0.0	0.0																																															
2021-12-20	53.28202759030137	-270.2604173070613	-386.2168441648755	-3.1051049217303444	5.717172546635993	1759.3388110970118	7.695614477113395	-0.19319156374649538	-373.054023708748	-151.25391829023283	-187.44557891733712	-868.7058977241759	59.28430217578352	-128.9672201515059	-39.865992008210014	226.69583107636936	-393.29204182144167	28.23809486764003	-130.91334463258863	245.6501961725371	73.78178349035807	128.3810447213218	-49.07709401266311	-106.9892958846458	3.0063765087797947	53.519598199063694	505.1975178622997	308.8466178619419	102.2479808739954	-158.43977242410256	-93.09912234202784	63.86095080940868	43.23590711094312	209.83126660510607	-109.99035572531466	-3.3847486144386494	14.565185758503503	-391.2429328666476	84.59573211501629	322.7689708288781	69.4240432935494	615.6967035017951	434.1709330947815	55.01350234970596	231.6890841188324	58.564167699712925	53.52482729700023	1089.6338126246847	220.71027492420762	26.711941753943393	244.99731747725673	-323.42163052141404	-194.02623930315895	150.03450886027167	189.14741228378807	105.5803545698218	-310.2742975780857	123.84199599479871	78.23602608811416	76.35148858961475	38.06273429799694	28.055446360556743	-28.452310247193964	-0.1355559011317382	0.0	0.0																																													
2022-01-20	65.90608107866046	-337.9957985513065	-401.6673306235789	-14.131520722165988	11.302650829124104	1680.5153822222783	-5.982331039427663	-18.905489630934426	-321.1168307457265	-232.06292301790745	-232.26950345970545	-1255.2973027538028	56.202941316129	-279.4269801405753	-192.64415204073885	238.41344533495248	-723.6180923295396	21.918323480109393	-138.15468985182997	264.32176796804924	-74.05056590371169	219.6831792427165	-80.26514147817943	-136.30081713913887	-26.538347190432432	-14.364110635398902	508.95354931401744	323.34182237451023	120.27648225508892	-210.20067163918975	-169.85578643008193	145.82229582659966	52.17833070072811	172.08752274787184	-135.354816032308	-53.92728414646626	15.390428627961228	-484.48533754191885	50.41545439876427	291.4146171652319	57.00355502081402	582.2790462150988	396.8885598281231	43.018565301455965	245.82801399898017	58.285387783033	58.55185775623431	866.2624298653391	222.75728414397963	32.52648414589203	255.79959035841784	-349.53984097699686	-280.7280982163811	157.47911261630907	174.61342901665557	60.028196282017234	-557.7412043850927	130.828509578163	87.09451460690434	44.69094801016581	71.46923371385674	-12.94452790003561	-63.73676554041049	9.314859092453844	7.1633305820414535	3.62274156827516		0.0																																											
2022-02-18	95.03416605793154	-445.31074784294833	-394.5639127987888	-25.433324248739154	34.42115343752448	1365.817787364067	-21.483489115119028	-41.341790913981185	-414.06350520972774	-291.72630216917605	-296.7952513523869	-1666.844834674841	-0.44311974983793334	-455.63177840608114	-367.5607564897655	209.28537452995624	-999.6702210624135	0.9739434481398348	-145.45272689351077	227.6978422094944	-217.30294644905007	306.44456681392694	-95.62512505407994	-140.16446945165308	-25.65172929572782	-137.69712190415703	535.2567315684719	302.9123816752035	153.8613052575147	-223.47642322623688	-279.37287121394183	241.76844744325354	41.330021289632896	87.99344727722564	-174.67640082430262	-106.2108232190003	-12.62987209377934	-628.9771385946515	4.531157709508989	205.16985451013534	41.816281117336985	351.3455754061579	165.1234883670877	29.28065368868556	228.88183555307114	59.3984069000353	63.297374061445225	419.9226654381928	186.78760671914642	39.76122175029741	240.13663786236611	-375.7622941508944	-403.4105788414581	142.8261684710833	129.71897847880246	-46.54791654172186	-933.9367497968778	100.36248029900707	65.04810862818886	-7.985726797323878	69.32368937707724	-44.47958826736976	-84.41198935220746	2.542248002375345	23.682424564318353	12.976068306859815	0.0	-17.98800708931776																																											
2022-03-18	96.53406691977943	-582.5501412472186	-535.7499816515556	-36.07492337928579	74.04770383658615	1030.781454989381	-17.872390069338962	-40.14322964257144	-555.1736488459428	-316.8823345434266	-380.7670919338998	-1780.452220731495	4.375468900889246	-571.8031825452053	-450.0847643554971	199.0147863903294	-1256.9392883806904	-57.6302469399925	-228.84906876114655	232.61976586028686	-317.413861572888	410.35037959332294	-87.44825806346398	-150.92792347223212	-19.815545171714803	-185.67651967530765	527.557404144427	274.93247561818134	211.59542790932028	-258.01773586749005	-349.4598503227753	342.1390277685841	33.20496952644862	-22.805000122189085	-216.81355571834138	-151.66256703966064	-83.19284695443821	-785.007033531474	-48.22039363315707	101.78779630593635	34.26407519445638	138.83432302684741	-67.55511625914369	22.31955179264878	212.06807962686798	65.31415047759765	75.38410158616534	-23.82360781704483	168.48941781047688	47.601276468791184	225.09568788594333	-479.9633262681609	-517.4625092024817	130.18763466668497	83.01890895897668	-87.05735137709962	-1207.7048943497794	58.112651225716036	6.701601396256592	-69.09594992351413	55.69057906081616	-36.36813551665182	-51.06851016766632	6.007794128576279	43.34181965598873	33.65673309247177	-12.480696386845011	-33.86052460996143	0.0																																										
2022-04-20	105.71674948251257	-619.9669478072647	-628.379129388708	-43.43286863118101	111.36422796073384	878.6829524756031	-21.685164919881572	-29.524040378797054	-655.4848905951148	-331.9430957195109	-402.0117393018554	-2000.5389096712097	78.80226644396316	-934.3706092545326	-564.1605355576194	229.7621386805331	-1445.0923968597272	-99.55940251186075	-288.1859466710648	240.45044444546875	-343.134951458811	568.5487690367609	-75.35423809996246	-141.4448188329925	-12.894627125884654	-229.7715926295059	521.4830931007527	279.12359167195973	260.66355318438036	-258.8553936648832	-592.0325270205212	491.9346336443414	48.39456047198928	-156.14804545414518	-252.09528687977036	-190.67363455416853	-151.34234599541014	-913.177805244246	-150.68873129687927	31.827053136781615	5.4796968467180704	134.42375100287245	-81.72734992377809	-5.089801408788844	224.2038419950877	84.53072569791311	92.20245275862908	-576.8908955548977	193.31706679963827	57.004621139902156	235.06895606831495	-564.033265951779	-607.1184394290922	140.38201803539414	63.38249604104385	-88.44108025653986	-1957.277924292619	3.479259837666177	-31.687559404525018	-103.35770071599472	36.32700729885437	-82.86416497537721	-22.34796760914469	21.823699519571164	45.481794190160144	54.64774160584966	-31.698740919508055	-80.34741372220924	22.14831588227753	0.0	0.0																																								
2022-05-20	97.41098738168421	-642.3099915313323	-684.6067695480833	-83.67935738139204	84.9230295673442	236.8990219023981	-31.263246546835944	-38.949111882272064	-792.1885475567688	-370.9351816362232	-419.7893808262961	-2243.8416438388595	84.3885530608859	-1155.601981056112	-739.659272011284	128.42142264908216	-1796.0197612325974	-183.4561025714538	-376.8162666879689	172.49735100044927	-457.838794144398	709.7023073905366	-60.2962225422134	-159.68301653259277	-40.13311609125685	-288.60287542377773	352.7849376320373	193.44562825128014	275.07618186514264	-288.351477964914	-749.1359033804474	504.1496497101307	29.656393715686136	-317.56631574513085	-292.98746618942823	-306.53502975071933	-232.50991742639053	-1063.0873475030094	-245.44258491483015	-171.0063052757796	4.360836879337512	139.25812109851904	-95.59461843587269	-5.590438043740505	166.56598219383886	92.4010997449277	121.35140027797206	-1068.9658985186397	102.1915581893445	67.94913131103385	177.63149427073404	-608.1937352808936	-706.3616026206564	91.53128581747478	-26.85071079206682	-102.55936145179112	-2399.151447727694	-51.207389118906576	-87.16837893261618	-122.33971908716558	8.519235135630879	-103.06481083339168	-37.40873835235652	23.461951551331367	113.76304125653405	50.68727544295143	-61.11961855072332	-97.1267598420327	-36.431540073184806	-23.588764476611686	14.709644334367113	0.0	0.0																																						
2022-06-20	59.47992065690687	-728.4522855358628	-658.4432452278907	-144.48630125756517	66.06164436415384	-450.44919279076566	-51.0390014429031	-53.128302352740775	-1084.2492471557853	-415.2316704960449	-484.85374926050645	-2480.1374990904587	-0.12234511690257932	-1546.4843719315395	-943.1362946499648	-8.185247714174693	-2084.881398868569	-280.60929070265956	-450.298329873136	52.07747769170237	-580.0162323866571	762.6643119182445	-66.16884595838746	-189.35478675464356	-83.13383109259576	-400.6012794503131	183.04408228552347	68.6956055681876	268.01652791788547	-332.95632810855477	-1020.4150773454312	450.7030425419616	-15.878682172172375	-486.83291000799727	-379.9499440996078	-435.39117041331156	-220.5949446476734	-1380.043737904205	-338.3832349426193	-381.7112871004865	-5.33840273604801	100.45541088073514	-138.0103929181605	-13.577597612351383	65.80813581645998	83.58237364819433	150.8410598578448	-1455.8006587317213	-19.52204381619049	79.92471616910916	96.7336899270631	-591.7036312184846	-745.290348313858	24.25253965750744	-121.3156569542316	-118.20777161154183	-3069.630948447957	-132.73967502463347	-153.91507812587224	-116.13315521291588	-74.55246647304375	-77.5591680970465	-34.623585508137694	3.4512374441001157	192.32488020937308	54.0892156657319	-47.36003730367884	-80.59180744172045	-66.55295606178697	-27.908226025205295	74.64553391648587	-12.154230756439574	-12.434933919761534	0.0																																					
2022-07-20	-14.084787478623184	-723.6326489332496	-619.0254289603217	-207.6175874994351	-7.445474217047376	-620.7248291592405	-78.67831439664315	-68.84768114705184	-1292.2821405172144	-413.1910681383506	-498.0467215218705	-2412.0824476298585	-182.8994837730679	-1584.183097385714	-1093.28819452091	-78.65712681759396	-1964.3882202726782	-344.77391869156054	-512.0588113767462	14.194283163775253	-502.3390460420924	757.1299528936779	-88.90559373322776	-208.732939605522	-139.59760346029543	-480.02334445613087	44.386842561940284	35.207706517274346	250.9230840789769	-354.893596259235	-1071.3757747899654	317.6152821496198	-34.29821969592376	-572.8497659961813	-450.435642675684	-494.9442493828283	-201.3981314504108	-1633.8747034279586	-388.84986688870595	-481.79519627632544	15.711068895745484	-82.02818777994253	-289.3794840495211	7.923888890845774	62.29258002546703	47.39348967459773	184.7479236497329	-1473.460749503487	-73.70260777451585	92.06297385530343	83.64094750643744	-570.384567331891	-704.7252702337901	16.550271789101316	-141.8919101063384	-177.7172150906663	-3153.939683326258	-160.3578116226945	-181.18495305462238	-107.37492504382135	-145.70496087153697	-10.292375665987493	-8.345896297934814	6.074680210684164	197.36277341021741	29.4901272302468	-15.879746270844407	-69.27087295097954	-53.18024912828514	-11.022806343677075	119.12757298954966	2.991083555025398	5.699883861356284	43.80852515492006	0.0																																				
2022-08-19	-56.07288717466781	-685.7058253296418	-639.3713445809462	-232.12274751817313	-41.288658730982206	-217.43835986829072	-74.54218255577507	-49.8323830370864	-1371.2433489257492	-395.3991805842361	-485.0316739535392	-2293.621685654758	-220.4140927005028	-1547.7102825801994	-1168.3983000882472	-58.96135315765787	-1691.7717003246325	-357.5387207923832	-535.9289712288992	156.0228304899283	-380.2554221482096	812.5353080264267	-72.28320412313678	-221.0656167236216	-164.81101195260726	-499.8682379669517	25.314575357260765	113.08009219995802	297.91801978139847	-365.46944792170143	-1069.1260072521982	312.84568768273675	-30.72181018943411	-518.7779023488092	-467.8943757305078	-444.90076373605916	-206.5295852263407	-1698.9104200952206	-423.25268801703714	-442.6563736075768	41.0283060443744	-54.62213720048749	-220.81697868506308	31.79139288254737	178.8409364988147	31.828111709767654	212.39119161399503	-1317.9103573208122	-51.49816468348581	107.88006690046313	153.0522204146382	-576.6931446354565	-704.4211988133848	81.04973386932943	-79.86141669760218	-85.8034034758548	-3190.069085387411	-119.82592038577786	-125.51713908839702	-28.515664000924517	-193.9731165976582	46.2644781081126	104.87966723974387	45.30491972186974	131.63596019735996	29.214747244921455	45.06982239185709	-41.14116021027439	2.7675483036127844	94.91688138578502	128.57617063650468	48.18859123355287	58.84663030093907	93.4890941005142	14.681988743652255	0.0																																			
2022-09-20	-102.3105753994123	-636.3042205263446	-640.0901936030004	-273.93758514491583	-108.3338123007452	-234.09397999769135	-73.5451396651597	-52.84403307518687	-1524.8050965790608	-421.12710869350667	-459.94887589309474	-2438.993380209409	-274.91953571663544	-1762.9487134752999	-1286.2143120026412	-128.66513728103382	-1511.6677176846351	-417.3636192248432	-586.4255076170775	195.6514629212652	-283.4595415564618	893.7011361554887	-79.29311482171397	-232.29845144326464	-176.0774532723908	-576.2404930724733	-3.8911176334841002	127.05335595651923	386.9550088759497	-383.5614240399955	-1214.9936015278072	271.5096800091833	-64.20129762761098	-562.637876145227	-521.3628418354547	-476.54990199573695	-235.23268484574874	-1891.660145052927	-484.3591397486598	-535.786237321252	71.36962702905839	-97.16141733434051	-193.37585574110926	59.67785209096837	195.7357719317115	13.33744866586676	269.42995137513753	-1386.563119848157	-113.27454752417907	125.75520600708114	171.15025472766138	-589.0162452126988	-735.853653301845	100.08684032178644	-79.20131245652556	-33.275658555292466	-3588.2992712218547	-152.80786761014133	-97.48967261847429	21.025569483770596	-258.6239049628384	26.855697530339967	187.23304197890866	60.196613912869	154.492807294062	25.510048443900814	52.838179105014206	-65.85325534562253	18.011548882299394	177.79946428125731	59.22625866328053	57.5145057358568	61.104344994339044	78.16118271068262	9.58007008563618	-71.94667572666367	0.0																																		
2022-10-20	-153.62839196193454	-746.079542490108	-730.6863546136519	-337.16521760986143	-174.49170549424161	-465.31518546170264	-82.51374527590451	-73.0861484153852	-1699.702969136837	-465.3987093165688	-541.0822297104205	-2632.84917734579	-362.67768399793204	-2174.849422995205	-1458.6536870362397	-264.3398662556956	-1396.7915231887346	-499.9548127455564	-675.8557685444048	224.89758150518537	-185.87462285310176	1022.8316707442391	-108.82075350484047	-263.8424057215293	-217.52038259206802	-691.8376511322531	-242.33160674567625	100.28908261184552	421.8662097222932	-425.6965050695262	-1507.9603911725135	219.2841708766191	-107.97626506462348	-626.8479479997641	-594.0088659830599	-529.0854679753211	-292.8368770673569	-2156.7101658477623	-580.057747851848	-674.6103026791152	83.65478807216277	-185.5460465883698	-201.55064915269395	72.43610298874773	156.93727576516176	-51.76390248281223	331.02823952879953	-1797.3042395233206	-254.0488333127887	145.7470417043296	161.87927522707287	-651.7671871481671	-736.205798134497	95.92105609172359	-109.40987499388211	-30.65674798505097	-4293.0194100327935	-233.00530716259527	-143.78923114427744	2.209685518349943	-310.44448155756527	8.615130071744716	150.08834012178704	72.2480353027313	216.06198578196017	27.641064235831436	-3.61458016098004	-95.57693425509933	0.5043221074320172	127.66940102758781	-4.618818051645576	47.163312897748256	36.03145274606504	-38.85744041162252	-5.265538306292001	-214.61798084751354	-24.21856073352683	0.0																																	
2022-11-18	-162.3109706363448	-796.4244443596144	-767.7766702435747	-349.97479138917515	-170.69935551486742	-686.9706524051435	-67.57045151542343	-67.61899838905765	-1625.183879073662	-448.41149641264565	-575.9124706350212	-2604.1788293118807	-362.8116223535653	-2191.159369696179	-1494.6763284112476	-320.08267724257166	-1351.9337816179468	-481.91284153525703	-689.3503878147985	317.3568885000168	-74.17211414934354	1141.5718786748566	-85.77421195079751	-268.17399674516264	-231.24826859333098	-717.0223010669451	-617.1771191491353	103.87187967300997	416.0893063109834	-409.4929578435531	-1615.4594436760672	276.8642726722428	-93.89253165983519	-603.217656470073	-578.0938726011645	-519.4240624723279	-358.4526313239239	-2099.8886714957916	-632.6902703496417	-725.0138230049452	58.93460243564732	-116.00840839299781	-30.3059017188898	48.79795416281377	169.29988530416085	-95.08760448570774	326.30062483131223	-2136.142459824594	-311.6411653587038	169.03776173280494	154.99990311195688	-660.0731174997527	-706.3788773079814	92.95549991285407	-137.11744699644623	41.97994527798983	-4543.2597399372025	-214.490222096485	-149.92514960827612	-25.683154557038506	-306.9003579915461	-52.32140104080463	155.30125369634334	95.6965366850036	213.76453131261042	31.474573413128383	-46.63695066998662	-105.60184940353793	-48.04553294517791	108.57818315444456	-83.6431034027446	32.099555367751236	10.277423884128439	30.51731193505111	-5.386440782365753	-184.47230445091554	-24.89672422305739	7.0420676481990085	0.0	0.0																															
2022-12-20	-151.58328924465695	-887.6880371941461	-747.7650950248899	-346.57801979089163	-157.15293525316702	-1192.5771425431885	-76.02771978358214	-70.65577184601398	-1681.1979114778005	-429.6134831218478	-636.688074776981	-2600.4827225389927	-390.6909637103745	-2005.3931468832016	-1527.4910781208018	-368.8632611842295	-1370.9381458792814	-450.84504540431954	-692.1715516585773	318.3552017957554	-43.92605715038735	1106.20947908573	-84.25873080937345	-257.5324788014982	-225.32410609498402	-764.3966352260104	-785.9933086092751	40.57149055797345	377.10951008641496	-375.15092618923154	-1521.3344301075122	291.2790154887589	-86.6742983372369	-636.0949264908777	-587.1388784547999	-549.9232358197823	-401.3905401384145	-2134.2312269130853	-635.5312081697903	-803.1956927128776	23.11587566419439	-215.61506819773422	-71.90389890046936	14.436862470354754	115.60778322366241	-118.34288743960633	299.0769862989546	-2233.515712756489	-364.27591894015495	195.6721778598876	98.05571676692125	-632.8119845250176	-720.942583272401	46.98933649838182	-204.63788734328227	30.40710363629114	-4330.065918541426	-231.9977876219673	-214.1378121892194	-120.63181964622345	-337.1646946611545	-147.28181033134024	136.56856547952884	88.20053160329371	245.78262471423295	29.169882749678436	-109.59578611084362	-147.18645915559136	-128.35533575829322	24.445367907994296	-146.43362012833677	-9.638180876225306	-42.012389613386404	152.11519830315956	-17.791116305545074	-98.68261143719428	7.275236036555725	5.472790962191539	-8.591213805955704	-7.906438234660527	0.0	0.0																													
