	A091170	A091180	A099140	A102970	A132030	A133690	A139220	A139230	A139260	A139280	A139290	A143860	A147970	A148070	A157490	A182480	A185680	A195970	A195980	A200030	A203780	A218420	A227550	A228790	A228800	A232080	A245710	A251350	A256440	A266410	A273130	A276000	A276970	A276990	A278530	A280930	A283580	A294400	A304660	A304940	A305080	A305540	A305720	A308620	A309230	A329200	A329750	A332620	A352560	A357870	A360750	A371160	A371470	A379800	A379810	A385510	A385560	A390390	A394660	A394670	A396500	A396510	A399580	A402970	A409810	A411060	A414270	A414780	A418670	A419420	A419430	A426020	A426030	A430500	A434060	A437080	A438330	A446720	A446770	A448290	A448300	A449450	A452360	A453630	A453640	A453650	A453660	A453850	A453870	A455030	A455660	A455890	A456610	A456880	A458730	A458760	A459580	A461490	A463640	A463680	A463690	A464470	A464930	A468370	A468380	A473330	A474220	A476760	A477080
2025-02-18	8289.0	17394.0	21847.0	7774.0	17478.0	141459.0	3115.0	7091.0	27701.0	10005.0	15005.0	40234.0	32590.0	111014.0	8123.0	12546.0	28460.0	12605.0	10165.0	34495.0	23875.0	15140.0	7781.0	2697.0	3005.0	13321.0	21444.0	31942.0	9321.0	6363.0	115484.0	14068.0	7862.0	20185.0	12275.0	13597.0	12256.0	44575.0	7605.0	25460.0	12549.0	15178.0	12494.0	11717.0	26804.0	3846.0	12899.0	92789.0	11729.0	55636.0	21739.0	8876.0	6087.0	19859.0	21197.0	18310.0	80564.0	24999.0	11350.0	6683.0	10651.0	5966.0	5982.0	12548.0	7345.0	21600.0	12522.0	8155.0	16429.0	6294.0	6875.0	22634.0	28006.0	113813.0	14566.0	97046.0	113659.0	11352.0	27077.0	14584.0	17793.0	31156.0	10921.0	12156.0	12575.0	18338.0	17565.0	7622.0	12626.0	11927.0	9488.0	52992.0	58966.0	11950.0	12353.0	9687.0	1046726.0	13419.0	13004.0	15115.0	17192.0	51934.0	16251.0	10861.0	10948.0	8482.0	12948.0	9786.0	103130.0
2025-02-19	8334.0	17751.0	21926.0	7827.0	17622.0	140993.0	3095.0	7185.0	28684.0	10038.0	15256.0	39809.0	32717.0	111072.0	8322.0	12587.0	28440.0	12585.0	10185.0	34610.0	23856.0	15200.0	7845.0	2717.0	3025.0	13430.0	21439.0	31982.0	9092.0	6416.0	115513.0	14273.0	7862.0	20205.0	12525.0	13682.0	12256.0	45460.0	7555.0	25475.0	12474.0	15808.0	13035.0	11653.0	26907.0	3870.0	12860.0	92084.0	11759.0	55636.0	21699.0	8971.0	6121.0	19815.0	21133.0	18335.0	80734.0	25226.0	11539.0	6708.0	11049.0	5986.0	6007.0	12593.0	7350.0	21025.0	12606.0	8275.0	16309.0	6434.0	6855.0	22564.0	27786.0	113858.0	14546.0	96894.0	113704.0	11385.0	27147.0	14609.0	17788.0	30632.0	10998.0	12166.0	12496.0	18353.0	17445.0	7578.0	12696.0	11882.0	9496.0	52996.0	58751.0	11910.0	12392.0	9713.0	1046810.0	13344.0	13075.0	15185.0	17008.0	51429.0	16266.0	10812.0	10891.0	8441.0	12821.0	9661.0	103140.0
2025-02-20	8319.0	17615.0	21716.0	7827.0	17672.0	140238.0	3046.0	6828.0	28427.0	10103.0	15207.0	39249.0	32634.0	110956.0	8258.0	12527.0	28645.0	12450.0	10195.0	34515.0	23935.0	15295.0	7958.0	2732.0	3064.0	13241.0	21454.0	31774.0	8978.0	6470.0	115464.0	14363.0	7876.0	20160.0	12405.0	13528.0	12279.0	45075.0	7575.0	25346.0	12504.0	16088.0	13198.0	11672.0	26947.0	3896.0	12855.0	92323.0	11782.0	55646.0	21655.0	8816.0	6161.0	19786.0	21014.0	17950.0	80564.0	25151.0	11548.0	6738.0	10900.0	5942.0	6017.0	12642.0	7390.0	20730.0	12522.0	8285.0	16159.0	6394.0	6845.0	22314.0	27226.0	113779.0	14487.0	97084.0	113679.0	11429.0	26824.0	14584.0	17708.0	30388.0	11045.0	12151.0	12590.0	18259.0	17405.0	7602.0	12606.0	11887.0	9492.0	53011.0	58727.0	11910.0	12459.0	9744.0	1047060.0	13310.0	13075.0	15115.0	16963.0	51637.0	16236.0	10841.0	10891.0	8467.0	12811.0	9691.0	103165.0
2025-02-21	8324.0	17785.0	22235.0	7779.0	17582.0	139772.0	3021.0	6863.0	28412.0	10048.0	15293.0	39569.0	32843.0	111217.0	8287.0	12635.0	28675.0	12615.0	10220.0	34205.0	24059.0	15345.0	8031.0	2791.0	3079.0	13415.0	21499.0	31715.0	8968.0	6500.0	115671.0	14483.0	7918.0	19995.0	12430.0	13468.0	12422.0	45110.0	7605.0	25331.0	12489.0	16437.0	13501.0	11662.0	26947.0	3942.0	12810.0	92162.0	11846.0	55656.0	21562.0	9174.0	6365.0	19697.0	20949.0	18063.0	80934.0	25231.0	11534.0	6798.0	10885.0	5991.0	6007.0	12679.0	7395.0	20785.0	12243.0	8794.0	15755.0	6379.0	7085.0	22015.0	26926.0	114090.0	14468.0	97152.0	113776.0	11459.0	26799.0	14564.0	17688.0	30912.0	11109.0	12137.0	12644.0	17958.0	17208.0	7622.0	12541.0	11848.0	9496.0	53016.0	58577.0	11880.0	12488.0	9770.0	1047149.0	13305.0	13056.0	15066.0	16875.0	51587.0	16276.0	10826.0	10879.0	8459.0	12779.0	9671.0	103175.0
2025-02-24	8309.0	17823.0	22309.0	7765.0	17642.0	137041.0	3001.0	6709.0	28179.0	10078.0	15241.0	39534.0	32668.0	111526.0	8243.0	12574.0	28315.0	12710.0	10125.0	33535.0	23990.0	14975.0	8124.0	2757.0	3064.0	13430.0	21439.0	31438.0	8834.0	6426.0	115809.0	14403.0	7918.0	19730.0	12350.0	13134.0	12319.0	44815.0	7660.0	24939.0	12459.0	16702.0	13814.0	11643.0	26784.0	3955.0	12750.0	92113.0	11749.0	55656.0	21226.0	9129.0	6310.0	19388.0	20528.0	17797.0	81640.0	24545.0	11301.0	6708.0	10582.0	5956.0	5972.0	12652.0	7490.0	20655.0	11790.0	8749.0	15311.0	6199.0	7045.0	21451.0	25992.0	114298.0	14349.0	97315.0	113861.0	11429.0	26353.0	14395.0	17423.0	30184.0	11138.0	12298.0	12639.0	17750.0	16751.0	7678.0	12374.0	11793.0	9483.0	53026.0	58327.0	11835.0	12454.0	9756.0	1047223.0	13235.0	13100.0	14713.0	16661.0	51729.0	16157.0	10773.0	10805.0	8459.0	12602.0	9713.0	103175.0
2025-02-25	8279.0	17625.0	22042.0	7798.0	17622.0	135020.0	2996.0	6947.0	27746.0	10078.0	15081.0	39789.0	32673.0	111782.0	8272.0	12620.0	27840.0	12650.0	10120.0	33340.0	23846.0	15105.0	8115.0	2782.0	3064.0	13356.0	21653.0	31114.0	8669.0	6446.0	115947.0	14443.0	7945.0	19515.0	12285.0	13034.0	12222.0	44625.0	7730.0	24528.0	12529.0	16118.0	13337.0	11722.0	26877.0	3942.0	12795.0	93019.0	11796.0	55661.0	21082.0	9074.0	6221.0	19255.0	20237.0	17500.0	81577.0	23820.0	11207.0	6663.0	10572.0	5942.0	5913.0	12656.0	7630.0	20625.0	11591.0	8844.0	15122.0	6124.0	7165.0	21121.0	25203.0	114520.0	14271.0	97784.0	113951.0	11454.0	25787.0	14267.0	17132.0	31081.0	11133.0	12298.0	12717.0	17825.0	16642.0	7740.0	12294.0	11828.0	9469.0	53031.0	58477.0	11845.0	12483.0	9780.0	1047303.0	13215.0	12989.0	14478.0	16676.0	52238.0	15993.0	10846.0	10842.0	8511.0	12390.0	9816.0	103185.0
2025-02-26	8364.0	17867.0	22737.0	7846.0	17463.0	134291.0	3026.0	6798.0	27879.0	10270.0	15241.0	40224.0	32834.0	112198.0	8422.0	12738.0	27600.0	12555.0	10275.0	33665.0	23851.0	14875.0	8085.0	2702.0	3059.0	13370.0	21618.0	31133.0	8575.0	6416.0	116168.0	14333.0	7998.0	19485.0	12345.0	12994.0	12284.0	44845.0	7800.0	24349.0	12599.0	16417.0	13571.0	11776.0	27050.0	3965.0	12825.0	93713.0	11934.0	55671.0	21067.0	9436.0	6380.0	19241.0	20123.0	17742.0	82467.0	23567.0	11157.0	6638.0	10532.0	6040.0	5992.0	12742.0	7690.0	19935.0	11426.0	8984.0	15007.0	6009.0	7225.0	20967.0	24598.0	114451.0	14300.0	97908.0	114067.0	11527.0	25654.0	14227.0	17007.0	30213.0	11191.0	12547.0	12881.0	17849.0	16632.0	7808.0	12329.0	11843.0	9488.0	53046.0	58542.0	11875.0	12562.0	9860.0	1047391.0	13151.0	12984.0	14324.0	16447.0	52835.0	16083.0	10876.0	10888.0	8560.0	12296.0	9928.0	103195.0
2025-02-27	8421.0	17891.0	22877.0	7808.0	17368.0	135374.0	2996.0	6699.0	27795.0	10177.0	15303.0	40468.0	32599.0	112150.0	8427.0	12615.0	27600.0	12735.0	10045.0	33925.0	23602.0	14890.0	8007.0	2757.0	3079.0	13455.0	21663.0	31405.0	8381.0	6480.0	116193.0	14223.0	8003.0	19740.0	12290.0	13064.0	12392.0	44655.0	7880.0	24369.0	12723.0	16243.0	13442.0	11885.0	27065.0	3974.0	12909.0	94904.0	11876.0	55686.0	21226.0	9461.0	6424.0	19393.0	20281.0	17742.0	82920.0	24104.0	11276.0	6688.0	10423.0	6060.0	6125.0	12728.0	7685.0	19620.0	11501.0	9029.0	15281.0	6019.0	7325.0	21201.0	25068.0	114550.0	14409.0	98244.0	114032.0	11517.0	26035.0	14242.0	17022.0	30079.0	11080.0	12386.0	12821.0	17938.0	16706.0	7877.0	12369.0	11932.0	9505.0	53066.0	58951.0	11955.0	12532.0	9831.0	1047696.0	13161.0	13155.0	14608.0	16581.0	53697.0	16167.0	10974.0	10969.0	8634.0	12382.0	10081.0	103230.0
2025-02-28	8193.0	17374.0	22299.0	7659.0	17194.0	133070.0	2849.0	6461.0	26543.0	9980.0	14961.0	39509.0	31736.0	112541.0	8173.0	12709.0	27340.0	12445.0	9830.0	34170.0	23801.0	15080.0	7575.0	2727.0	3010.0	12892.0	21858.0	31503.0	8192.0	6387.0	116429.0	14113.0	8020.0	19495.0	11885.0	12730.0	12349.0	43165.0	7885.0	23625.0	12927.0	15383.0	12707.0	12077.0	26981.0	3946.0	13088.0	96358.0	11929.0	55691.0	21112.0	8996.0	6285.0	19289.0	19939.0	17001.0	83607.0	22981.0	10929.0	6543.0	9916.0	6075.0	6031.0	12834.0	7915.0	19815.0	11098.0	8724.0	15127.0	5919.0	7155.0	20782.0	24359.0	114886.0	14379.0	98383.0	114161.0	11611.0	24701.0	13969.0	16504.0	28832.0	11041.0	12513.0	12905.0	18224.0	16582.0	7902.0	12334.0	12091.0	9483.0	53070.0	59816.0	12120.0	12659.0	9922.0	1047776.0	13121.0	12954.0	14176.0	16487.0	54611.0	15849.0	11160.0	11104.0	8757.0	12126.0	10238.0	103245.0
2025-03-04	8102.0	17292.0	22144.0	7549.0	17314.0	132575.0	2883.0	6774.0	26060.0	10000.0	14937.0	40039.0	32087.0	112541.0	8019.0	12891.0	27075.0	12755.0	9925.0	34270.0	23587.0	14820.0	7899.0	2727.0	2965.0	12837.0	21838.0	31276.0	8480.0	6377.0	116547.0	13973.0	8016.0	19025.0	11850.0	12565.0	12294.0	43070.0	7965.0	23540.0	13002.0	14674.0	12141.0	12102.0	27001.0	3984.0	13073.0	96542.0	12093.0	55696.0	21087.0	8931.0	6305.0	19260.0	19864.0	16977.0	83460.0	22453.0	10731.0	6413.0	9783.0	6080.0	5908.0	12951.0	7950.0	20225.0	10874.0	8764.0	14997.0	5655.0	7035.0	20722.0	24104.0	115064.0	14344.0	98690.0	114244.0	11707.0	23982.0	13964.0	16440.0	32303.0	11123.0	12743.0	13083.0	18393.0	16567.0	7962.0	12220.0	12116.0	9440.0	53075.0	59756.0	12120.0	12755.0	10002.0	1047863.0	13200.0	13195.0	13962.0	16567.0	54958.0	15805.0	11224.0	11054.0	8772.0	11944.0	10286.0	103245.0
2025-03-05	7952.0	17499.0	22557.0	7487.0	17493.0	131790.0	2987.0	7021.0	26395.0	10137.0	15024.0	40488.0	32375.0	111918.0	8153.0	12891.0	27065.0	12710.0	10065.0	33850.0	23517.0	14630.0	7962.0	2762.0	2970.0	12947.0	22047.0	30961.0	8699.0	6436.0	116227.0	13794.0	7989.0	19165.0	11945.0	12505.0	12304.0	43415.0	7860.0	23491.0	12877.0	14899.0	12340.0	11998.0	26640.0	4004.0	13033.0	94972.0	11959.0	55696.0	20790.0	9159.0	6305.0	18985.0	19746.0	17431.0	82370.0	22677.0	10702.0	6373.0	9956.0	6099.0	5943.0	12747.0	7945.0	20395.0	10854.0	8804.0	15231.0	5640.0	6965.0	20537.0	24074.0	114668.0	14251.0	98258.0	114096.0	11541.0	24821.0	13841.0	16415.0	32178.0	11021.0	12522.0	12905.0	17725.0	16339.0	7857.0	12354.0	12041.0	9483.0	53080.0	59526.0	12065.0	12567.0	9874.0	1047952.0	13146.0	13080.0	13942.0	16542.0	53848.0	15735.0	11102.0	11040.0	8705.0	11961.0	10130.0	103255.0
2025-03-06	8107.0	17804.0	23184.0	7712.0	17503.0	131298.0	3011.0	6943.0	26469.0	10231.0	15270.0	39989.0	32717.0	111710.0	8352.0	12753.0	27400.0	12980.0	10085.0	33465.0	23582.0	14275.0	7977.0	2836.0	3005.0	12658.0	21952.0	31000.0	8764.0	6573.0	116144.0	13998.0	7998.0	19185.0	12060.0	12515.0	12437.0	43785.0	7775.0	23620.0	12703.0	14993.0	12394.0	11880.0	26872.0	4035.0	12909.0	93831.0	12084.0	55711.0	20717.0	9634.0	6375.0	18925.0	19662.0	16917.0	82282.0	22463.0	10865.0	6463.0	9709.0	6035.0	5992.0	12670.0	7905.0	20255.0	10998.0	9029.0	15221.0	5700.0	7125.0	20562.0	24294.0	114332.0	14256.0	97947.0	114003.0	11464.0	24676.0	13896.0	16490.0	32712.0	11031.0	12381.0	12989.0	17583.0	16245.0	7789.0	12319.0	11945.0	9488.0	53090.0	59031.0	11965.0	12483.0	9808.0	1048214.0	13106.0	12798.0	13872.0	16427.0	52923.0	15651.0	10951.0	10949.0	8618.0	11939.0	9962.0	103295.0
2025-03-07	7995.0	17659.0	23243.0	7669.0	17423.0	128607.0	3026.0	6828.0	26400.0	10043.0	15202.0	38819.0	32526.0	111990.0	8213.0	12512.0	27295.0	12885.0	10070.0	32980.0	23726.0	14440.0	8169.0	2801.0	3020.0	12508.0	22222.0	30666.0	8724.0	6549.0	116262.0	13933.0	7989.0	19005.0	12010.0	12316.0	12407.0	43620.0	7845.0	23034.0	12803.0	15508.0	12786.0	11954.0	26620.0	4009.0	12944.0	94520.0	11763.0	55711.0	20444.0	9629.0	6355.0	18671.0	19265.0	16898.0	82839.0	21942.0	10845.0	6438.0	9798.0	6025.0	5992.0	12713.0	8095.0	19855.0	10744.0	8894.0	14877.0	5635.0	7080.0	20063.0	23519.0	114802.0	14176.0	98253.0	114121.0	11483.0	24204.0	13663.0	16107.0	33943.0	11036.0	12493.0	13029.0	17420.0	16072.0	7857.0	12447.0	11974.0	9449.0	53100.0	59196.0	12000.0	12512.0	9835.0	1048303.0	13031.0	12432.0	13589.0	16298.0	53570.0	15303.0	11049.0	10939.0	8688.0	11703.0	10077.0	103290.0
2025-03-10	8045.0	17848.0	22897.0	7693.0	17423.0	128915.0	3026.0	6803.0	26139.0	10015.0	15337.0	38599.0	32838.0	111797.0	8322.0	12423.0	27160.0	12855.0	10065.0	33405.0	23721.0	14690.0	8198.0	2762.0	3020.0	12438.0	22491.0	30631.0	8769.0	6514.0	116124.0	14065.0	8035.0	19010.0	12045.0	12291.0	12378.0	43695.0	7800.0	23014.0	12827.0	15763.0	13005.0	11963.0	27060.0	3989.0	13018.0	94409.0	11821.0	55721.0	20514.0	9476.0	6305.0	18739.0	19310.0	16764.0	82573.0	22171.0	10959.0	6453.0	9768.0	6030.0	6135.0	12859.0	8090.0	19775.0	10864.0	8899.0	14907.0	5754.0	7025.0	19968.0	23230.0	114703.0	14191.0	98008.0	114007.0	11643.0	24106.0	13663.0	16087.0	34238.0	11133.0	12488.0	12954.0	17287.0	16018.0	7793.0	12516.0	12027.0	9454.0	53100.0	59441.0	12045.0	12683.0	9937.0	1048370.0	13036.0	12686.0	13807.0	16348.0	53417.0	15279.0	11049.0	11012.0	8697.0	11721.0	10027.0	103290.0
2025-03-11	7971.0	17446.0	22872.0	7578.0	17324.0	125470.0	2967.0	6654.0	26120.0	9960.0	15115.0	38344.0	32366.0	112077.0	8193.0	12365.0	27140.0	12735.0	9910.0	33400.0	23885.0	14900.0	7987.0	2777.0	2970.0	12334.0	22536.0	30187.0	8540.0	6485.0	116405.0	13943.0	8006.0	18715.0	11905.0	12107.0	12407.0	43250.0	7880.0	22325.0	12967.0	15298.0	12662.0	12082.0	26794.0	3938.0	13073.0	95324.0	11701.0	55721.0	20182.0	9501.0	6310.0	18436.0	18795.0	16418.0	83155.0	21381.0	10746.0	6344.0	9679.0	5996.0	6056.0	12903.0	8350.0	19690.0	10401.0	8939.0	14388.0	5585.0	7005.0	19260.0	21791.0	114901.0	14034.0	98498.0	114101.0	11687.0	23446.0	13387.0	15590.0	33679.0	11133.0	12616.0	12886.0	16747.0	15476.0	7882.0	12462.0	12076.0	9440.0	53105.0	59691.0	12095.0	12736.0	10007.0	1048470.0	12962.0	12959.0	13325.0	16050.0	54191.0	14842.0	11145.0	11017.0	8767.0	11298.0	10170.0	103305.0
2025-03-12	8055.0	17586.0	22801.0	7688.0	17453.0	124606.0	2967.0	6679.0	26820.0	10015.0	15226.0	38309.0	32502.0	112116.0	8228.0	12272.0	26955.0	12555.0	9955.0	32745.0	23557.0	14725.0	7835.0	2876.0	2980.0	12428.0	22476.0	29856.0	8669.0	6539.0	116400.0	13933.0	7923.0	18400.0	12090.0	12107.0	12407.0	43900.0	7815.0	22265.0	12847.0	15753.0	12970.0	11963.0	26219.0	3896.0	13013.0	93789.0	11570.0	55726.0	19931.0	9411.0	6355.0	18204.0	18670.0	16527.0	83125.0	21406.0	10766.0	6383.0	10130.0	5996.0	6115.0	12618.0	8350.0	19660.0	10515.0	8919.0	14468.0	5595.0	7110.0	19310.0	22146.0	114886.0	13939.0	97975.0	114206.0	11419.0	23828.0	13282.0	15570.0	32153.0	10926.0	12332.0	12737.0	16822.0	15332.0	7803.0	12344.0	12027.0	9397.0	53110.0	59351.0	12045.0	12444.0	9785.0	1048553.0	12887.0	12813.0	13235.0	15812.0	53334.0	14782.0	11053.0	10920.0	8692.0	11268.0	10018.0	103310.0
2025-03-13	8102.0	17756.0	22581.0	7726.0	17612.0	124795.0	2952.0	6684.0	26568.0	9980.0	15322.0	37894.0	32921.0	112005.0	8253.0	12269.0	27140.0	12680.0	9825.0	32505.0	23448.0	14740.0	7938.0	2891.0	2936.0	12289.0	22436.0	29976.0	8679.0	6465.0	116346.0	14073.0	7837.0	18375.0	12040.0	11992.0	12363.0	43590.0	7760.0	22250.0	12852.0	15458.0	12697.0	11988.0	26209.0	3916.0	13023.0	93558.0	11536.0	55741.0	19921.0	9154.0	6295.0	18194.0	18700.0	16611.0	82982.0	21673.0	10697.0	6349.0	10075.0	5956.0	6115.0	12466.0	8375.0	19730.0	10580.0	8594.0	14318.0	5570.0	7045.0	19644.0	22465.0	114916.0	13920.0	97745.0	114171.0	11267.0	24071.0	13232.0	15565.0	33525.0	10766.0	11965.0	12486.0	16787.0	15342.0	7764.0	12442.0	12037.0	9402.0	53110.0	59486.0	12075.0	12280.0	9651.0	1048794.0	12892.0	12773.0	13335.0	15748.0	53330.0	14738.0	11073.0	10934.0	8715.0	11370.0	10013.0	103335.0
2025-03-14	8095.0	17804.0	23349.0	7683.0	17891.0	124546.0	2942.0	6798.0	26573.0	10078.0	15327.0	38359.0	33004.0	111744.0	8208.0	12075.0	27105.0	12655.0	9965.0	32570.0	23318.0	14750.0	7948.0	2906.0	2946.0	12488.0	22336.0	29718.0	8575.0	6563.0	116158.0	14083.0	7832.0	18290.0	12105.0	11992.0	12666.0	43875.0	7775.0	22201.0	12837.0	15003.0	12404.0	11988.0	25937.0	3911.0	13043.0	93390.0	11310.0	55746.0	19866.0	9441.0	6494.0	18125.0	18665.0	16888.0	82721.0	22086.0	10786.0	6408.0	10254.0	6035.0	6061.0	12461.0	8390.0	20010.0	10580.0	8849.0	14283.0	5555.0	7295.0	19305.0	22405.0	114565.0	13910.0	97674.0	114091.0	11257.0	24463.0	13207.0	15530.0	33574.0	10757.0	12068.0	12600.0	16852.0	15114.0	7779.0	12409.0	12051.0	9392.0	53125.0	59511.0	12075.0	12265.0	9630.0	1048878.0	12873.0	12892.0	13245.0	15628.0	53310.0	14832.0	11053.0	10895.0	8723.0	11299.0	10032.0	103345.0
2025-03-17	8212.0	17804.0	23305.0	7827.0	17896.0	125187.0	2972.0	6923.0	27135.0	10137.0	15414.0	39439.0	33561.0	111792.0	8203.0	12070.0	27050.0	12820.0	10125.0	32685.0	23209.0	15070.0	8115.0	2901.0	2931.0	12772.0	22291.0	29931.0	8445.0	6612.0	116277.0	14343.0	7822.0	18500.0	12320.0	12072.0	12588.0	44755.0	7770.0	22399.0	12763.0	14944.0	12295.0	11909.0	25872.0	3911.0	12984.0	93582.0	11541.0	55751.0	19956.0	9401.0	6464.0	18224.0	18750.0	16927.0	82706.0	22275.0	10830.0	6488.0	10443.0	6055.0	6130.0	12437.0	8320.0	19900.0	10729.0	8759.0	14473.0	5565.0	7245.0	19559.0	22680.0	114560.0	13954.0	97816.0	113063.0	11262.0	24666.0	13312.0	15669.0	35699.0	10786.0	11907.0	12520.0	16956.0	15099.0	7779.0	12471.0	12002.0	9421.0	53130.0	59291.0	12025.0	12265.0	9630.0	1048962.0	12877.0	12939.0	13385.0	15748.0	53212.0	14931.0	11004.0	10900.0	8700.0	11382.0	9998.0	103350.0
2025-03-18	8255.0	18050.0	23986.0	7875.0	18025.0	126785.0	3026.0	7041.0	26865.0	10137.0	15641.0	39704.0	33693.0	111985.0	8193.0	12265.0	27495.0	12985.0	10215.0	33325.0	23781.0	15320.0	8095.0	2886.0	2941.0	12847.0	22476.0	30325.0	7983.0	6603.0	116350.0	14378.0	7880.0	18815.0	12360.0	12241.0	12706.0	44900.0	7815.0	22613.0	12818.0	14914.0	12290.0	11968.0	26456.0	3951.0	13013.0	94163.0	11763.0	55756.0	20232.0	9728.0	6648.0	18484.0	18998.0	16996.0	83219.0	22602.0	11053.0	6583.0	10373.0	6114.0	6130.0	12670.0	8235.0	20175.0	10675.0	8819.0	14852.0	5690.0	7325.0	19749.0	22990.0	114673.0	14141.0	97922.0	114166.0	11454.0	24811.0	13465.0	15812.0	35868.0	10944.0	12132.0	12767.0	17301.0	15272.0	7823.0	12681.0	12041.0	9411.0	53135.0	59481.0	12065.0	12479.0	9823.0	1049041.0	12992.0	13065.0	13667.0	15871.0	53677.0	15080.0	11053.0	10944.0	8757.0	11374.0	10062.0	103360.0
2025-03-19	8339.0	18369.0	24044.0	7932.0	18194.0	125390.0	3001.0	7002.0	27184.0	10227.0	15814.0	38984.0	33809.0	111724.0	8158.0	12250.0	27015.0	12920.0	10200.0	33120.0	23567.0	15300.0	8124.0	2861.0	2931.0	12682.0	22212.0	30251.0	8067.0	6622.0	116237.0	14428.0	7876.0	18920.0	12455.0	12236.0	12706.0	45245.0	7795.0	22355.0	12813.0	15098.0	12459.0	11959.0	26274.0	3974.0	13013.0	94135.0	11688.0	55756.0	20103.0	9738.0	6891.0	18361.0	18785.0	16858.0	83081.0	22473.0	10994.0	6613.0	10463.0	6139.0	6125.0	12666.0	8335.0	20370.0	10465.0	8714.0	14867.0	5675.0	7420.0	19479.0	22550.0	114575.0	14098.0	97917.0	114003.0	11469.0	24537.0	13372.0	15630.0	36177.0	10949.0	12058.0	12831.0	17321.0	15099.0	7793.0	12764.0	12046.0	9407.0	53130.0	59561.0	12070.0	12483.0	9808.0	1049114.0	12992.0	13018.0	13405.0	15673.0	53501.0	15080.0	11039.0	10939.0	8762.0	11242.0	10027.0	103370.0
2025-03-20	8359.0	18239.0	23671.0	7913.0	18254.0	128022.0	2977.0	6798.0	27835.0	10227.0	15804.0	37794.0	33502.0	112038.0	8009.0	12355.0	27720.0	13060.0	10185.0	33800.0	23856.0	15635.0	8012.0	2891.0	2916.0	12358.0	22286.0	30686.0	8261.0	6720.0	116474.0	14508.0	7932.0	19055.0	12560.0	12481.0	12623.0	45580.0	7850.0	22727.0	12927.0	15488.0	12742.0	12057.0	26580.0	3979.0	13088.0	95680.0	11697.0	55766.0	20474.0	9461.0	6742.0	18700.0	19176.0	16789.0	83672.0	22877.0	11162.0	6648.0	10666.0	6173.0	6219.0	12772.0	8190.0	20450.0	10899.0	8669.0	15176.0	5744.0	7390.0	19923.0	23140.0	114817.0	14256.0	98396.0	114151.0	11581.0	25132.0	13559.0	15897.0	34467.0	11011.0	12171.0	12890.0	17667.0	15541.0	7867.0	12968.0	12091.0	9474.0	53149.0	59816.0	12120.0	12606.0	9889.0	1049361.0	13106.0	13165.0	13747.0	15995.0	54264.0	15562.0	11170.0	11040.0	8801.0	11510.0	10150.0	103395.0
2025-03-21	8364.0	18379.0	23228.0	7942.0	18139.0	127168.0	3006.0	6833.0	28239.0	10212.0	15843.0	36859.0	33282.0	111787.0	8069.0	12235.0	27345.0	12965.0	10175.0	33665.0	23562.0	15725.0	7639.0	2901.0	2936.0	12154.0	22247.0	30651.0	8047.0	6740.0	116360.0	14653.0	7923.0	18985.0	12620.0	12281.0	12417.0	45840.0	7830.0	22494.0	12962.0	15323.0	12637.0	12067.0	26382.0	3970.0	13132.0	95472.0	11697.0	55776.0	20371.0	9114.0	6539.0	18607.0	19047.0	16497.0	83554.0	22702.0	10964.0	6528.0	10840.0	6070.0	6233.0	12757.0	8275.0	20350.0	10500.0	8470.0	15002.0	5675.0	7125.0	19799.0	22920.0	114673.0	14196.0	98216.0	114096.0	11541.0	25405.0	13450.0	15733.0	33036.0	10949.0	12098.0	12866.0	17662.0	15427.0	7833.0	13186.0	12126.0	9449.0	53154.0	59981.0	12155.0	12576.0	9874.0	1049445.0	13046.0	13208.0	13622.0	15985.0	54117.0	15492.0	11184.0	11058.0	8819.0	11396.0	10150.0	103395.0
2025-03-24	8379.0	18895.0	23160.0	7908.0	18085.0	129302.0	2977.0	6838.0	27771.0	10118.0	16219.0	37204.0	33483.0	111811.0	7964.0	12186.0	27790.0	12790.0	10225.0	33725.0	23915.0	15660.0	7761.0	2901.0	2941.0	12264.0	22311.0	30868.0	7918.0	6715.0	116286.0	14378.0	7880.0	18905.0	12575.0	12346.0	12511.0	45625.0	7755.0	22796.0	12987.0	15178.0	12489.0	12102.0	26600.0	3970.0	13182.0	95193.0	11640.0	55781.0	20627.0	9104.0	6429.0	18838.0	19365.0	16349.0	83125.0	22767.0	10989.0	6458.0	10681.0	6040.0	6322.0	12831.0	8165.0	20270.0	10844.0	8435.0	15151.0	5759.0	7080.0	20178.0	23454.0	114664.0	14276.0	98008.0	114126.0	11596.0	25381.0	13578.0	15942.0	33854.0	10959.0	12201.0	12974.0	17725.0	15669.0	7774.0	13418.0	12170.0	9464.0	53154.0	60171.0	12195.0	12625.0	9922.0	1049528.0	13106.0	13256.0	13792.0	16274.0	53907.0	15482.0	11199.0	11089.0	8815.0	11629.0	10140.0	103405.0
