	A091170	A091180	A099140	A102970	A132030	A133690	A139220	A139230	A139260	A139280	A139290	A143860	A147970	A148070	A157490	A182480	A185680	A195970	A195980	A200030	A203780	A218420	A227550	A228790	A228800	A232080	A245710	A251350	A256440	A261220	A266410	A273130	A276000	A276970	A276990	A278530	A280930	A283580	A294400	A304660	A304940	A305080	A305540	A305720	A308620	A309230	A329200	A329750	A332620	A352560	A357870	A360750	A371160	A371470	A379800	A379810	A385510	A385560	A390390	A394660	A394670	A396500	A396510	A399580	A402970	A409810	A411060	A414270	A414780	A418670	A419420	A419430	A426020	A426030	A430500	A434060	A437080	A438330	A441800	A446720	A446770	A448290	A448300	A449450	A452360	A453630	A453640	A453650	A453660	A453850	A453870	A455030	A455660	A455890	A456610	A456880	A458730	A458760	A459580	A461490	A463640	A463680	A463690	A464470	A464930	A468370	A468380	A473330	A474220	A476760	A477080	A498400
2021-06-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																						
2021-07-16	-19.71009376281363	-47.70910929176316	-15.274323685042328	-9.614609891236615	-16.632856585746048	354.22275878580984	7.572341078397949	-7.725525679839484	55.65540916757891	-14.038943557407766	-35.036893620842605	51.63680948318215	22.84155553555174	40.09635518618161	72.64560421926144	7.226100939685421	-45.47513788777869	-19.420819731079973	-17.65109529642359	31.037734381578048	26.5323124554212	-24.931317945793854	-12.993598513302278	-17.37158309354636	-23.419723992036598	51.22977431779873	-14.93834536577051	33.00638425603101	-25.882901206416136	1.998793261537503	-16.923324685246918	26.169104117387906	-39.66488463001588	-10.229983924909902	27.21715770121955	-1.8045845552755053	-43.462533499016715	18.252617228020974	-4.4278957396163605	35.68538146737701	65.47720565581986	23.31630166807154	140.11400186778337	137.6145301999175	20.31586737173202	19.602844405852373	-0.7878702977926878	12.592770239316451	358.6780214363942	21.648996852673008	2.3604002177191434	37.5807232067571	-3.0529049309465335	34.775213664787586	32.87477430680592	52.41263687156752	23.665992777966313	134.0516434713383	0.0																																																					
2021-08-13	-25.760210934804345	-128.12247230451436	-96.08117529483162	-22.192029101859077	-57.86892269973352	712.722620511197	0.018708938507843165	-26.015054760807907	3.1455661131476518	-26.8763537345067	-93.25547067049133	157.54914347320795	2.83237628769304	110.13668361120159	58.093372727091776	16.41972487404215	-59.295639813750746	-20.000839028945485	-62.47194350524077	86.29725691075436	142.1294430364546	-48.65584560262708	-34.98354728061444	-46.10015534701793	-39.77764261811302	76.29857031594148	39.680152384027025	95.19350730775099	-29.994000867952124	-28.821633006116606	-64.18145273649833	75.24352674776222	-60.5105322106625	-9.023956451068807	89.9133228363149	-30.944707863909134	-55.23273972791852	14.410036073602967	-109.4289297961688	54.388330858242405	120.05188355614257	51.05449018960033	301.52842806362025	325.89877292540973	43.76071882726712	67.39662480118743	-2.401499549688306	29.642787808019783	581.0645661930763	40.58965593206085	5.319530539921252	88.05868523594458	-76.76858749286214	-0.26298524903774023	77.49109309929685	106.00250192240462	75.76987432993249	386.5776953225513	24.62128707105585	0.0	0.0	0.0	0.0																																																	
2021-09-16	-34.83805519643272	-213.9843087525966	-188.57639670383617	-28.908132528947636	-64.62108692027797	1066.786047214481	4.522904680689113	-41.01010221882656	-111.15583024735679	-52.65079936906916	-148.36682468734284	128.93463643342653	36.700625508435415	96.8556221489231	-86.48276820250135	23.905366937007173	7.350806366759588	-11.8563756796543	-92.93607069863326	88.25728982226515	225.3743471423604	-61.50185343034262	-48.932273039837334	-76.6281619454113	-26.158917548270573	110.4116606369632	55.82316658950387	145.81053485827567	-6.125279746649028	-15.743119791103352	-112.07516297233065	75.87284671136224	-91.38721185808943	-7.08947313620476	180.12254325325893	-68.51274560544518	-63.94551523084944	8.143401870351283	-244.85303401016512	82.00285481665033	180.651418860013	73.31385452159832	462.9263164163899	445.10449839504594	62.36249602167686	94.92133327273908	0.7182655364928943	43.48640242677386	890.522178252717	58.04062066248298	8.689977000590414	124.2325591027299	-142.50705375801272	-78.63237276481273	110.93354918483196	158.23678394985885	165.9660269593158	393.8128513792013	71.68122188605687	-9.244175343542883	-8.805506930830598	-4.1636031979986	29.91329095230467																																																	
2021-10-15	-35.39802626349401	-262.6474025937944	-225.2996823424965	-53.46904380121599	-68.74528957468807	1115.8469396298624	-2.8100800477301706	-60.60979756183161	-343.75224727033054	-119.76428041495734	-185.73101827953997	-287.0647455183385	12.623978676738052	-95.99455617363883	-195.63262124554512	26.203450348351417	17.813102570896458	-36.94629564638051	-111.63007201182748	96.40644078156106	180.35025981780342	9.694410394742604	-91.85001612976937	-101.9588184136589	-11.755618085310669	71.70596360597753	146.37490618561583	167.70695152365653	90.13299690702156	91.11004930361334	-152.96054562999032	-24.735646482364366	-59.592399164570146	-10.897242695235558	158.60696898534056	-131.54727102609615	-51.52487263714012	25.345436999569984	-469.8637967077556	65.32874628541627	164.98192847415402	79.57628112654596	596.0737187468246	545.2420185417991	65.19705825665896	122.95618624282763	3.0996496632343797	57.69997003097838	931.4236550679736	58.46088631439488	12.575649382895184	139.07323676518766	-173.16646714808192	-124.0471157519805	125.05533201234033	165.41218985843483	215.40967308379828	37.5238982551364	63.90149058335449	-11.062216339759178	-16.94657090364373	-55.23634799972555	46.50851156485121																																																	
2021-11-16	-26.60908095151018	-329.225755567448	-217.75494186041036	-50.501381897095584	-35.02622881189146	1465.1248353894116	-13.90067167415739	-61.244239236555444	-340.48765780779877	-163.50737449205556	-239.93846880383424	-578.285942701346	-72.04224054752139	-178.0685222953211	-146.16453769543077	70.65122605952745	-1.6089989287638922	-20.77064576735515	-109.34899309425566	163.77955363690907	106.70143738125157	58.41302509357339	-138.9824659015653	-122.51148284746901	-33.35266720658977	100.49703073591442	199.19588853992883	219.4607213785801	125.48875180604988	155.71039303965625	-188.40352031640344	-91.46239760153412	-25.88710914988745	-0.9351392305729487	244.4159396705984	-157.44422044560315	18.463184004753558	30.996257738803433	-562.8651681971706	64.96420524886588	245.63999156814003	71.11267478507008	700.5387970729081	635.4272357834398	54.59688985763627	159.45269208805144	10.790724442458423	59.07874307676208	1007.179055598526	85.62838657335959	16.49789134971167	183.70097581422053	-157.98214195868843	-156.24709545432847	166.12211179029867	217.09831354050868	246.01188091125007	-195.39702720709755	160.06289478329768	70.44456580489869	60.63582073948439	-44.67901917955302	83.55422139851323	0.0	0.0																																															
2021-12-16	-19.66647996327906	-372.7106793577173	-286.4731607926282	-45.963369292176495	-46.45270060711002	1631.756459517294	-24.45850885876973	-75.43097615608846	-267.14926356895194	-200.56849749823016	-279.1813056374615	-716.2382183972511	-118.7251688936488	-126.7456623920381	-165.0185833031061	104.00212968213103	-232.5726615991989	-39.55130924587236	-141.80575709961093	161.90662397880556	21.28681937850402	67.46238647070437	-163.92454107254923	-139.9384963340076	-74.10876813669873	93.05101581680789	206.67744189849168	230.50833420627882	133.5984416927039	102.9193038729654	-210.56461151309443	-79.06207277910326	-25.267231675112072	7.330984435897365	249.86950997170953	-156.2217094593583	-23.010643332186447	61.995687728573245	-557.4977299100393	75.04738421583656	285.13685774227235	70.91720769635992	639.799342816345	531.3413170256288	52.08141702644252	145.75937622974942	13.540528307830193	58.44245910121009	989.581408174573	114.57681492434872	21.336667710438682	208.30621113515315	-202.9425916681318	-227.7164298514812	188.3147344495024	241.92544263634272	202.26743461938605	-200.93469231071302	229.61329107018702	80.11291242973944	57.53985302439267	22.236070828284234	89.01004526833245	-79.80910510657559	2.3006169901185785	0.0	0.0																																													
2022-01-14	7.913190102668125	-365.84114711424525	-291.799765267612	-43.94704183567984	-33.12862576253008	1482.1154200567794	-30.955993530142674	-78.2360207664831	-172.42942031024285	-249.83018550223758	-271.1280586228315	-969.9495675283017	-85.21073840429912	-235.20570766773972	-299.65076718614995	127.90807339969072	-533.8526814117737	-27.540078559079177	-135.21455512540507	190.2223963709499	-110.1523314564484	140.7146558374645	-169.1540033311149	-154.82183053368936	-94.28514013206643	19.446377586642313	219.56775422841764	234.23154895329776	140.77650810791954	166.72587160847976	-239.74638691170657	-126.96609124504641	61.394247780711325	21.922367227392556	216.31069908501655	-152.6334225755013	-60.06716299836356	39.727355637741965	-543.6828723354062	41.9442423361145	247.45459805662654	53.847983329563704	525.0531815653482	423.6118605023487	37.20760099195503	161.69993905365857	15.991404178538783	56.47889677792686	730.0035414917356	124.15472261258702	26.020223793343796	214.3596172186323	-224.6551223297499	-290.8997346337895	194.07270457867236	219.61708445435397	131.07812546082914	-447.45256018020865	257.81622232341164	107.52346230443723	19.143582429623187	82.85636519610651	18.6528627080462	-173.34648291893012	30.7853235236241	19.530885007506004	15.775658611052496		0.0																																											
2022-02-16	34.181007165804886	-466.50390196346484	-257.6595754509375	-53.79008668058181	-8.217625834882625	920.9483962096938	-50.037724937291564	-101.61796725729383	-290.21215031349215	-296.27463073160857	-326.8242489906553	-1363.9606716875323	-155.07465224531904	-415.83013258016035	-457.67514763180725	75.90518411848318	-794.104240626255	-54.22855582003544	-135.77784893339106	119.49701684613723	-261.6002827317782	227.48397453025768	-175.243376648039	-150.43855621437712	-87.34222923832321	-138.2626492072422	223.52190718354262	185.49665417682132	156.48927291709833	307.63947344741024	-235.87643752017846	-248.22089630549098	160.34930404051045	8.096534800303653	80.36973797079048	-190.23886056364972	-128.59980928744992	-5.572667584398211	-683.3300027229311	-19.09855601883882	112.59546186478485	28.856337976875864	170.87643638936834	71.09054716588957	16.139218942814026	121.71169470086761	15.276709373162962	55.44074780210724	160.02337010555107	65.32135602914445	31.017360445917614	167.63159194420928	-236.86460430223065	-405.41976945225053	151.266944527257	137.99478448245208	-34.893153660435246	-931.3189968850753	192.39165112915902	57.19912977400175	-59.232261030343196	75.58214535268473	-41.91504577501464	-255.84405775666633	20.36929742036061	74.90569232066395	36.07791939653602	0.0	-49.55015841108252																																											
2022-03-16	29.876014402471814	-576.8773602550592	-435.49655301369006	-66.3540301117665	44.029429506947125	302.10394313658526	-38.84444632336031	-84.85282099149072	-460.4526695386804	-287.02879961039304	-389.8945445452497	-1391.647958368992	-145.79056976576095	-510.6712294976474	-513.5347582535421	45.570038756312286	-1042.4372037340872	-130.88633882149213	-233.3785534866435	98.40920245676853	-368.49858666481396	322.63950171364684	-144.0914175060185	-138.4643006795734	-73.18281666363347	-205.55691375195525	193.42394662934305	112.99753312097931	199.98000582622882	491.3730035625176	-238.94534611979424	-298.8859597440256	243.78870023952504	-8.192421522276053	-91.90614483076615	-224.36331670266514	-198.48542502076975	-89.94623368748887	-811.9157811152547	-77.1375036571674	-64.09007407687307	29.528522233900134	-132.52023082239873	-239.1083950944029	20.145643689395143	82.05176149195938	20.85827843092359	71.25014362350166	-299.9259959651072	23.167181232327295	35.30407548890638	116.5236797168165	-349.99575648169537	-498.11475224886135	105.53651626323568	45.73172873676896	-103.97321611583558	-1211.7075994243937	93.181206029556	-45.43258790072481	-157.17502653031374	35.81553319823042	-27.04693310448485	-223.64596733781445	22.574947625481705	154.2900568372071	88.60175263839821	-56.38908873275504	-91.24684897301486	0.0																																										
