	AGG	BIL	BND	BNDX	BWX	DBMF	EDV	EEMS	EMB	EMLC	EMXC	EXI	GLDM	GUNR	HYG	IAU	ICLN	IDEV	IDMO	IEF	IEFA	IEMG	IGF	IJR	ILF	IMTM	INDA	IPAC	ITA	IWM	IWY	IXC	IXG	IXJ	IXN	IXP	JEPI	JXI	KXI	LQD	MCHI	MOAT	MXI	OILK	PDBC	QQQ	QQQM	REET	REMX	RXI	SCHD	SCHG	SCHP	SCZ	SGOV	SHY	SLV	SPMO	SPY	SPYM	TIP	TLT	UEVM	USHY	USO	VB	VBK	VBR	VEA	VEU	VEXC	VGIT	VGK	VGLT	VGSH	VNQ	VNQI	VOO	VOX	VPL	VSS	VTI	VTIP	VTV	VUG	VWO	VWOB	VXUS	XLB	XLC	XLE	XLF	XLI	XLK	XLP	XLU	XLV	XLY	XMMO
2021-08-31	98.4406967163086	76.58308410644531	73.12799835205078	47.48512268066406	26.915742874145508	20.16982078552246	116.683837890625	54.54270935058594	87.9561996459961	23.033918380737305	55.689613342285156	114.1346435546875	36.119998931884766	31.278501510620117	66.28587341308594	34.529998779296875	21.836130142211914	59.00905227661133	31.013940811157227	100.70260620117188	65.14969635009766	55.41757583618164	40.100341796875	103.40575408935547	20.685914993286133	32.96808624267578	45.272274017333984	56.144287109375	101.69467163085938	211.7349853515625	157.5994415283203	20.168546676635742	69.17085266113281	82.44768524169922	58.222923278808594	82.2492446899414	40.361297607421875	54.61476516723633	55.2098274230957	110.58194732666016	63.20699691772461	72.17877960205078	79.5507583618164	24.304716110229492	10.148219108581543	368.73736572265625	151.27317810058594	24.791118621826172	105.90515899658203	159.111328125	21.667221069335938	19.13314437866211	25.38909912109375	66.68987274169922	83.63912200927734	74.60812377929688	22.139999389648438	60.00333023071289	420.9964904785156	49.377601623535156	105.82978057861328	124.60670471191406	40.58753204345703	30.016307830810547	48.040000915527344	210.065185546875	283.46124267578125	156.89854431152344	44.80678176879883	54.17585372924805		58.488128662109375	58.94782257080078	75.32559204101562	52.63578414916992	89.59732818603516	48.249107360839844	386.65802001953125	142.285888671875	70.33438873291016	120.02436828613281	217.38111877441406	42.711883544921875	125.7820816040039	49.758018493652344	44.607200622558594	60.47932052612305	56.23550033569336	38.768062591552734	81.3273696899414	20.174205780029297	35.211769104003906	96.90773010253906	76.5037612915039	63.321563720703125	29.482805252075195	124.68666076660156	88.1207046508789	83.8526611328125
2021-09-30	97.53777313232422	76.59148406982422	72.38673400878906	46.97382354736328	26.278217315673828	20.14238929748535	112.20490264892578	53.32009506225586	85.63595581054688	22.237754821777344	53.688682556152344	108.80990600585938	34.91999816894531	31.16407012939453	66.04052734375	33.40999984741211	20.263702392578125	57.11160659790039	30.31728172302246	99.09430694580078	63.027557373046875	53.40287399291992	39.574405670166016	100.93521118164062	18.553707122802734	31.750757217407227	45.35611343383789	56.26192092895508	100.19757843017578	205.63621520996094	148.43435668945312	21.986421585083008	68.09453582763672	78.12748718261719	54.862972259521484	77.30570220947266	38.68626022338867	50.584190368652344	53.153533935546875	108.91504669189453	60.29621124267578	69.05819702148438	73.4779281616211	26.358732223510742	10.665002822875977	347.781494140625	142.6878662109375	23.328018188476562	92.37393188476562	155.64871215820312	20.867393493652344	18.101545333862305	25.198640823364258	63.98136520385742	83.64166259765625	74.53285217285156	20.520000457763672	57.1292839050293	401.37567138671875	47.07069778442383	105.00415802001953	120.98440551757812	39.190574645996094	29.965036392211914	52.560001373291016	203.50216674804688	272.46929931640625	152.8973388671875	43.289817810058594	52.363037109375		57.91794967651367	55.770294189453125	73.21536254882812	52.573299407958984	84.50688934326172	46.324790954589844	368.6256103515625	133.96853637695312	69.708984375	115.06626892089844	207.67686462402344	42.68754196166992	120.82331085205078	47.10850143432617	43.10751724243164	59.064945220947266	54.287471771240234	35.98119354248047	76.22379302978516	21.976064682006836	34.56299591064453	91.01595306396484	72.0359878540039	60.70058822631836	27.686349868774414	117.80593872070312	86.23424530029297	80.70651245117188
2021-10-31	97.5292739868164	76.58308410644531	72.43766784667969	46.765869140625	26.160131454467773	20.981807708740234	116.16301727294922	53.75108337402344	85.77256774902344	21.934518814086914	53.82149124145508	113.55123901367188	35.459999084472656	33.02880859375	65.83528900146484	33.93000030517578	23.651906967163086	59.14580154418945	31.968608856201172	98.65535736083984	64.94598388671875	53.982215881347656	41.18669891357422	104.51263427734375	17.53304100036621	33.31827926635742	45.495845794677734	56.15269088745117	100.4474868774414	214.37872314453125	161.82229614257812	23.787914276123047	72.139404296875	81.49594116210938	58.542449951171875	77.96363830566406	40.457149505615234	53.162384033203125	54.642581939697266	109.49333190917969	61.82302474975586	71.63196563720703	76.60922241210938	28.21880531311035	11.212185859680176	375.1310729980469	153.9779815673828	24.89399528503418	105.75302124023438	169.52755737304688	21.786523818969727	19.711360931396484	25.479814529418945	65.56348419189453	83.63997650146484	74.28279876708984	22.09000015258789	61.33964538574219	429.5376892089844	50.363590240478516	106.16925811767578	123.96666717529297	38.97698974609375	29.945466995239258	57.150001525878906	213.57164001464844	287.4854431152344	159.86203002929688	44.687374114990234	53.79752731323242		57.498291015625	58.57538604736328	74.59900665283203	52.41486358642578	90.53478240966797	47.30377197265625	394.5713806152344	134.9297332763672	69.53694152832031	118.7586441040039	221.5650634765625	42.9880485534668	127.40133666992188	51.00161361694336	43.66779708862305	59.04527282714844	55.849327087402344	38.71468734741211	76.40457916259766	24.24581527709961	37.07717514038086	97.20211029052734	77.9264144897461	62.82563781738281	28.99958610534668	123.83967590332031	96.66213989257812	87.19065856933594
2021-11-30	97.79341125488281	76.56633758544922	72.58550262451172	47.260520935058594	25.998790740966797	20.483783721923828	120.34915161132812	52.61642837524414	84.1578369140625	21.325428009033203	52.23667907714844	109.04139709472656	35.220001220703125	31.81119728088379	65.06568145751953	33.68000030517578	21.985885620117188	56.402198791503906	30.96233558654785	99.73280334472656	61.94951248168945	51.98479461669922	39.1002082824707	101.97052001953125	16.631223678588867	31.775766372680664	44.26622772216797	53.547969818115234	94.2956771850586	205.0909881591797	164.77796936035156	22.273021697998047	67.40015411376953	78.68736267089844	60.488704681396484	74.91160583496094	39.77165222167969	51.99359893798828	53.43714904785156	109.36347198486328	58.22472381591797	69.20903778076172	74.96161651611328	24.116605758666992	10.269815444946289	382.621826171875	157.0236053466797	24.5195255279541	109.95915985107422	167.01785278320312	21.3396053314209	19.77247428894043	25.68063735961914	61.84033203125	83.64249420166016	74.24040222167969	21.059999465942383	59.55411911010742	426.08636474609375	50.01844787597656	107.0876693725586	127.40235900878906	37.70612716674805	29.56685447692871	47.90999984741211	204.41416931152344	269.9308776855469	155.0292205810547	42.612483978271484	51.48687744140625		57.75682830810547	55.710792541503906	76.554931640625	52.384883880615234	88.62510681152344	45.40339279174805	391.6740417480469	126.30744934082031	66.38867950439453	113.37928771972656	218.32911682128906	43.02933120727539	123.52770233154297	51.365264892578125	42.400691986083984	58.12848663330078	53.47220993041992	38.500919342041016	71.71376037597656	23.03078269958496	34.95899963378906	93.74158477783203	81.39506530761719	61.97914123535156	28.505491256713867	120.05469512939453	98.24311828613281	85.5024642944336
2021-12-31	97.44261932373047	76.56633758544922	72.36024475097656	46.90735626220703	25.95646858215332	20.568559646606445	117.07305145263672	54.5301399230957	85.97801971435547	21.58383560180664	54.416412353515625	115.11296844482422	36.36000061035156	33.97882843017578	66.55188751220703	34.810001373291016	19.92818260192871	58.76539993286133	32.343299865722656	99.21013641357422	64.55244445800781	52.92901611328125	41.45315170288086	106.54379272460938	17.5214786529541	33.18381118774414	45.424591064453125	55.13731384277344	98.94768524169922	209.74969482421875	168.76036071777344	23.067346572875977	70.42922973632812	84.7650375366211	62.50933074951172	76.20735931396484	42.059513092041016	56.48006057739258	58.08582305908203	109.32616424560547	56.454734802246094	72.55022430419922	79.86133575439453	27.260194778442383	10.95703411102295	387.0309753417969	158.78321838378906	26.35227394104004	105.91365051269531	170.03128051757812	22.900745391845703	20.04877471923828	25.786571502685547	64.11869812011719	83.65337371826172	74.08279418945312	21.510000228881836	61.14003372192383	445.7919006347656	52.27544021606445	107.51918029785156	124.8367691040039	39.63886260986328	30.237112045288086	54.36000061035156	211.35704040527344	274.4183044433594	162.64268493652344	44.45698547363281	53.38213348388672		57.51522445678711	58.606815338134766	75.09549713134766	52.28975296020508	97.22673797607422	46.84170913696289	409.5352783203125	129.4586944580078	68.37565612792969	117.54390716552734	226.61045837402344	43.2288818359375	132.11904907226562	52.17379379272461	43.05375289916992	59.39432144165039	55.382423400878906	41.420528411865234	74.063720703125	23.717872619628906	36.135128021240234	98.80138397216797	84.03825378417969	68.45887756347656	31.26746940612793	130.8834686279297	98.3902359008789	87.48030090332031
2022-01-31	95.4951171875	76.56633758544922	70.86611938476562	46.2610969543457	25.277029037475586	20.650680541992188	111.53713989257812	52.9273796081543	83.07691192626953	21.659305572509766	54.40743637084961	108.02853393554688	35.7599983215332	35.553428649902344	64.78498077392578	34.220001220703125	17.6501407623291	56.54734420776367	30.647396087646484	97.11380767822266	61.931949615478516	52.68144226074219	41.148284912109375	98.85844421386719	19.02268409729004	31.307788848876953	45.45431900024414	52.34850311279297	97.35919189453125	189.75064086914062	155.5983123779297	26.865787506103516	71.53764343261719	78.90072631835938	57.80097961425781	73.67730712890625	40.59519958496094	54.908748626708984	56.5244255065918	105.39923858642578	56.30183410644531	70.86300659179688	77.30110931396484	31.04241943359375	11.814269065856934	353.17724609375	144.95822143554688	24.656295776367188	95.90665435791016	157.74053955078125	22.274608612060547	18.25632667541504	25.26993751525879	60.21491241455078	83.65337371826172	73.57183074951172	20.799999237060547	57.248191833496094	422.2803039550781	49.54133605957031	105.30552673339844	119.95076751708984	39.09183120727539	29.37088394165039	62.47999954223633	194.71107482910156	239.2140350341797	155.46768188476562	42.74174880981445	52.101593017578125		56.60668182373047	56.51127243041992	72.31575775146484	51.91150665283203	89.03858184814453	45.89531707763672	388.0720520019531	121.57046508789062	65.03617858886719	110.72607421875	212.8790283203125	42.94293212890625	130.70004272460938	47.26206970214844	43.23655700683594	57.42112350463867	53.81426239013672	38.60460662841797	70.50736236572266	28.170860290527344	36.14439392089844	94.06719207763672	78.28651428222656	67.44678497314453	30.24968147277832	121.9095230102539	89.01034545898438	79.57302856445312
2022-02-28	94.4011001586914	76.54959106445312	70.05960845947266	45.67976760864258	24.99400520324707	21.29252815246582	108.72740936279297	51.01674270629883	78.48263549804688	20.602642059326172	52.64830780029297	105.72607421875	37.959999084472656	37.885223388671875	64.22843933105469	36.310001373291016	19.495168685913086	54.86857223510742	29.358165740966797	96.81851959228516	59.92550277709961	50.603538513183594	41.949649810791016	100.21686553955078	20.090700149536133	30.225799560546875	43.35353088378906	52.36576843261719	107.72762298583984	191.7118682861328	148.03402709960938	28.17385482788086	69.32079315185547	78.2720718383789	54.84977722167969	68.71915435791016	40.09417724609375	54.31513595581055	55.79756164550781	103.1527099609375	52.7132682800293	70.06230163574219	78.52825927734375	33.39707946777344	12.609161376953125	337.369140625	138.6282501220703	24.04505157470703	104.56364440917969	148.04830932617188	21.84396743774414	17.518037796020508	25.474105834960938	58.434085845947266	83.65921020507812	73.2538833618164	22.6200008392334	56.080718994140625	409.8158264160156	48.07130432128906	106.20661163330078	117.99197387695312	38.93271255493164	29.163734436035156	67.4800033569336	196.3943634033203	238.48361206054688	157.99575805664062	41.60986328125	50.50745391845703		56.34942626953125	53.522525787353516	71.103759765625	51.702579498291016	85.93766021728516	44.914207458496094	376.5056457519531	114.46533203125	65.01866149902344	108.56752014160156	207.58546447753906	43.39708709716797	129.19122314453125	45.09480285644531	41.62617492675781	54.60675811767578	52.28093719482422	38.115478515625	65.2634048461914	30.16230583190918	35.64469528198242	93.27349853515625	74.46813201904297	66.49681854248047	29.67308235168457	120.72976684570312	85.39122009277344	82.49737548828125
2022-03-31	91.74632263183594	76.58480072021484	68.13150024414062	44.66200637817383	23.938270568847656	22.79787826538086	101.78663635253906	51.614383697509766	77.62193298339844	20.540998458862305	52.217498779296875	108.19630432128906	38.470001220703125	40.60841751098633	63.401737213134766	36.83000183105469	20.25765609741211	55.346981048583984	30.142074584960938	92.88675689697266	60.11576843261719	49.1180534362793	44.30147933959961	100.53306579589844	22.697263717651367	30.94130516052246	44.166099548339844	52.581626892089844	106.81229400634766	193.9309844970703	154.89231872558594	30.312055587768555	69.89258575439453	82.21289825439453	56.315670013427734	68.51527404785156	41.44554901123047	57.47522735595703	55.7347526550293	100.16771697998047	47.56875228881836	71.20616912841797	82.96892547607422	37.22920227050781	13.746947288513184	353.1171569824219	144.82247924804688	25.26524543762207	111.66294860839844	148.25694274902344	22.497806549072266	18.33708953857422	24.99043083190918	58.197227478027344	83.68260192871094	72.22704315185547	22.8799991607666	58.074771881103516	425.22100830078125	49.90632247924805	104.21468353271484	111.5679931640625	38.428314208984375	28.77278709411621	74.12000274658203	199.25889587402344	241.63888549804688	160.56224060058594	41.89091873168945	50.25979232788086		54.536746978759766	53.60684585571289	67.72188568115234	50.96977233886719	91.32073974609375	45.105220794677734	390.772216796875	114.79963684082031	64.95006561279297	108.70792388916016	214.3526153564453	43.0690803527832	133.4315185546875	46.80908966064453	40.271121978759766	53.820926666259766	52.13258743286133	40.44772720336914	65.7447509765625	32.979042053222656	35.598358154296875	96.47872924804688	76.95909118652344	67.68135070800781	32.742835998535156	127.65739440917969	89.17118072509766	83.24666595458984
2022-04-30	88.25462341308594	76.57638549804688	65.42484283447266	43.322200775146484	22.269859313964844	25.211374282836914	88.97135162353516	49.35964584350586	72.44298553466797	19.40155601501465	48.914642333984375	99.15431213378906	37.66999816894531	38.74406051635742	60.75136184692383	36.040000915527344	17.734859466552734	51.60673522949219	28.321353912353516	88.95923614501953	56.05095672607422	46.20015335083008	42.55067443847656	92.64920806884766	19.493207931518555	28.463212966918945	43.24452590942383	48.748085021972656	99.1670150756836	174.7333984375	135.64654541015625	29.7502498626709	63.60270690917969	78.42221069335938	49.79194641113281	60.57293701171875	39.92436599731445	55.02222442626953	56.084716796875	93.45721435546875	45.38323974609375	65.79183959960938	77.59244537353516	38.30970764160156	14.53404426574707	305.1082763671875	125.3501205444336	23.959169387817383	89.96854400634766	133.88931274414062	21.57097053527832	15.908323287963867	24.445457458496094	54.12675094604492	83.70603942871094	71.86811828613281	21.040000915527344	53.12248992919922	387.8997497558594	45.51029586791992	101.93962860107422	101.05399322509766	36.697052001953125	27.557838439941406	77.16000366210938	182.8790283203125	214.98489379882812	150.38677978515625	39.047607421875	47.004547119140625		53.189857482910156	50.25857162475586	61.50088882446289	50.723690032958984	87.58769226074219	42.24870300292969	356.4453125	97.6346664428711	60.45927810668945	100.65287017822266	194.77874755859375	43.024078369140625	127.03892517089844	40.78217315673828	37.92277908325195	50.31527328491211	48.74667739868164	39.01610565185547	56.453697204589844	32.42249298095703	32.0589599609375	89.13369750976562	68.48017883300781	69.2420654296875	31.335683822631836	121.41384887695312	78.50921630859375	79.0804672241211
2022-05-31	88.9258041381836	76.60153198242188	65.9676742553711	43.030494689941406	22.391443252563477	24.964202880859375	85.38191223144531	48.236812591552734	73.03041076660156	19.669960021972656	48.85182189941406	99.50853729248047	36.459999084472656	40.764503479003906	61.7415771484375	34.869998931884766	18.71385383605957	52.50265121459961	29.323192596435547	89.50942993164062	56.993648529052734	46.48310089111328	44.527950286865234	94.382568359375	21.233407974243164	28.978025436401367	41.0545539855957	49.266136169433594	98.51142120361328	175.07357788085938	132.867919921875	33.90086364746094	65.66121673583984	79.26667022705078	49.56866455078125	61.796260833740234	39.89550018310547	56.916534423828125	54.4156379699707	95.19918060302734	46.57942581176758	65.78230285644531	78.92552947998047	42.012184143066406	15.204248428344727	300.26739501953125	123.40580749511719	22.895273208618164	96.17098236083984	131.7175750732422	22.412250518798828	15.450016021728516	24.222373962402344	54.381160736083984	83.74370574951172	72.29663848876953	19.84000015258789	53.94883346557617	388.7753601074219	45.63239669799805	100.92813873291016	98.7769546508789	36.696659088134766	28.01973533630371	85.47000122070312	182.8040313720703	208.8594207763672	153.18846130371094	39.69301223754883	47.772544860839844		53.54172134399414	51.47220993041992	60.25387191772461	51.00691223144531	83.48383331298828	41.5454216003418	357.36773681640625	98.81087493896484	61.16972732543945	101.45136260986328	194.2891082763672	43.25334548950195	130.0997314453125	39.68519973754883	38.09737014770508	50.869693756103516	49.48843765258789	39.47496032714844	57.524261474609375	37.621299743652344	32.950775146484375	88.72145080566406	68.01048278808594	66.41495513916016	32.68567657470703	123.22169494628906	74.48927307128906	78.22216033935547
