	AGG	BIL	BND	BNDX	BWX	DBMF	EDV	EEMS	EMB	EMLC	EMXC	EXI	GLDM	GUNR	HYG	IAU	ICLN	IDEV	IDMO	IEF	IEFA	IEMG	IGF	IJR	ILF	IMTM	INDA	IPAC	ITA	IWM	IWY	IXC	IXG	IXJ	IXN	IXP	JEPI	JXI	KXI	LQD	MCHI	MOAT	MXI	OILK	PDBC	QQQ	QQQM	REET	REMX	RXI	SCHD	SCHG	SCHP	SCZ	SGOV	SHY	SLV	SPMO	SPY	SPYM	TIP	TLT	UEVM	USHY	USO	VB	VBK	VBR	VEA	VEU	VEXC	VGIT	VGK	VGLT	VGSH	VNQ	VNQI	VOO	VOX	VPL	VSS	VTI	VTIP	VTV	VUG	VWO	VWOB	VXUS	XLB	XLC	XLE	XLF	XLI	XLK	XLP	XLU	XLV	XLY	XMMO
2021-05-24	97.66371154785156	77.29849243164062	72.47078704833984	47.01897048950195	27.379623413085938	20.767066955566406	106.5623779296875	52.372806549072266	86.64032745361328	23.497262954711914	53.57562255859375	111.7318344116211	37.459999084472656	32.74227523803711	65.955322265625	35.880001068115234	21.05423355102539	57.997894287109375	28.410934448242188	99.07239532470703	64.01016235351562	55.845035552978516	40.27199172973633	102.2989730834961	20.469345092773438	32.5615119934082	40.576847076416016	55.85283660888672	102.819580078125	207.7286376953125	137.79168701171875	21.243654251098633	69.2672119140625	76.08243560791016	51.39253616333008	77.20171356201172	38.862388610839844	53.39167404174805	54.626136779785156	108.23108673095703	70.91864776611328	69.09590911865234	81.09492492675781	24.129762649536133	9.707432746887207	322.3236083984375	132.20860290527344	23.20258331298828	70.27828216552734	155.70889282226562	21.502002716064453	16.716983795166016	25.03652000427246	64.45565795898438	84.39708709716797	75.29041290283203	25.75	51.90974807739258	390.49169921875	45.79109191894531	104.14425659179688	116.56935119628906	40.310081481933594	29.802244186401367	45.02000045776367	203.80926513671875	264.9146728515625	156.31349182128906	44.310630798339844	53.95267868041992		58.422630310058594	57.60213851928711	70.66395568847656	53.105613708496094	81.91253662109375	47.36164474487305	358.7900390625	130.58709716796875	70.33623504638672	116.17798614501953	202.3985595703125	42.721282958984375	124.05784606933594	43.700927734375	44.739952087402344	59.74977493286133	55.809242248535156	39.39405822753906	74.20299530029297	21.736066818237305	34.48829650878906	95.8350601196289	66.62964630126953	62.01614761352539	28.188491821289062	114.3455581665039	81.5556411743164	78.34963989257812
2021-05-25	97.822998046875	77.29849243164062	72.59554799397786	47.10180791219076	27.453028361002605	20.781574249267578	107.40822855631511	52.47771326700846	86.92055002848308	23.517048517862957	53.74021657307943	111.60931142171223	37.699999491373696	32.503256479899086	65.96036275227864	36.09333419799805	21.017003377278645	57.997894287109375	28.490877787272137	99.31504567464192	64.01016235351562	56.20565668741862	39.971665700276695	101.52489471435547	20.28512446085612	32.671817779541016	40.558233896891274	55.86390686035156	102.74924723307292	206.39007568359375	137.88873291015625	20.985667546590168	69.0596211751302	75.98355865478516	51.411825815836586	77.2563247680664	38.81054433186849	53.14857864379883	54.643664042154946	108.49976857503255	71.9224370320638	68.86336008707683	80.71411641438802	24.08546511332194	9.673656145731607	322.62078857421875	132.37632751464844	23.168725331624348	70.3677749633789	156.05345662434897	21.40153630574544	16.73733647664388	25.084749221801758	64.47838338216145	84.3982162475586	75.29041290283203	25.90999984741211	51.91982396443685	389.9140625	45.735331217447914	104.34010314941406	117.28921000162761	40.3990732828776	29.8166929880778	44.9533322652181	202.8558146158854	264.63604736328125	155.26288350423178	44.310630798339844	54.06589380900065		58.514668782552086	57.618892669677734	71.10045878092448	53.11137390136719	81.89599609375	47.39420954386393	358.28725179036456	130.40972900390625	70.35325876871745	116.10387929280598	202.02569580078125	42.737586975097656	123.54346211751302	43.756065368652344	45.05205535888672	59.90595626831055	55.911033630371094	39.17161560058594	74.19034576416016	21.441740036010742	34.25691223144531	95.64402516682942	66.64244842529297	62.027764638264976	27.96084213256836	114.11896514892578	81.72811635335286	78.279296875
2021-05-26	97.84900774274554	77.29849243164062	72.61661965506417	47.18227549961635	27.479241507393972	20.786963871547155	107.53543744768415	52.86735589163644	86.99618857247489	23.522701535906112	54.024053301130024	111.66883087158203	37.73428453717913	32.525491441999165	65.97474670410156	36.12000002179827	21.14997318812779	57.99307468959263	28.518614632742747	99.31999969482422	64.00059945242745	56.56873376028879	39.89557157244001	102.5359377179827	20.3903933933803	32.703333718436106	40.81881768362863	55.96195765904018	103.01960972377232	208.20044817243303	138.04951695033483	20.99488094874791	69.1831795828683	75.7804946899414	51.42009244646345	77.4488034929548	38.81424931117466	53.02581514630999	54.5935788835798	108.54365866524833	72.47906603131976	68.8076902117048	80.61505780901227	24.166313443865096	9.68427208491734	323.3482578822545	132.67308044433594	23.2219363621303	71.42122868129185	156.86075701032365	21.371239253452845	16.768275124686106	25.068671907697404	64.49460710797992	84.39612361363002	75.30038343157086	25.772857121058873	52.02418463570731	390.19088309151783	45.77250453404018	104.26082720075335	117.37920488630023	40.64922877720424	29.83320917401995	45.094285692487446	204.04275948660714	266.18389892578125	156.21314566476005	44.310630798339844	54.156461988176616		58.51631818498884	57.52791322980608	71.16282653808594	53.11795261928013	82.09910365513393	47.51052148001535	358.5160696847098	130.89647565569197	70.49920109340123	116.31233760288784	202.3346208844866	42.71894727434431	123.52826581682477	43.82832881382534	45.33092934744699	59.9937379019601	56.01283591134207	39.115796770368306	74.46305084228516	21.466103962489537	34.24821036202567	95.7637470790318	66.64336395263672	61.956442151750835	27.898238590785436	113.67628587995257	82.22366224016461	78.79617309570312
2021-05-27	97.79569905598959	77.30301310221354	72.57059275309244	47.15260543823242	27.470155843098958	20.87423629760742	107.23461201985677	53.20037562052409	86.93926544189453	23.53682696024577	54.13758799235026	112.30525258382161	37.73733367919922	32.654449717203775	65.96438700358073	36.14133326212565	21.193230692545573	58.06765848795573	28.60279591878255	99.22955373128255	64.06374003092448	56.73228327433268	39.80166346232097	103.47608489990235	20.58356501261393	32.72035293579101	41.012394460042316	56.02775268554687	104.64176839192709	210.07553304036458	137.77747802734376	21.007166163126627	69.59705607096355	75.59049224853516	51.286214447021486	77.57920888264974	38.774270121256514	52.813890329996745	54.40992380777995	108.38573048909505	72.86803029378255	68.88095448811849	80.91190490722656	24.280676905314127	9.764178148905437	322.9930379231771	132.55953877766927	23.22064692179362	72.63968861897787	157.61471557617188	21.403770701090494	16.761763254801433	25.05581398010254	64.57379353841146	84.39302825927734	75.3043716430664	25.814000193277995	52.15359369913737	390.4109212239583	45.797288004557295	104.22479146321615	117.16324157714844	40.8247568766276	29.820553970336913	45.33733291625977	205.488330078125	267.55992431640624	157.4865692138672	44.35592498779297	54.21986414591471		58.489349365234375	57.58536911010742	71.0221160888672	53.120584106445314	82.07894694010416	47.661265818278	358.6919881184896	131.38000081380207	70.5258071899414	116.74683990478516	202.65705159505208	42.711491394042966	123.7492177327474	43.81573232014974	45.48787892659505	59.956336720784506	56.12141367594401	39.259393310546876	74.72382965087891	21.484652837117512	34.45419616699219	96.51166432698568	66.45658416748047	61.72362238566081	27.773031361897786	113.36695098876953	82.59820709228515	79.15634562174479
2021-05-28	97.77162416519657	77.3050546953755	72.54542763002458	47.15630968155399	27.44710713048135	20.909532731579198	107.17201725129158	53.42748297414472	87.00593788393083	23.589143014723255	54.5119877476846	112.73021451888546	37.80064564366494	32.76432664932743	65.94798967915196	36.202579744400516	21.26560998732044	58.15795258552797	28.71596920874811	99.18421812980405	64.17432969616306	56.98784206759545	39.86893155497889	103.74370476507372	20.88117131879253	32.783543617494644	41.11422643353862	56.1903066327495	105.23081330330142	210.84968616116433	137.81988131615424	21.046003095565304	69.88664885490171	75.62430966284967	51.37925683298418	77.5817130304152	38.80302896807271	52.81009932487242	54.34507480744393	108.36111770137664	72.8919424241589	69.01135918401903	81.16477474089592	24.297614620577903	9.787189945097893	323.35792787613406	132.6780735138924	23.272491824242376	73.70728302001953	158.07647212859123	21.437188302316972	16.772056210425593	25.064526650213427	64.71947749968498	84.39599732429751	75.30617277083859	25.858386993408203	52.26079374744046	390.8708968623992	45.84205775107107	104.24220078991306	116.96991606681577	41.005103818831905	29.80737963030415	45.37999885312973	206.11722687752015	268.44723215410784	158.05237062515752	44.44213498023249	54.37558635588615		58.47716989824849	57.68484853929089	70.90223989179057	53.12623596191406	82.32581353956654	47.80498418500346	359.1319127236643	131.51991124306954	70.72235771917528	117.04015596451298	202.98064397996473	42.71654510498047	123.94055520334551	43.87029315579322	45.68177278580204	60.0057241378292	56.23612656131868	39.30330239572832	74.71436802033455	21.514326095581055	34.5802243140436	96.84943340670678	66.4937982866841	61.6858765386766	27.793592268420802	113.4548101117534	82.70800264420048	79.36354015719506
2021-06-01	97.73715645926339	77.30172148204986	72.53085169716486	47.15428748963371	27.470182388547865	20.818377116369824	107.00227501278832	53.984098222520615	87.09639667329334	23.667015529814222	55.151580931648375	113.09593454996745	37.81047627282521	33.14698288932679	66.04078286791605	36.20126978556315	21.276439242892796	58.33383009168837	28.800315856933594	99.15337953113374	64.33750963967944	57.69830509972951	40.01321441408188	104.77452898782397	21.321155790298704	32.960703955756294	41.351806701175754	56.141194177052334	106.066649421813	212.43835933624752	137.49012296161953	21.412575524950785	70.10363236684648	75.1412812490312	51.34598607865591	77.7401359194801	38.71217527843657	52.64461135864258	54.260768224322604	108.35650840638176	73.91702040414961	69.0399396381681	81.848146226671	24.546469703553214	9.885645715017167	322.9851510184152	132.52806866358196	23.460568079872736	75.19752127026754	158.8930203876798	21.46018539913117	16.742843809581938	25.098612800477042	64.96194264245412	84.39611683194599	75.29904356456939	25.84904764568995	52.131907811240545	390.91484917534723	45.85393463619172	104.40509008982825	116.86454869830419	41.42270842052641	29.84016282217843	45.86254004826621	207.35067506820437	268.9191148546007	159.37383669898622	44.60398658873543	54.69558358570886		58.48191082666791	57.95780757116893	70.83662269228981	53.1236569843595	83.19908892919146	47.95613285851857	359.19947354755703	131.7312990218874	70.79865022689577	117.70532166011749	203.17735556950646	42.739659021771146	124.09472244504899	43.818860614110555	46.262675088549415	60.057366567944726	56.56220899309431	39.60361686585441	74.73394327315073	21.94970633491637	34.746934921022444	97.20276714506603	66.34548816983661	61.56175734504821	27.716660938565692	112.54949454655723	82.67997172522166	79.32096305726067
2021-06-02	97.78493661955585	77.30009424404835	72.56237162192036	47.178362178051565	27.490702711691068	20.861248496949205	107.09186812273161	54.392402378592905	87.20744834359236	23.75006732790489	55.59268915371632	113.43192459466889	37.89590532197727	33.4304326875942	66.12814487247016	36.2862986467016	21.108176584318866	58.51325123704324	28.78106046661617	99.1951534841943	64.54370633823665	58.10572295301542	40.16931816161148	105.11522217998355	21.74134859700841	33.076373212919464	41.631939775361786	56.34734266386258	106.51335035909818	213.34160800242987	137.4954233244648	21.790610561220664	70.30109675850456	74.79802331398791	51.44641020166593	77.82206299549013	38.77285964845672	52.568093457559904	54.33004298172598	108.44148368535079	74.22888333778681	69.11565795658142	82.16886541411633	24.808695470254253	9.95924217494454	323.1207097571666	132.56213679276112	23.71022174865242	76.46170638677643	159.2395617868018	21.50376192228062	16.743351222961905	25.111180748526504	65.18764105368787	84.39617517426258	75.29996538537694	26.000708482396885	52.065176986333896	391.2461456539124	45.89719781349963	104.4184660423459	116.94936689241665	41.6712945652759	29.867136241882804	46.38535528107891	208.05110228531004	268.82620215228224	160.2322677251861	44.7472020547221	54.924545077827034		58.4972781684455	58.13329372255821	70.8850939893347	53.12239795594704	84.12107933224655	48.317131312813345	359.53749721256764	132.0499166653851	71.06327297180657	118.2497824721449	203.40963000199926	42.750942981149265	124.3264120507428	43.81826007272315	46.602034981795185	60.11312809140664	56.785517474797764	39.58208339420829	74.62881896251768	22.37226124260369	34.855937927726686	97.23553160419614	66.50321906382644	61.615238910584935	27.752238446333276	111.99642818180595	82.47312404602532	79.04891246885765
2021-06-03	97.69271766812193	77.29929019703584	72.50952935312309	47.152805777157056	27.413266529756434	20.838370843027153	106.88474366431143	54.49761084762274	87.0467342301911	23.712602465760472	55.59377121270872	113.32580012901157	37.55662796918084	33.44074720494888	66.10274197447534	35.96188176472982	20.833477513930376	58.44517385445389	28.621072118422564	99.08955009310853	64.46494302188648	57.97948092292337	40.11419266345454	104.83487061145259	21.841474809833603	33.00895444084616	41.74232921226352	56.34084795783548	106.47411606732537	212.88837100758272	136.9476593615962	21.981450376323625	70.34656108781404	74.74473933799594	51.29589940987381	77.48324773451861	38.835544391706875	52.547311266730816	54.43026742374196	108.26834049598844	73.6450782027899	69.1294044345033	81.92078588149127	24.963995398727118	9.957459793838801	321.4992266486673	131.87955256443396	23.76134312947591	76.60121014164943	158.79755871342678	21.518288451550053	16.649813648298675	25.068761810601927	65.01692074046416	84.39407854267195	75.2872813206093	25.729293568929037	51.80270809098786	390.68034141390933	45.83926654890472	104.24799200319777	116.77076924641928	41.63482504451976	29.876827067954867	46.67882461547852	207.59073893229166	267.3068242091759	160.1591833376417	44.698593109729245	54.83309489231483		58.44416755227481	58.01389047959272	70.78242073807061	53.108783736883424	84.41899940640319	48.27890162748449	359.0174342735141	131.4491481407016	71.10002498252719	118.09822959151923	203.07054060393688	42.723775018430224	124.5655569637523	43.6128641465131	46.504800265443095	60.011318865009386	56.67870127360026	39.56691475662531	74.32463866589116	22.612119255813898	34.95105895996094	97.14500005385455	66.26988983154297	61.833959826301125	27.85337911867628	111.89375188490924	81.88029961679496	78.55831406537224
2021-06-04	97.84808899045224	77.30313695620184	72.62836408521798	47.19825297465763	27.46218000139509	20.88732722780709	107.67670289877576	54.751362877116044	87.25633951922453	23.820829936436244	55.877022954115894	113.58608451888053	37.59839525614699	33.567006157802275	66.16235778569708	36.00101777765382	20.79485527083365	58.67343978732533	28.72605960196478	99.31075961715788	64.7276860664502	58.20063306207526	40.21879202139121	104.88481419333739	22.07121052154123	33.12878811382734	41.988359611794905	56.662058193856254	106.89664717523085	213.12371467844147	137.686484857548	22.14901048469917	70.49916682831228	74.91796556984141	51.68178061916404	77.72987946512181	38.93522075197701	52.570969755168996	54.660136049274364	108.56625540895705	73.662856264357	69.46213017891064	82.16906114193792	25.10693450823222	10.012415628377239	323.4128051280042	132.6843061353829	23.816438581612246	77.74656386104814	159.16164408644585	21.59401369188163	16.725069639500806	25.10227644933413	65.29056908893025	84.3930363813725	75.29409036057802	25.754696743362338	52.039953325126035	392.1865879364909	46.010683481473976	104.41395867454096	117.48189301313487	41.79050061847366	29.9143550559266	46.96998013162333	207.85972998333537	268.02217988911906	160.26722639647483	44.88718435209091	55.05562725179116		58.51295910142873	58.19382774666564	71.19055716258906	53.11498327684496	84.58778957658085	48.41897549414588	360.38695656016847	131.8263468583736	71.52345761114371	118.60971844219648	203.78455151223855	42.738868205747956	124.88436092369244	43.80563556051534	46.66542595193344	60.14679126030312	56.89758797960972	39.602301670380534	74.70544438072847	22.807824692847444	35.04409918439831	97.25744254155168	66.78967334426312	62.05172454027747	27.882265654562037	112.02218094917193	81.91207083983898	78.75639250693723
2021-06-07	97.8913375541262	77.29658924449573	72.66202375126724	47.20015869811833	27.477373110117682	20.88631914647793	107.91277021629952	54.93912201449785	87.26312893506719	23.848696538080567	55.934386588028566	113.55488694564805	37.68928577799718	33.55900987269009	66.20347628029444	36.095600568187784	20.831503494277612	58.867486097945495	28.79983222939052	99.38198898032032	64.95501504638911	58.18195951952146	40.38579849809962	105.42166442721937	22.230691080102705	33.20095058154034	42.115670633921994	56.88244900372487	107.2368905672463	214.67327964387448	138.24904998749466	22.200264829111706	70.47567665495365	75.22703057789732	51.84357936780823	78.08520020814002	38.95884247422801	52.667649833104946	54.78350232703245	108.66942077368236	73.34175374617442	69.89224027631802	81.94294852129059	25.18435359630417	10.049955182527633	324.85191194566	133.26952816244443	23.97947969930729	77.81143656084615	159.4089902279314	21.584277420565996	16.780921462460814	25.094746212106298	65.49947338533075	84.39336833786055	75.29311279863673	25.82741919896936	52.24049034006784	392.7463522097232	46.068231726205475	104.38174493664754	117.65457873749942	41.77729460267844	29.947596953644663	47.12013693219406	208.68638669011182	269.5463919094231	160.6636328823056	45.03221189288217	55.1963164962515		58.53430190696977	58.417750223407765	71.28879874519356	53.11375913498805	85.17249465897636	48.655882278845105	360.91588812536276	132.59920038575652	71.78567796485282	118.98025082376579	204.22447722165583	42.7300669874264	124.95451704008488	43.94312271461226	46.65178191184065	60.157415175601066	57.02793128795754	39.37847551362606	75.08985677888782	22.85582823580894	34.976201196336795	96.97578966396179	67.04158612919693	62.108001884244175	27.922303480370186	112.28849593355508	81.92790986598995	78.927133897649
