	A091170	A091180	A099140	A102970	A132030	A133690	A139220	A139230	A139260	A139280	A139290	A143860	A147970	A148070	A157490	A182480	A185680	A195970	A195980	A200030	A203780	A218420	A227550	A228790	A228800	A232080	A245710	A251350	A256440	A266410	A273130	A276000	A276970	A276990	A278530	A280930	A283580	A294400	A304660	A304940	A305080	A305540	A305720	A308620	A309230	A329200	A329750	A332620	A352560	A357870	A360750	A371160	A371470	A379800	A379810	A385510	A385560	A390390	A394660	A394670	A396500	A396510	A399580	A402970	A409810	A411060	A414270	A414780	A418670	A419420	A419430	A426020	A426030	A430500	A434060	A437080	A438330	A446720	A446770	A448290	A448300	A449450	A452360	A453630	A453640	A453650	A453660	A453850	A453870	A455030	A455660	A455890	A456610	A456880	A458730	A458760	A459580	A461490	A463640	A463680	A463690	A464470	A464930	A468370	A468380	A473330	A474220	A476760	A477080
2023-08-31	5595.0	17421.0	14468.0	5636.0	12403.0	90056.0	3227.0	3883.0	30417.0	8153.0	13932.0	26919.0	23862.0	99058.0	8755.0	10992.0	22925.0	10901.0	8881.0	25100.0	20111.0	13745.0	6236.0	2646.0	3790.0	15118.0	19270.0	22156.0	10690.0	6495.0	103401.0	15087.0	7765.0	16900.0	11480.0	11957.0	10685.0	41755.0	8215.0	18644.0	11389.0	34177.0	29271.0	10883.0	21001.0	3766.0	11064.0	82582.0	10378.0	52869.0	14532.0	6039.0	6156.0	13292.0	13485.0	14993.0	60661.0	13798.0	10657.0	8821.0	9200.0	6341.0	8045.0	9806.0	9875.0	11855.0	9221.0	6842.0	9828.0	8368.0	6690.0	12896.0	13453.0	103644.0	10945.0	92462.0	102883.0	8892.0	14728.0	10959.0	12750.0	11333.0	9671.0	9733.0	10544.0	10981.0	11950.0	8230.0	10380.0	10167.0	8580.0	49954.0	50247.0	10170.0	9703.0	8073.0	996867.0	10121.0	9183.0	9994.0	10019.0	49602.0	10262.0						
2023-09-30	5717.0	17553.0	14264.0	5525.0	12060.0	86818.0	2997.0	3523.0	28997.0	8061.0	14017.0	26235.0	23550.0	97723.0	8157.0	10062.0	21610.0	10406.0	8506.0	23625.0	19669.0	14385.0	5883.0	2473.0	3529.0	13537.0	18203.0	21482.0	10586.0	6327.0	102766.0	14897.0	7504.0	15540.0	11240.0	11064.0	10760.0	40890.0	7630.0	17552.0	11394.0	28403.0	24230.0	10794.0	20118.0	3669.0	11363.0	80151.0	9525.0	53034.0	14083.0	5732.0	6543.0	12868.0	12978.0	13270.0	58408.0	12873.0	10201.0	8122.0	8854.0	6134.0	7361.0	9570.0	10475.0	11835.0	8598.0	6613.0	10008.0	7631.0	6305.0	12207.0	12634.0	103102.0	10667.0	90790.0	102770.0	8681.0	13566.0	10378.0	11869.0	10657.0	9259.0	9460.0	10420.0	10878.0	11504.0	7654.0	10709.0	10416.0	8397.0	50132.0	51431.0	10415.0	9502.0	7922.0	1000055.0	9997.0	9089.0	9508.0	9769.0	47027.0	9696.0						
2023-10-31	5324.0	15415.0	13740.0	5262.0	12642.0	84847.0	2769.0	2867.0	27819.0	7825.0	12629.0	24809.0	22141.0	95944.0	7628.0	9474.0	19130.0	9991.0	8266.0	22790.0	18110.0	13415.0	5081.0	2369.0	3224.0	11711.0	16353.0	20721.0	9600.0	6077.0	101909.0	14248.0	7119.0	14435.0	10505.0	10212.0	10374.0	38250.0	7160.0	17066.0	11195.0	22454.0	19388.0	10586.0	19081.0	3462.0	11383.0	75778.0	8956.0	53179.0	13657.0	5627.0	6926.0	12477.0	12695.0	11676.0	56305.0	12532.0	9122.0	7078.0	8553.0	5739.0	6475.0	9119.0	10780.0	12350.0	7896.0	6538.0	9344.0	5942.0	6065.0	11918.0	12434.0	103303.0	10384.0	89126.0	102584.0	8265.0	13572.0	10041.0	11725.0	9957.0	8776.0	9188.0	9877.0	10387.0	10845.0	7181.0	10365.0	10461.0	8289.0	50290.0	51796.0	10470.0	9040.0	7570.0	1002853.0	9932.0	8871.0	9504.0	9695.0	44347.0	9478.0	9432.0	8677.0				
2023-11-30	5843.0	17195.0	13191.0	5844.0	12905.0	91214.0	3100.0	3384.0	31088.0	8290.0	13647.0	27178.0	23199.0	100829.0	8981.0	10566.0	20695.0	10906.0	8741.0	23710.0	18120.0	12650.0	5835.0	2270.0	3238.0	13447.0	16528.0	21882.0	9968.0	6159.0	105898.0	14767.0	7391.0	15885.0	11650.0	11244.0	9776.0	42380.0	7865.0	19140.0	11106.0	27027.0	23313.0	10596.0	20218.0	3647.0	10902.0	80750.0	10207.0	53358.0	14350.0	5509.0	6851.0	13123.0	13649.0	12984.0	63421.0	14193.0	9795.0	6888.0	10124.0	5310.0	6652.0	9290.0	9620.0	12120.0	7966.0	6248.0	10571.0	6266.0	5325.0	12811.0	13963.0	106376.0	10835.0	93249.0	104448.0	8425.0	15056.0	10992.0	13577.0	11403.0	9329.0	9152.0	9930.0	11052.0	11711.0	7879.0	10370.0	10063.0	8689.0	50502.0	49617.0	10050.0	9170.0	7599.0	1005893.0	10220.0	8905.0	10384.0	10154.0	46694.0	9795.0	9236.0	8717.0				
2023-12-31	6087.0	18457.0	12940.0	6177.0	13134.0	96384.0	3100.0	3498.0	32526.0	9033.0	14809.0	31274.0	24072.0	105043.0	9481.0	11775.0	25590.0	11481.0	9246.0	25765.0	20817.0	12855.0	6459.0	2424.0	3340.0	14283.0	17041.0	23068.0	10476.0	6389.0	108218.0	15412.0	7681.0	17370.0	12395.0	12874.0	9602.0	45160.0	8550.0	20211.0	11429.0	27241.0	23308.0	10888.0	21937.0	3736.0	10963.0	87171.0	11351.0	53518.0	15081.0	5355.0	6216.0	13775.0	14414.0	13767.0	70781.0	15480.0	10508.0	7517.0	10538.0	5498.0	7578.0	9951.0	9175.0	12330.0	8444.0	6174.0	11674.0	7401.0	5370.0	13595.0	14907.0	108229.0	11392.0	96447.0	106322.0	9015.0	16363.0	11529.0	13861.0	12049.0	9971.0	9447.0	10486.0	11726.0	12520.0	8615.0	11381.0	10087.0	8965.0	50694.0	49857.0	10090.0	9835.0	8022.0	1009235.0	10563.0	9048.0	10783.0	10532.0	50912.0	10024.0	9463.0	8997.0	7721.0			
2024-01-31	6366.0	17859.0	11994.0	6214.0	12751.0	102124.0	3032.0	3325.0	29391.0	8588.0	14296.0	29722.0	22643.0	104053.0	8715.0	11218.0	25725.0	11496.0	8811.0	26335.0	21622.0	13190.0	5860.0	2280.0	3393.0	12721.0	18248.0	24214.0	10352.0	5889.0	107667.0	14423.0	7630.0	17285.0	11635.0	12366.0	9292.0	42390.0	8200.0	20593.0	11728.0	22559.0	19110.0	11169.0	22646.0	3712.0	11382.0	88021.0	10701.0	53683.0	16003.0	4384.0	4979.0	14630.0	15284.0	12827.0	68080.0	16898.0	10087.0	6264.0	10039.0	4955.0	6770.0	10411.0	8985.0	12500.0	7443.0	5105.0	12447.0	6241.0	4670.0	14573.0	15831.0	107634.0	11733.0	96021.0	106612.0	9445.0	18141.0	11821.0	14179.0	11806.0	10056.0	9879.0	11215.0	12622.0	12332.0	8228.0	11674.0	10496.0	8949.0	50881.0	51881.0	10470.0	10308.0	8371.0	1012183.0	10752.0	9120.0	11752.0	11590.0	50479.0	10470.0	9757.0	9316.0	7911.0	8411.0		
2024-02-29	7104.0	20688.0	13155.0	7097.0	12711.0	105027.0	3217.0	3478.0	31444.0	8826.0	16639.0	31713.0	23806.0	103246.0	8735.0	11246.0	29635.0	11756.0	9166.0	27805.0	22060.0	13200.0	6410.0	2265.0	3418.0	14308.0	19355.0	24953.0	10775.0	5884.0	107401.0	14193.0	7603.0	17665.0	12345.0	12630.0	9976.0	44825.0	7980.0	21164.0	11509.0	25496.0	21398.0	10927.0	23022.0	3812.0	11397.0	84847.0	10725.0	53853.0	16517.0	5003.0	5526.0	15104.0	15731.0	12901.0	66802.0	18774.0	10380.0	6773.0	11053.0	5434.0	6686.0	10411.0	8745.0	12465.0	8200.0	5914.0	12383.0	6101.0	5130.0	15576.0	17739.0	108025.0	11967.0	94725.0	106888.0	9450.0	20186.0	12213.0	14593.0	13725.0	10076.0	10158.0	11636.0	13029.0	13089.0	7994.0	11808.0	10524.0	8935.0	51083.0	51921.0	10505.0	10318.0	8301.0	1015411.0	10851.0	9177.0	11841.0	11688.0	48974.0	11339.0	9643.0	9316.0	7783.0	8817.0		
2024-03-31	7370.0	20081.0	13595.0	6806.0	13841.0	109024.0	3182.0	3853.0	34728.0	9053.0	16049.0	35500.0	25179.0	104044.0	8592.0	11550.0	27885.0	12025.0	9396.0	29500.0	21871.0	14880.0	6314.0	2364.0	3403.0	15536.0	20018.0	26212.0	10685.0	5967.0	108189.0	15177.0	7937.0	18320.0	13025.0	13094.0	10164.0	47565.0	8150.0	21650.0	11723.0	25899.0	21749.0	11144.0	24118.0	3984.0	11586.0	87486.0	11007.0	54003.0	17522.0	5182.0	5327.0	15939.0	16331.0	15584.0	67916.0	20598.0	10855.0	6763.0	13211.0	5611.0	6928.0	11120.0	8560.0	14240.0	8180.0	5674.0	12158.0	6306.0	5380.0	16664.0	19078.0	108864.0	12424.0	95739.0	107616.0	10074.0	22296.0	12709.0	14975.0	14848.0	10613.0	10572.0	12091.0	13807.0	13343.0	8135.0	11979.0	10676.0	9039.0	51241.0	52685.0	10660.0	11031.0	8752.0	1018190.0	11293.0	9983.0	12302.0	12258.0	50701.0	12068.0	9780.0	9589.0	8033.0	9303.0	9568.0	100055.0
2024-04-30	7493.0	20759.0	14969.0	6827.0	14408.0	108394.0	3208.0	4180.0	33198.0	9023.0	16383.0	34150.0	26452.0	102597.0	8203.0	10839.0	25960.0	11766.0	9491.0	29545.0	21150.0	15480.0	6397.0	2816.0	3453.0	14776.0	19135.0	26170.0	10088.0	6505.0	107558.0	15746.0	7765.0	17745.0	12750.0	12316.0	10696.0	46400.0	7605.0	20946.0	11743.0	23862.0	20163.0	11070.0	24056.0	3910.0	11903.0	85770.0	10246.0	54162.0	17282.0	5617.0	5521.0	15824.0	16251.0	17866.0	65256.0	20495.0	10811.0	6833.0	12460.0	5675.0	6780.0	10939.0	8850.0	14800.0	8315.0	5879.0	12083.0	6126.0	5665.0	16744.0	18688.0	109107.0	12425.0	93962.0	107631.0	9918.0	21836.0	12298.0	14473.0	15473.0	10148.0	10766.0	11558.0	13669.0	13269.0	7621.0	12490.0	11009.0	8930.0	51424.0	54154.0	10980.0	10805.0	8685.0	1021251.0	11303.0	10328.0	11986.0	12278.0	48672.0	12445.0	9989.0	9750.0	7787.0	9438.0	9214.0	100375.0
2024-05-31	7582.0	19845.0	15499.0	6612.0	14493.0	113051.0	2996.0	4438.0	33159.0	8911.0	15993.0	30641.0	27886.0	103517.0	7835.0	10977.0	26550.0	12225.0	9506.0	29190.0	22010.0	14600.0	6270.0	3404.0	3350.0	13665.0	19624.0	26815.0	9396.0	6896.0	108307.0	15591.0	7523.0	17800.0	12525.0	12565.0	10648.0	45570.0	7690.0	21695.0	11837.0	21499.0	18008.0	11149.0	23904.0	4048.0	11966.0	85912.0	10382.0	54332.0	17748.0	5707.0	5262.0	16244.0	16937.0	20474.0	66352.0	22720.0	11331.0	6693.0	13051.0	5749.0	7587.0	10852.0	8555.0	14905.0	8494.0	5689.0	11874.0	7037.0	5565.0	17902.0	20182.0	109644.0	12665.0	94735.0	108271.0	9840.0	23922.0	12561.0	15020.0	14929.0	10014.0	10810.0	11637.0	13714.0	12969.0	7690.0	12504.0	11098.0	8935.0	51586.0	54584.0	11050.0	10745.0	8577.0	1024433.0	11447.0	11101.0	12651.0	12754.0	49346.0	13289.0	10100.0	9788.0	7875.0	10056.0	9287.0	100685.0
2024-06-30	7601.0	21911.0	15272.0	6904.0	14353.0	120846.0	2992.0	4695.0	36234.0	8961.0	17426.0	31991.0	30149.0	106136.0	7716.0	11356.0	27730.0	12070.0	9835.0	29275.0	23065.0	14695.0	6913.0	3448.0	3241.0	13904.0	19823.0	27560.0	9426.0	6911.0	110090.0	15037.0	7432.0	17590.0	13395.0	12476.0	10212.0	48810.0	8000.0	23267.0	11962.0	21254.0	17939.0	11273.0	24070.0	4091.0	11957.0	88400.0	10718.0	54477.0	18561.0	5389.0	4965.0	16988.0	18109.0	18784.0	70213.0	24366.0	10815.0	5969.0	14077.0	5365.0	6928.0	10949.0	8000.0	14705.0	8613.0	5420.0	12263.0	6416.0	5115.0	18601.0	21091.0	109576.0	12958.0	95907.0	109383.0	9905.0	26132.0	13206.0	16132.0	16660.0	10140.0	11031.0	12133.0	13836.0	13695.0	8010.0	13310.0	11078.0	9046.0	51744.0	54494.0	11050.0	10816.0	8532.0	1027233.0	11671.0	10826.0	13664.0	13477.0	51019.0	14336.0	10171.0	9823.0	8186.0	10906.0	9684.0	100950.0
2024-07-31	8411.0	19259.0	15020.0	7349.0	14891.0	115879.0	3385.0	5127.0	33351.0	9739.0	15652.0	36849.0	30246.0	108017.0	7621.0	12331.0	29640.0	12250.0	9791.0	30505.0	24765.0	15025.0	6510.0	3099.0	3039.0	13670.0	20073.0	27667.0	9744.0	6911.0	111691.0	15082.0	7776.0	17715.0	13335.0	13727.0	10280.0	48405.0	8070.0	22275.0	12131.0	19065.0	16286.0	11426.0	25156.0	4322.0	11995.0	89555.0	11691.0	54637.0	18496.0	5345.0	5004.0	16921.0	17359.0	17229.0	74783.0	22314.0	10622.0	5879.0	12395.0	5616.0	6928.0	11716.0	8360.0	15325.0	8499.0	5659.0	12368.0	6505.0	5105.0	17837.0	19897.0	110664.0	13046.0	97015.0	110427.0	10621.0	23995.0	13141.0	15445.0	17747.0	10833.0	11206.0	12521.0	14841.0	13726.0	8061.0	13674.0	11122.0	9172.0	51941.0	54764.0	11110.0	11591.0	9133.0	1030248.0	11815.0	11188.0	12840.0	13159.0	51509.0	13323.0	10257.0	9988.0	8283.0	10343.0	9765.0	101250.0
2024-08-31	8244.0	18804.0	15236.0	7468.0	15413.0	114681.0	3188.0	4924.0	31276.0	10024.0	15672.0	39404.0	29238.0	108073.0	7581.0	12843.0	29105.0	12635.0	9945.0	30180.0	23730.0	14125.0	6579.0	2782.0	3034.0	13211.0	20332.0	27554.0	10352.0	6485.0	111829.0	15032.0	7988.0	17205.0	12680.0	13383.0	9921.0	46240.0	8365.0	22613.0	11982.0	19815.0	16554.0	11297.0	25235.0	4250.0	11699.0	90255.0	12038.0	54807.0	18398.0	5285.0	4865.0	16836.0	17176.0	17283.0	74549.0	21801.0	9850.0	5624.0	11092.0	5365.0	6814.0	11515.0	8225.0	15425.0	8051.0	5265.0	12507.0	6196.0	4990.0	17653.0	19328.0	110498.0	13021.0	98791.0	110573.0	10421.0	23540.0	13420.0	15698.0	18101.0	10941.0	11415.0	12685.0	14806.0	13274.0	8405.0	13417.0	10813.0	9356.0	52104.0	53365.0	10825.0	11360.0	8984.0	1033403.0	11795.0	11494.0	12791.0	13080.0	52088.0	13512.0	10123.0	9871.0	8331.0	10253.0	9876.0	101570.0
2024-09-30	8007.0	18311.0	17701.0	7267.0	16209.0	115302.0	2932.0	4884.0	30490.0	9995.0	15369.0	38449.0	28730.0	109073.0	7636.0	13075.0	27755.0	12800.0	10685.0	30505.0	22657.0	13410.0	6957.0	3090.0	3108.0	13191.0	20417.0	27844.0	10476.0	6705.0	112735.0	15392.0	8212.0	17565.0	12140.0	13408.0	11834.0	44080.0	8410.0	23163.0	11827.0	21893.0	18083.0	11144.0	25269.0	4129.0	11504.0	90115.0	12359.0	54967.0	18423.0	6887.0	5868.0	16861.0	17281.0	18162.0	76137.0	21791.0	10102.0	6388.0	10417.0	6154.0	6918.0	11405.0	8040.0	15920.0	9445.0	6458.0	12233.0	6286.0	6255.0	17812.0	20057.0	111317.0	13085.0	99902.0	111301.0	10334.0	23357.0	13682.0	16082.0	17936.0	11040.0	11265.0	12048.0	14470.0	14028.0	8460.0	13492.0	10631.0	9378.0	52252.0	52461.0	10625.0	11256.0	8884.0	1036464.0	11944.0	12047.0	12845.0	13289.0	51563.0	13725.0	10022.0	9808.0	8299.0	10361.0	9780.0	101870.0
2024-10-31	8164.0	17415.0	18205.0	7535.0	16935.0	123502.0	2691.0	4959.0	28899.0	10000.0	14778.0	38744.0	29164.0	108321.0	7636.0	13026.0	29230.0	12135.0	10070.0	32255.0	23740.0	14175.0	7104.0	2816.0	3094.0	13017.0	20611.0	29083.0	10386.0	6363.0	112504.0	14707.0	8036.0	17905.0	11945.0	13473.0	11955.0	43580.0	7955.0	23481.0	12081.0	19920.0	16420.0	11337.0	26324.0	3929.0	12161.0	90966.0	12196.0	55121.0	19649.0	6947.0	5610.0	17985.0	18502.0	16982.0	75153.0	23292.0	10320.0	6628.0	10110.0	6676.0	6578.0	12043.0	7945.0	18190.0	9768.0	7631.0	12871.0	6136.0	6610.0	19235.0	22126.0	111249.0	13479.0	97436.0	111238.0	10919.0	24751.0	13831.0	16316.0	19607.0	11036.0	11531.0	12340.0	15856.0	14803.0	7937.0	13278.0	11303.0	9343.0	52415.0	55589.0	11265.0	11894.0	9360.0	1039420.0	12455.0	12555.0	13805.0	14434.0	51378.0	14916.0	10400.0	10269.0	8300.0	11383.0	9643.0	102160.0
2024-11-30	8601.0	17212.0	17337.0	7344.0	16149.0	128560.0	2765.0	5395.0	25496.0	9861.0	14720.0	35415.0	29091.0	111659.0	8213.0	13411.0	30290.0	11996.0	9736.0	34720.0	23770.0	15385.0	6564.0	2353.0	3123.0	11601.0	20267.0	30112.0	9834.0	6269.0	114952.0	14498.0	8291.0	18540.0	11450.0	14784.0	11926.0	41640.0	8020.0	24116.0	12265.0	16702.0	13650.0	11500.0	27437.0	3827.0	12360.0	92869.0	12614.0	55266.0	20648.0	6679.0	5630.0	18900.0	19272.0	15697.0	81416.0	22729.0	10786.0	6833.0	8602.0	6292.0	6150.0	12815.0	7750.0	17125.0	10436.0	7891.0	14248.0	6476.0	6445.0	20897.0	25093.0	113995.0	13967.0	98089.0	112812.0	11607.0	23442.0	14371.0	16768.0	18450.0	11599.0	12044.0	12320.0	17590.0	16512.0	8001.0	13234.0	11449.0	9454.0	52577.0	56443.0	11455.0	12651.0	9925.0	1042175.0	12669.0	13206.0	14165.0	15478.0	52485.0	14852.0	10531.0	10514.0	8408.0	11826.0	9884.0	102440.0
2024-12-31	7800.0	17333.0	19370.0	7152.0	15836.0	139986.0	2534.0	5534.0	25865.0	9680.0	14788.0	36914.0	28520.0	109554.0	7671.0	12153.0	28980.0	11581.0	9806.0	33965.0	23328.0	14525.0	6270.0	2647.0	2837.0	11526.0	21962.0	31376.0	9739.0	6235.0	114119.0	13589.0	7801.0	19435.0	11250.0	13428.0	12894.0	40935.0	7495.0	24746.0	12703.0	14988.0	12116.0	11865.0	27882.0	3714.0	13098.0	93941.0	11350.0	55416.0	21662.0	7363.0	5804.0	19842.0	21001.0	15618.0	78216.0	24878.0	11375.0	6758.0	9117.0	6326.0	6164.0	12690.0	7595.0	18155.0	12223.0	8450.0	14653.0	6770.0	6670.0	22469.0	27441.0	112133.0	14383.0	96482.0	112526.0	11472.0	25960.0	14267.0	17267.0	18759.0	10841.0	12187.0	12172.0	17511.0	18064.0	7529.0	13710.0	12151.0	9387.0	52730.0	59806.0	12150.0	12467.0	9846.0	1045047.0	12902.0	12761.0	15179.0	16248.0	52127.0	16236.0	10933.0	11019.0	8537.0	13527.0	9836.0	102725.0
2025-01-31	8377.0	18185.0	19829.0	7549.0	16985.0	139009.0	2780.0	6313.0	26997.0	9856.0	15366.0	38759.0	30624.0	110922.0	8024.0	12469.0	29390.0	12215.0	9631.0	35175.0	24154.0	15265.0	6873.0	2657.0	3079.0	12593.0	21898.0	31965.0	9650.0	6265.0	115168.0	14208.0	8025.0	20100.0	11780.0	13767.0	12235.0	42790.0	7545.0	24850.0	12609.0	15348.0	12632.0	11776.0	28390.0	3743.0	12959.0	93188.0	11645.0	55556.0	21811.0	7780.0	5620.0	19966.0	20861.0	17406.0	79478.0	24542.0	11375.0	6533.0	10135.0	5907.0	6026.0	12774.0	7510.0	18975.0	12019.0	7856.0	15361.0	6416.0	6305.0	22469.0	27751.0	113626.0	14552.0	97083.0	113585.0	11579.0	26443.0	14531.0	17377.0	22155.0	11084.0	12077.0	12875.0	18532.0	18244.0	7568.0	13103.0	12023.0	9518.0	52908.0	59191.0	11990.0	12604.0	9931.0	1047901.0	13071.0	13115.0	14802.0	16831.0	51927.0	15924.0	10905.0	11040.0	8504.0	13123.0	9738.0	103000.0
2025-02-28	8221.0	17410.0	22403.0	7659.0	17194.0	133252.0	2849.0	6461.0	26558.0	9980.0	14961.0	39509.0	31736.0	112541.0	8173.0	12750.0	27340.0	12445.0	9830.0	34170.0	23801.0	15080.0	7575.0	2727.0	3010.0	12892.0	21858.0	31584.0	8192.0	6387.0	116429.0	14113.0	8020.0	19495.0	11885.0	12730.0	12393.0	43165.0	7885.0	23625.0	12927.0	15383.0	12707.0	12077.0	27069.0	3973.0	13088.0	96743.0	11960.0	55691.0	21168.0	9006.0	6285.0	19388.0	19992.0	17001.0	83607.0	23015.0	10929.0	6543.0	9916.0	6075.0	6031.0	12852.0	7915.0	19815.0	11098.0	8724.0	15127.0	5926.0	7155.0	20782.0	24359.0	114886.0	14458.0	98745.0	114161.0	11640.0	24734.0	14004.0	16525.0	28832.0	11065.0	12593.0	12949.0	18284.0	16609.0	7923.0	12372.0	12136.0	9532.0	53070.0	59816.0	12120.0	12688.0	10005.0	1050285.0	13121.0	13036.0	14199.0	16522.0	54721.0	15849.0	11190.0	11172.0	8831.0	12226.0	10270.0	103245.0
2025-03-31	8139.0	17856.0	22721.0	7698.0	18657.0	124116.0	2952.0	6293.0	25991.0	9700.0	15322.0	35325.0	31755.0	112222.0	7596.0	12119.0	26345.0	12465.0	9875.0	32950.0	22940.0	15840.0	7271.0	2762.0	2857.0	11431.0	22132.0	30185.0	8455.0	6480.0	116543.0	14498.0	7933.0	17915.0	11915.0	11932.0	12451.0	43270.0	7815.0	21779.0	13111.0	13814.0	11213.0	12210.0	26021.0	3942.0	13237.0	96111.0	11527.0	55811.0	20131.0	8718.0	6712.0	18440.0	18626.0	14818.0	83066.0	20974.0	10236.0	6269.0	9639.0	6050.0	6071.0	12785.0	8525.0	21105.0	10311.0	8370.0	14623.0	5541.0	7050.0	19354.0	21786.0	115044.0	14066.0	98812.0	114443.0	11556.0	23274.0	13201.0	15260.0	30902.0	10890.0	12274.0	12920.0	17615.0	15606.0	7850.0	13305.0	12264.0	9450.0	53184.0	60450.0	12255.0	12610.0	9990.0	1052615.0	13081.0	13130.0	13407.0	15841.0	54558.0	14639.0	11399.0	11153.0	8918.0	11185.0	10213.0	103460.0
2025-04-30	8747.0	17770.0	20859.0	8820.0	19627.0	122447.0	3180.0	7498.0	24780.0	10164.0	15319.0	37030.0	33603.0	114518.0	7940.0	11836.0	25035.0	12945.0	9985.0	32135.0	21856.0	13670.0	7955.0	3130.0	3065.0	11940.0	20506.0	29508.0	8480.0	7070.0	118015.0	14158.0	7608.0	16860.0	12105.0	11698.0	11670.0	44000.0	7765.0	22265.0	12718.0	13240.0	10715.0	11914.0	24580.0	4049.0	12810.0	92469.0	11432.0	55945.0	19468.0	8004.0	6459.0	17828.0	18368.0	17035.0	85586.0	20347.0	9780.0	5774.0	9172.0	5562.0	6095.0	11608.0	8175.0	21415.0	10356.0	7940.0	14697.0	5233.0	6420.0	19310.0	22435.0	117041.0	13897.0	98751.0	116045.0	10487.0	22389.0	13172.0	15600.0	36160.0	10213.0	12151.0	11969.0	16977.0	15199.0	7782.0	13555.0	11887.0	9471.0	53356.0	58562.0	11860.0	11445.0	9042.0	1055341.0	13071.0	12977.0	12934.0	15383.0	52403.0	14212.0	10985.0	10810.0	8424.0	11003.0	9802.0	103735.0
2025-05-31	9760.0	17150.0	20884.0	10840.0	19433.0	130236.0	3935.0	8911.0	26469.0	10417.0	16181.0	37685.0	37075.0	112633.0	8050.0	12199.0	23855.0	13545.0	10395.0	34010.0	20891.0	13065.0	8325.0	3610.0	3250.0	12175.0	21399.0	30382.0	8814.0	7540.0	116996.0	14438.0	7512.0	18210.0	12885.0	12271.0	11715.0	46815.0	7440.0	24339.0	12186.0	12105.0	9830.0	11426.0	25078.0	4032.0	12478.0	87995.0	11529.0	56065.0	20134.0	7814.0	6623.0	18432.0	19532.0	20270.0	82134.0	22881.0	10117.0	5554.0	9737.0	5286.0	6204.0	11393.0	7445.0	20565.0	11292.0	7546.0	14483.0	5521.0	6490.0	20507.0	24908.0	115825.0	14166.0	98014.0	115869.0	10308.0	25665.0	13978.0	17041.0	40775.0	10315.0	11879.0	11180.0	17275.0	15966.0	7457.0	13330.0	11554.0	9505.0	53490.0	57068.0	11560.0	11234.0	8787.0	1057451.0	13061.0	12780.0	13942.0	15737.0	48884.0	14758.0	10581.0	10600.0	8081.0	11836.0	9144.0	103935.0
2025-06-30	11108.0	18440.0	21388.0	13885.0	19388.0	135617.0	4485.0	11172.0	32415.0	11158.0	17102.0	37755.0	43809.0	112590.0	10125.0	12063.0	24230.0	13815.0	10975.0	34620.0	20985.0	13460.0	9200.0	4164.0	3645.0	12930.0	21603.0	31047.0	8222.0	8180.0	116813.0	15072.0	7447.0	18680.0	14860.0	12934.0	11813.0	53990.0	7555.0	25803.0	12091.0	13295.0	10480.0	11317.0	25652.0	4051.0	12244.0	87905.0	11525.0	56170.0	20722.0	7909.0	6921.0	18982.0	20353.0	24010.0	80087.0	25843.0	10459.0	5744.0	12000.0	5365.0	6435.0	11428.0	7030.0	20100.0	11202.0	7626.0	15072.0	5866.0	6690.0	22264.0	29125.0	115504.0	14395.0	99057.0	116052.0	10309.0	30155.0	14669.0	18098.0	48350.0	10527.0	11499.0	11036.0	17350.0	16006.0	7569.0	13420.0	11377.0	9605.0	53608.0	56038.0	11350.0	11254.0	8746.0	1059689.0	13126.0	12775.0	14865.0	16654.0	48567.0	15323.0	10455.0	10538.0	8137.0	12406.0	9081.0	104135.0
2025-07-31	11531.0	19440.0	22470.0	13295.0	19383.0	145387.0	4360.0	11761.0	32766.0	11670.0	17575.0	41875.0	44997.0	112981.0	9425.0	12246.0	26090.0	13630.0	11160.0	36555.0	22985.0	14015.0	10200.0	4129.0	3615.0	13775.0	24091.0	32755.0	8361.0	8410.0	117272.0	15152.0	7472.0	20250.0	15710.0	13114.0	12636.0	57110.0	7540.0	26859.0	12375.0	15355.0	12285.0	11598.0	27729.0	4095.0	12641.0	91278.0	11855.0	56295.0	22066.0	8317.0	8897.0	20201.0	21817.0	25410.0	80896.0	28093.0	11236.0	6334.0	12100.0	5626.0	6987.0	11845.0	6760.0	20755.0	11511.0	8180.0	14917.0	6671.0	7100.0	24395.0	31842.0	115820.0	14983.0	99338.0	116563.0	10698.0	31580.0	15172.0	18837.0	55840.0	10601.0	11949.0	11409.0	18131.0	16782.0	7560.0	13067.0	11704.0	9630.0	53736.0	57772.0	11705.0	11673.0	9001.0	1062063.0	13493.0	13691.0	16187.0	17228.0	49933.0	16375.0	10794.0	10859.0	8381.0	13518.0	9334.0	104375.0
