	A091170	A091180	A099140	A102970	A132030	A133690	A139220	A139230	A139260	A139280	A139290	A143860	A147970	A148070	A157490	A182480	A185680	A195970	A195980	A200030	A203780	A218420	A227550	A228790	A228800	A232080	A245710	A251350	A256440	A266410	A273130	A276000	A276970	A276990	A278530	A280930	A283580	A294400	A304660	A304940	A305080	A305540	A305720	A308620	A309230	A329200	A329750	A332620	A352560	A357870	A360750	A371160	A371470	A379800	A379810	A385510	A385560	A390390	A394660	A394670	A396500	A396510	A399580	A402970	A409810	A411060	A414270	A414780	A418670	A419420	A419430	A426020	A426030	A430500	A434060	A437080	A438330	A446720	A446770	A448290	A448300	A449450	A452360	A453630	A453640	A453650	A453660	A453850	A453870	A455030	A455660	A455890	A456610	A456880	A458730	A458760	A459580	A461490	A463640	A463680	A463690	A464470	A464930	A468370	A468380	A473330	A474220	A476760	A477080
2024-05-30	7461.118901433827	20136.17175394792	15440.544618864951	6637.493507482043	14481.737216898593	113113.5729492479	3010.7352014881326	4470.280392885843	34018.42201734203	8897.08092544863	16133.006013625167	30751.765143520366	28110.764278133356	103779.0936900152	7984.259418055511	10840.846454927629	26061.10344093595	12112.323229356321	9695.385917467358	29017.35822139768	21652.557567923533	14543.746950755192	6398.177407221107	3258.872007539754	3279.175363726991	13629.32892186011	19503.052358080276	26561.00914499134	9451.968708499142	6862.642564215612	108426.81493448786	15619.472879365316	7496.092609560494	17793.830683550383	12678.705629290245	12511.757638316078	10542.506092338459	46159.83220492797	7697.115254315028	21975.138818444433	11697.0854688751	21661.59000817004	18199.72036761193	11038.710978770523	23803.26952743667	4022.6286197482486	11830.872795366724	85806.02964394272	10221.166782258155	54309.3517631212	17648.860671356233	5682.930196120017	5170.939014817151	16112.535400670673	16919.41741291577	20494.761622455033	66868.05267686104	22716.648287317974	11096.298622960778	6652.692396768516	13276.502193303199	5765.697254630022	7405.373082308684	10723.979510097266	8453.931449176172	14758.724010832291	8316.003864845461	5605.861044684391	12057.950173468224	6805.254411600344	5477.864809990783	17950.864998013047	20253.382509082465	109693.5878866236	12540.231554248254	94282.98287142439	108307.10930933262	9700.794420703265	23988.146039860392	12612.419833885746	15165.323505346507	15376.864587875121	9987.75297038154	10655.426353617191	11673.59767948143	13613.002082396337	12763.661195319666	7678.368769476262	12393.56041476552	10924.896304734413	8924.470348700168	51575.70178869914	53979.15097682954	10934.285796744247	10587.189179864848	8389.949812111696	1021612.8125188662	11420.312782168472	10823.784533053567	12773.209858610855	12652.81033438411	48780.5727035092	13197.89497458515	9951.614614740767	9615.599946406848	7754.889322116174	10042.284545684955	9236.50604013849	100654.53895242568
2024-06-28	7526.802396887685	21839.89637963462	15348.2420688101	6808.532557958133	14307.635376679627	120623.69164807601	2968.853909239961	4667.494743614571	36148.104475423825	8953.991466599393	17404.880146032345	32183.952938809532	29908.89817692211	105983.26800736779	7712.129939326685	11283.047950598197	27674.920025924148	12052.16951877902	9825.566117654722	29330.458009107802	23103.59278732068	14685.856384036017	6854.43488900891	3473.541706916816	3249.1343013528476	13908.279589013026	19899.20708756672	27542.83611203112	9353.200870484074	6928.46412910706	110010.15089398855	15034.972069237594	7434.09438428174	17606.478418188748	13348.598617272977	12395.952790029181	10222.78640795335	48616.401262123305	8017.439896693472	23186.90078939325	12005.4421864371	21245.34855708123	17960.639569969528	11310.841653548221	24022.827160138633	4048.7669006620595	11994.90555655746	88510.26810267415	10650.808160940916	54469.2993730085	18536.492688999817	5466.256680422016	5030.644623698248	16921.618678603554	18049.38757077924	18767.491537820457	70200.97428899066	24494.034416816983	10871.240794466612	6029.983461086651	14088.558564665025	5408.740627953772	6956.103655217249	11001.886070231925	8031.094244891595	14726.325200771342	8645.289438251366	5489.950608120961	12140.247444105313	6376.662338499462	5171.197436203775	18588.431435456274	21077.293494589336	109508.00955542363	12901.217357856325	95556.36099909103	109330.09874926502	9930.224386019154	26139.0795575581	13142.82687799438	16046.8001807437	16413.270475258432	10131.410402062389	11013.818226267198	12131.015021894149	13858.387678148349	13610.484115277477	7997.179686898012	13226.811094818511	11073.607511421495	9003.554347486828	51735.62188501529	54687.14035525415	11090.674909864232	10842.506119908505	8507.313732099354	1024588.1704614758	11673.243344605238	10751.648913177998	13655.84781189905	13386.121057329496	51178.863339016636	14329.340369124388	10174.573828329672	9804.001920318553	8151.300731553385	10855.614046368166	9699.186754709282	100939.17309717079
2024-07-30	8339.487431002235	19238.01916978273	14813.773733196751	7284.094897158756	14674.793170842022	116705.3879315118	3308.6895615706226	5062.3140462624415	33105.03992178547	9695.549884317272	15750.556425304447	36822.77383183311	30079.649439310593	108006.0174139185	7680.403852732167	12150.539425146091	30136.90297363282	12187.077698032741	9733.974352494744	30209.16184913111	24847.108775757024	14722.547387088867	6619.807325943682	3151.138924489428	3052.4538886867285	13690.05338532438	19941.684506704114	27649.083244761496	9795.272785711495	6863.641113630325	111686.18567661068	15075.270664446847	7665.726967595669	17749.581294412237	13159.32214703527	13635.482671964834	10092.215918966867	47831.63899931937	7998.904976234411	22338.05140159149	12165.557493076845	19460.21169837679	16536.720028552907	11450.589409552014	24912.56224365882	4216.1459240357635	12067.039957739247	89109.34170133306	11423.56435270504	54625.104225945324	18529.66279208486	5236.9484601632785	4894.752431069523	16904.75621118991	17461.645719143766	17382.025640366446	74684.04358600957	22616.616194733244	10681.30883556385	5901.179879184594	12197.547965182916	5563.86418908611	6987.014790082849	11662.24550602104	8344.302528165399	15233.95333560114	8538.514261314735	5457.721858728077	12321.535395204412	6644.926489511094	5045.3541043275445	18046.052901370866	20277.99392659509	110616.56215191114	13003.963167003956	96352.82273444199	110438.7760303256	10537.306494051072	24203.585636396303	13085.704129654616	15471.154878568692	18163.71578795206	10700.8548189188	11213.395079092556	12448.261128667598	14649.935175511284	13671.323582287816	7975.328755659983	13665.151017143988	11127.980757381323	9127.741564406002	51926.00230041072	55019.75191811093	11156.54977814553	11503.433045031099	9029.79108126491	1027575.5572631765	11840.618116436803	11075.59793869231	13020.628747903778	13061.953264265312	51232.07075163444	13468.47474034795	10266.469951528032	9986.403513432007	8195.076155018982	10492.523908046256	9698.177831217468	101233.19516758277
2024-08-30	8284.953561899049	18787.788678889076	14982.50548405021	7473.990019582486	15403.940768669407	114463.76930246066	3199.286889955893	4899.570381477844	31249.648025283794	9975.543642652006	15617.606547011477	38890.192250674685	29284.020672714578	108142.93570304332	7590.691614962543	12802.240875611169	29121.027001596205	12641.379313725876	9919.053737872684	29970.820072689497	23748.122028376765	14026.673905264708	6560.886630966026	2778.936653170329	3019.451955665085	13122.8795013555	20237.80195586312	27462.26508643228	10345.720420187183	6483.927964840201	111848.09970073358	15049.648699109712	7928.291585857145	17121.468204160046	12689.472013550316	13360.58907663409	9795.656131080608	46194.75490013099	8392.264861799473	22621.359236967895	11984.728471412061	19704.092284968305	16435.189021282204	11300.857741496422	25052.645222082672	4206.917556559068	11690.858850488654	90018.311631761	12021.833936825837	54796.80820610624	18323.839838662814	5185.357983100047	4830.6201431161	16728.535008849194	17123.04056135314	17272.73443723336	74549.01960731592	21772.947110561418	9810.325337722024	5555.020014328928	11105.9434410448	5269.845264402435	6809.863778833101	11482.105415879609	8225.33561332286	15444.442465055785	7988.997776869359	5189.359625511613	12516.696973213051	6182.5750443760135	4892.4222541699655	17681.181435836053	19408.673805473787	110533.6943370252	12925.821035137931	98539.77420445031	110597.23198885345	10372.248994661926	23548.688082834633	13376.361038375886	15681.376040257186	17992.995277098606	10896.099005187707	11339.432916973848	12547.168885054856	14641.617203458589	13234.304674940962	8399.473984796703	13323.948480403666	10770.96073650855	9300.8934008459	52094.76057171877	53318.47606176184	10814.075316560215	11312.741395338307	8889.886252591867	1030744.7268647092	11809.372580914049	11358.923234843716	12815.096591384112	13055.589317549053	52059.69967104691	13421.48779427403	10094.131924026002	9801.225884772184	8269.324379700698	10267.781671887376	9869.532441896876	101553.82779435997
2024-09-30	8032.329067053077	18470.435786394803	17129.40557672685	7335.99109645851	16208.181991351199	116159.36023624154	2969.517846248207	4924.651396066213	30887.115793792822	10078.51370446641	15511.01539461726	38809.23675228978	28873.531478960696	108981.55846380502	7650.058695570431	13155.30262085295	28013.05643473435	12768.755670087103	10556.54980870719	30712.047465591706	22850.167870033372	13403.526159949895	6994.323539301418	3078.3293797937513	3094.105928237746	13248.492061155324	20509.32483597548	27786.32880121264	10630.238196260147	6702.082778655871	112663.48122825508	15231.87141665916	8182.758469740242	17421.6397341469	12245.222719085745	13385.822416645342	11192.456320404552	44484.76520444832	8411.600560244988	23220.748273312518	11899.420859254727	21877.642807358876	18081.88258815392	11207.28012793633	25273.830790120017	4134.969978018023	11580.155787883188	90295.87791943218	12365.048663459536	54954.85058902056	18504.804824218132	6510.635228568966	5529.345598679135	16894.356493129766	17385.13366333222	18232.967703759907	76001.35915763705	22059.240638531155	10035.740647603368	6156.112545089776	10529.48207833649	5825.549647694643	6933.879775481334	11453.761326238311	8017.161847441152	16036.624334115848	9163.029750815494	5913.7278532395385	12317.021090305227	6229.853628444841	5898.116063775078	17956.87272713255	20146.04019803545	111273.29227712378	13065.384726795332	99464.49521550829	111288.58498471064	10353.254197116832	23543.908282043772	13682.297856754449	16102.411481384432	18056.638904553518	10996.85546149828	11273.595235568684	12129.141144443074	14515.566957920852	14102.796620577526	8433.164579292239	13599.004161638186	10662.794082491822	9330.81763036118	52240.963076631815	52806.73504057336	10698.403774548784	11285.5110234886	8847.179374260912	1033777.8678692889	11976.550027361225	11992.960365002575	12922.215042482725	13284.507494313497	51748.409903334315	13768.61110491865	10055.52525379915	9806.316113379993	8277.540059373398	10470.846228720367	9795.968446855324	101846.16439372175
2024-10-30	8517.68706193746	17563.869898673605	18305.344649134782	7635.657054884141	16819.37373386763	125177.16184303329	2805.4884310109064	5104.491036703865	29650.30997298392	10093.810637500199	14894.770166426457	39231.37331054068	29584.615588248213	108320.56382285779	7724.069427602188	13032.90456638836	29395.672317612523	12305.396783362714	10219.533694362275	32693.6961308431	23945.053919158687	14299.914013912507	7177.9661566229615	2809.2001253688427	3044.674675189835	12926.415801033138	20575.432902002023	29131.37598481903	10446.143986202615	6340.712932744558	112459.97267624136	14896.363437407334	8074.51807548231	17850.407717971295	12140.871773190916	13476.138799328644	11933.965275681152	44173.00278618852	7909.065201951142	23755.032651421116	12156.48230442211	20180.20218590318	16636.136003270316	11410.585417328126	26483.750083600597	3903.731439533192	12207.73903876455	90634.26000762542	12245.402723405197	55099.3798424732	19826.20526276555	6964.260413427789	5809.549111071775	18096.28177520083	18739.62482287152	17303.690967498216	74806.2978388961	23789.567684632566	10529.39032314424	6672.932876801577	10179.805993045957	6522.964661692901	6651.659833678771	12132.870383761074	7846.0818045842125	18376.65373158328	9848.102930125715	7575.313985305506	13083.995353738957	6211.631961543328	6577.340217811707	19571.086763139203	22628.336156921767	111174.39836748558	13552.22672726579	97228.84860705417	111218.48608700749	10958.074005611796	25371.537568871085	13918.16712817737	16492.611449072803	20053.242232587632	11057.762805663035	11637.71751135871	12400.390211374559	15951.73070062057	14941.876493066064	7892.257383660468	13353.184631355594	11254.513221347966	9315.417697558652	52394.54094307533	55753.43983790405	11299.816691215085	11950.058405897185	9342.293480261564	1036544.9549996717	12509.944241619163	12646.029209061366	14064.921242170414	14321.514861121166	51199.67879564267	15206.383820745668	10381.310334253794	10256.385050422885	8227.753089027517	11511.42514580961	9634.704713761228	102115.55141671066
2024-11-29	8607.125166579975	17352.240568368412	17283.939010940707	7343.425652183784	16075.891431897577	128414.04800705	2787.244108316524	5439.51991259838	26034.866668536655	9864.289496376667	14817.25374907736	35649.71000322659	29103.82298150434	111215.66498793694	8125.567197816235	13309.485049940244	30085.365826051788	11932.119901274868	9752.662136920379	34695.45000760463	23654.38804890011	15411.286896446709	6661.47387122301	2394.6449673652946	3118.701702755612	11768.644155363036	20243.198420627807	29995.94287142181	9899.827110801692	6297.870036056741	114580.09211110417	14552.463614312037	8272.74066222145	18558.889306880883	11573.265575378364	14703.920655998898	11816.09484218723	42072.10176301069	7976.434217468548	24122.241092212833	12250.61879002626	17194.190068769974	14002.276783021927	11483.083368679385	27334.090840518496	3819.076681788311	12361.357193646201	92195.47089153767	12532.667435980493	55258.25816449639	20587.211780835452	6648.357369723419	5613.594434630659	18802.122121639673	19228.295525222973	15895.917023585072	80166.60206634947	22742.57631410782	10748.431483600216	6833.232855065555	8763.693196250437	6250.698774090924	6145.4022192144	12802.910438983532	7744.319834967089	17036.915094054635	10440.019933248264	7775.142640188691	14352.063410042609	6450.876465948096	6432.405611834578	20919.79543306512	25114.363335212744	113641.51773295364	13877.615693384821	97571.17640157905	112585.95918428566	11571.463606852056	23567.169999012367	14323.649346153052	16741.653470661986	18794.922411976393	11562.508446636868	11960.58431308687	12244.220062348893	17501.716814453768	16491.942654818653	7943.880584778162	13218.930362745436	11410.952443006807	9399.36805115168	52561.750456223715	56469.71772728916	11456.374064640211	12605.892920269587	9833.502119134302	1039545.9392452133	12635.041533218442	13099.340227610875	14158.124085645972	15415.341432694164	52155.314670486165	14840.223837943988	10491.472576453765	10463.435743185293	8326.24745816066	11812.854578119552	9812.932253290346	102419.68392266068
2024-12-30	7855.079689145247	17373.150994530268	19232.440689982424	7197.765077043201	15867.448303119118	139951.4195719223	2545.0637714806635	5548.400944251931	25904.929941050214	9662.375542916772	14819.137480977774	36337.81466647149	28623.84854776667	109500.32254950044	7702.408540312956	12208.585081563044	29032.90006195624	11620.325353736784	9792.517581617485	33979.83253045083	23339.23808611684	14477.002502715011	6253.492334817764	2635.8793522309943	2863.852343274787	11456.207206386714	21859.839547346517	31274.131358092185	9700.460107638464	6276.068343992268	114178.71591672144	13466.772691215148	7807.7332951933495	19352.094315423303	11281.903842225624	13484.423037453324	12697.789509863702	41002.69617281128	7521.464792665689	24864.801207772343	12662.51347505454	15022.530116262502	12146.286965634139	11825.896309932106	27797.081750956382	3707.590993000681	13049.927447659677	93416.28997466172	11361.324304263531	55407.08253217522	21606.49201985529	7326.013244016046	5775.856228441653	19735.50905716145	20975.980582519078	15630.367080609343	78428.68699226576	24858.093304230035	11401.335193091854	6782.302201493125	9102.745508855052	6329.285436342978	6198.539638902874	12656.628640089453	7548.986429519496	17974.6234339858	12244.111449260648	8367.023937361373	14652.542242110643	6796.24193370482	6627.591345220196	22579.365231318887	27658.000714648566	112343.83499576352	14288.582022300427	96215.3658591999	112511.1162175743	11421.231530631645	25874.307010812758	14281.349293374391	17334.2947145972	18573.632270738995	10838.787150867887	12098.807738861382	12133.47733423239	17467.248242108166	18144.861273710874	7534.502919083199	13637.096018724787	12059.884582474177	9336.43548523717	52720.59687590643	59593.81482383511	12104.71516740233	12431.06935967724	9746.628015997047	1042389.4760445969	12895.705555001769	12668.351977672794	15204.776951908192	16241.26750883239	52005.48961097209	16268.702360366668	10870.01022479303	10925.438477931732	8461.799892661533	13541.06495366533	9800.659926349881	102703.79060238259
2025-01-24	8163.643120419992	17955.74721642299	18758.404986882706	7423.0671063619775	16677.152675234247	138005.36957870156	2751.111992368862	6363.746264655641	28046.558341445474	9798.21613598284	15330.335854625557	38241.80963756307	30343.248862064727	110936.26407106438	7662.507739322969	12359.682461434033	28479.83488388109	12002.641420939282	9729.867923870708	34887.3033129313	23318.66624632329	15419.722534198781	6830.950214327506	2686.793997797792	3078.7121723353825	12511.011972100878	21498.107710567834	31251.120537806382	9622.240810089932	6193.334351107361	115218.41306088193	14160.412100011377	7864.229368082391	20030.96337962582	11863.46948168825	13782.08854998045	11964.760664287642	43094.768659181005	7469.131747930853	25046.997541818295	12400.052974803733	15525.251209488802	12763.953089042401	11586.579116030196	27720.35400452996	3729.7051665572585	12795.5153040119	91181.69682533244	11539.968706697879	55542.47251955057	21465.347240387113	7271.650146585419	5429.504095887974	19596.858791420418	20693.968856663378	17705.763949333807	79908.02116155237	25937.140640970643	11416.219179803415	6550.31013719331	10751.732656444618	5858.28942325925	5849.436977688895	12645.046628026124	7471.357375995098	18506.57497118709	11989.920906917185	7746.914070312022	14575.756718004166	6486.337945876569	6269.510060053598	22398.106364175655	27833.268844609946	113772.29006832119	14284.699848800828	96358.39986698807	113509.16485684371	11422.47629723763	27951.605349021993	14489.526858133646	17473.575701101032	21843.58526330773	11068.95679311486	11579.706396543417	12307.21925718181	17833.636781679095	17761.78789414424	7491.327838919976	12854.085823791647	11825.984419895802	9438.888553127177	52889.206433081636	58430.415838736146	11853.218877526608	12440.587303690794	9735.791981720093	1044982.9134710392	13001.409665722313	12878.423960510085	15041.423017707457	16060.331331386635	50734.84912482918	15806.370122546085	10692.895195085333	10826.52321959288	8278.62315978922	13165.866974372511	9523.853131560718	102958.45984489901
2025-02-28	8284.175171205101	17604.44080769883	22472.932276442043	7735.7327528319865	17324.431449009266	134267.3221399162	2927.785808139797	6614.618775723584	27206.10755088727	10077.108911617344	15106.114142578055	39858.67177143556	32206.851768135482	112276.65716660694	8278.840463880415	12675.693323937636	27538.76914493317	12556.163644619664	9978.094087060892	33980.208455230386	23771.611094792483	15011.521308289783	7808.703630423648	2736.6188267679204	3040.0321577607024	13152.590990072236	21741.635866216522	31414.74407773997	8362.77260982552	6421.243294875312	116261.20020599988	14205.971836286593	8001.196841826138	19581.858811837854	12099.533535704366	12903.01536230495	12342.725208645184	43948.89487970765	7847.218458238482	24053.187867640278	12782.103139425742	15837.036051393132	13089.160133339446	11942.896649636801	26996.37234418583	3954.1810406232676	12973.705453164723	95194.49845585672	11898.571541294434	55682.93091224314	21152.481477903006	9176.60998184688	6327.007196189927	19324.374020985982	20118.043272957257	17367.840898401235	83015.3964805704	23504.7529135421	11091.422179803458	6610.355594306057	10211.474875799493	6051.706333775245	6039.578935354699	12791.210279010118	7781.714826277435	19894.46255282162	11332.355497799352	8834.884506661449	15182.832895639762	5991.116750401471	7197.459537749319	20997.219218781647	24759.770335325644	114677.44058146003	14372.460689401554	98177.41151590341	114080.99317081683	11555.787355650089	25340.890297701524	14120.36271883338	16802.08462456498	29554.822546284326	11078.73778579559	12453.954974988173	12851.603435620907	18062.83044607009	16651.690323251674	7857.785210288925	12348.960897009765	11987.665098182879	9488.553358978535	53060.26243934938	59274.88230486671	12015.166927918854	12591.246980470325	9871.944603820792	1047637.3906850403	13150.77093334659	13018.040281974774	14366.865224563131	16536.97194353644	53828.70571653801	15989.143805680334	11036.04229683647	11010.87400032197	8667.692133723813	12365.024682458388	10100.006131102147	103226.45443366043
2025-03-28	8254.569134092657	18641.85049141084	22906.20259653526	7876.36739107657	18295.976860869312	129119.291210789	2980.6774383274233	6471.703953969528	27435.505638327697	9995.222662179778	15990.92130110577	36555.9731553493	32510.346603110826	111604.70222026284	7913.748176270416	12261.135941874169	27093.129699266712	12753.453466727533	10120.27964228456	33661.02838555995	23367.62307855815	15811.02880768072	7568.712882430325	2846.3432686211145	2919.1274357455404	11921.252906019192	22415.10820319341	30831.975228775173	8494.729798836917	6623.251774298276	116136.45446434061	14535.276685661003	7911.493063348468	18672.978128163933	12395.517119471619	12379.77241900513	12492.19929642717	45006.18093279816	7679.106964528004	22795.280058265434	12925.0894586623	15004.086992332555	12221.50426895167	12041.169694703387	26453.4236094901	3949.315029489595	13162.904916201502	94233.77300357525	11629.551509039957	55798.712568151306	20631.984435046154	8989.755053729976	6698.907161726373	18847.673290966075	19342.288303457783	15617.514638597295	82384.50616339967	22208.822104936437	10828.169781536446	6492.014353476704	10297.517651510003	6140.584956562679	6131.549639852401	12851.118595524367	8166.803897313741	20454.921969342333	10818.497563086505	8427.953054207814	15158.743556657591	5774.2388727507605	7242.6866578284025	20158.755693853796	23213.689094105408	114590.89811218373	14238.744725152377	97757.62474710753	114051.47114752421	11596.535554480277	24634.42841508922	13591.199581838071	15948.61146561551	31270.618831296055	10974.256347156115	12301.611871633482	12823.601494986411	18012.75039259042	16058.096246128698	7695.398669786854	13418.085908815188	12166.171138124653	9428.22787199661	53170.01980450142	60153.74825836621	12193.383264860015	12650.618126386606	9937.533718003471	1049881.8328178227	13115.528996984354	13065.08669479424	13646.926171999407	16400.27320856465	53253.53298703331	15283.634071624385	11205.243415913195	11062.415399311067	8723.862903007763	11709.777883576742	10006.462047588599	103439.7283963288
2025-04-30	8599.724469014303	17611.05797730094	20863.062623286558	8564.08740191071	19652.090736267193	122419.09521165982	3146.8906915995403	7486.491715991968	24922.984384000974	10122.573990729172	15257.018306842005	37118.12522113003	33493.474076670005	114302.65635617997	7913.798168867609	11817.744391338341	25028.922223821843	12847.766827398951	9951.09110799785	32133.35848820548	21859.711728051076	13759.692924145318	8044.733117784605	3128.514070074948	3051.7197475585263	12016.811860829937	20531.73965205052	29440.75672256651	8423.619032112336	7047.020027786704	117879.20106118375	14158.572451266848	7613.221918403276	16829.622999188676	12078.830862106934	11635.102274867584	11698.060839319145	43911.13404824506	7713.837094796534	22166.847846064575	12753.687281619246	13406.630656729578	10847.463959754023	11946.976754566394	24553.19093470855	4011.0720330852305	12879.395782459367	92131.42250547087	11356.442388361873	55933.917427028726	19440.128325222067	7987.06753203333	6477.799846280475	17755.750734290275	18338.737803374326	16996.788549603778	85414.310121835	20403.605903127445	9783.222502251838	5765.285187365336	9255.738659920413	5558.363195489044	6098.426517075257	11637.718439354729	8205.60456297444	21467.830125084158	10375.396732032008	7956.756957286961	14626.961074321694	5262.922719626293	6458.4503165109945	19306.709809631786	22365.2278709041	116855.01846848705	13835.805395811167	98175.73983879384	116020.74188142671	10495.940011445946	22488.296408108283	13085.142913722942	15510.707084847863	36359.2972963594	10170.392623931926	12107.834237529263	11958.557453346431	16924.16784700756	15156.472137581855	7710.592999744256	13543.009181509722	11904.981555005448	9391.406417873844	53342.17113113639	58861.450982063805	11922.768324420842	11451.940615370051	9004.776897970882	1052564.0189535418	13066.747860256313	12917.171833167875	12881.975372067234	15329.259786519195	52205.98337191736	14242.986828402765	10986.839578299929	10778.794351984907	8368.881409867156	11031.437276694523	9769.873813565022	103707.3614883099
2025-05-30	9642.251874398173	17173.314342609363	20886.40201199078	10675.96815888863	19451.563591176484	130398.82429904025	3937.098478108772	8836.76245210975	26457.497026413697	10381.847073696119	16200.043039356817	37412.00124383015	36960.37377066436	112873.02947741767	8073.528649898852	12104.83329342726	23766.881873936127	13493.704257520347	10419.953558141915	34024.32132407854	20847.73515837045	13129.400987039422	8372.136592355953	3597.725092914715	3243.086617888923	12140.861400245401	21343.12089107447	30277.32486487717	8819.016753423752	7539.708923378043	117146.6334442159	14476.448620934392	7502.753305858456	18204.15751385307	12845.673215543484	12351.197923855352	11660.330558892896	46681.252500789735	7384.046504663648	24458.19938821382	12134.92207848984	12003.020270596804	9743.787665298385	11371.888307527075	24988.735763913985	4011.49478544623	12442.389466086926	86857.4225834322	11459.892384419229	56055.98317893491	20105.1132319037	7839.880890021385	6589.012687301342	18362.71526861331	19535.989339328393	20128.229917122935	82510.56639539741	22968.4830791586	10143.183380551342	5590.301558084845	9781.517524220772	5307.392046667472	6236.617457249674	11397.09231895149	7409.91635437882	20538.083425197838	11304.676762383904	7542.6982512606755	14690.261087343359	5552.9127615408315	6553.88857545913	20610.501269740696	25103.034494834654	116016.93457225508	14111.876723871987	97370.80397556274	115888.29639385582	10280.310180549644	25686.18541392595	13989.740665708377	17104.112862981958	40848.33563670596	10309.89742163205	11844.390374821163	11087.87170516482	17134.88535722322	15962.823845810199	7386.674546419143	13273.815717714657	11496.9200191146	9457.454943478428	53479.146150915396	56943.19296350666	11533.344169174812	11212.13669574855	8714.853456071658	1054808.8387833002	13053.622695441933	12745.243654578844	13924.738450957055	15799.0332074352	48303.94898220705	14842.935380910545	10507.141042403371	10504.437539662078	7945.730996859378	11835.429386972955	9036.763686893108	103919.97866127298
2025-06-30	11038.479019645452	18508.09804976338	21364.86078148272	13954.289390503232	19467.486758353407	134862.5208260046	4516.879457661587	11084.039742970375	32374.635058397344	11110.433288282535	17175.254930578307	37900.01420402764	43626.10047411684	112636.37750249763	10204.631430680562	12049.641486803615	24292.40231872916	13704.587409409061	10948.968305499187	34341.38256897225	21046.802623243635	13522.223767091727	9241.792301438509	4087.447911691843	3637.889019177662	12979.448787424852	21545.598461381705	30826.861796045047	8219.81051066733	8106.611098687979	116880.64342810334	15025.33658876156	7444.411056048023	18554.77537948134	14832.990418764526	12853.373680492256	11764.04341570007	53895.49148798466	7560.344131558428	25622.556833647515	12127.486476749571	13109.38188175253	10415.62944180997	11345.990012909522	25468.487199279334	4020.8794412513453	12283.154110697682	87894.28189930455	11501.896892342347	56166.822235075335	20595.725261904205	7916.366109620838	6912.63963320291	18818.61150496534	20214.20895383709	23800.60435911163	80282.57863343504	25635.337376562267	10415.736339918862	5718.516937831036	11957.092877421426	5340.559090408415	6454.55935786716	11439.097438988341	7079.796418984135	20273.049999396182	11217.614405969167	7598.415126224997	15184.407509348082	5849.3550508742555	6702.014282014037	22277.705950739422	29236.583343571652	115517.70273196138	14279.854194405983	98709.88794098659	116006.43508013991	10306.586517925607	29839.595075960948	14534.374351006823	17938.690866685607	48855.16014735343	10482.557611269802	11473.561978131056	11035.316110366259	17253.089971323694	15839.291442535106	7557.769561146824	13381.07998049873	11363.768409576453	9539.229956540954	53604.76970891218	56209.644993196416	11385.950676620807	11247.92633464183	8698.005077082551	1057064.1823899054	13111.320498700516	12672.605261313733	14820.433124043371	16457.941366259016	48700.49206151768	15224.027444716226	10457.207147867284	10498.849057078438	8098.219668828959	12336.565281733298	9096.942138221144	104131.12696643574
2025-07-30	11648.98493515945	20072.044670366777	22709.45986148376	13402.00927002177	19581.33439933938	143055.3017739107	4356.623913497795	11378.700083026824	32344.562404783977	11665.445341451952	18109.440358461125	42232.866595986896	44919.454245352856	112712.66246375501	9359.347975166185	12227.339734945652	25763.024559593752	13820.409185788014	11225.33691143234	36799.420817227976	22854.766792488725	14132.738500171607	10159.473489950251	4058.176190721491	3569.082728121047	13750.853600370596	24515.89000358545	32440.704863992163	8456.3500594641	8308.491980221534	117132.22071615301	15418.678465446614	7578.075830080761	20184.206807559818	15633.321423051457	13317.221021502895	12770.57253910146	56833.10226690566	7482.588130317719	26515.445993794638	12334.213830587025	15687.947143168898	12478.207870871887	11542.640120027068	27433.941953298377	4062.871663303242	12596.78202084401	90275.85659105345	11847.562355732178	56280.695908504065	21826.440816098515	8452.766438094643	8864.630654010685	19940.998815920713	21439.289082815398	25620.76896920308	80412.61023749795	27593.39381226	11406.091997799002	6592.806676272616	11851.060014270039	5788.5748537919735	7013.4490350626365	12005.044643186913	6843.3304154387515	20845.845907461644	11680.620953944781	8255.112773278983	15003.990867473485	6705.939636791956	7378.99087119443	23963.71677224778	31200.467785974346	115782.77033202714	14841.959480250882	98850.93894979666	116478.03288350941	10823.276033064489	30872.34955515744	15054.389042228306	18593.731685087885	53545.6078493977	10746.84955324116	11816.667123928542	11312.355412320163	17938.706837437145	16769.57161242758	7485.432542745963	13132.103187818522	11642.330935899832	9596.672205502977	53723.375238363675	57627.811106120345	11677.442696321172	11806.630333644469	9058.805472136755	1059234.9626400906	13417.224910574078	13411.538625146213	15929.05812798336	16824.44368003401	49424.13107526113	16490.493857867106	10743.574083139216	10782.997938596978	8262.778399996678	13259.673795834846	9217.62349222711	104346.3896539514
