	AGG	BIL	BND	BNDX	BWX	DBMF	EDV	EEMS	EMB	EMLC	EMXC	EXI	GLDM	GUNR	HYG	IAU	ICLN	IDEV	IDMO	IEF	IEFA	IEMG	IGF	IJR	ILF	IMTM	INDA	IPAC	ITA	IWM	IWY	IXC	IXG	IXJ	IXN	IXP	JEPI	JXI	KXI	LQD	MCHI	MOAT	MXI	OILK	PDBC	QQQ	QQQM	REET	REMX	RXI	SCHD	SCHG	SCHP	SCZ	SGOV	SHY	SLV	SPMO	SPY	SPYM	TIP	TLT	UEVM	USHY	USO	VB	VBK	VBR	VEA	VEU	VEXC	VGIT	VGK	VGLT	VGSH	VNQ	VNQI	VOO	VOX	VPL	VSS	VTI	VTIP	VTV	VUG	VWO	VWOB	VXUS	XLB	XLC	XLE	XLF	XLI	XLK	XLP	XLU	XLV	XLY	XMMO
2021-07-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-08-20	-0.0013326575809628593	0.00017719006769993938	-0.001974240055824339	0.01720713824794302	-0.004097525814250958	-0.009633534074995963	0.02897675528919308	-0.17555002204163656	-0.007379812126134766	-0.01639124158270704	-0.05605734787551455	0.1348843154832025	-0.03822165876867985	-0.02438979326605306	0.0017420285035314009	-0.037091183985870656	0.02144887667908506	0.08613907893751502	0.05516351077650654	-0.00045271228323144895	0.1016744105840246	-0.21123991463118158	0.04311003070153561	0.07736398263419915	-0.0637379223481048	0.055127899319208494	0.12114268562555139	-0.011004833976073769	-0.02864505575171279	-0.09139126556442534	0.22617823765617687	-0.02346984498542213	0.1867687043126466	0.26865576210034303	0.0887901439206189	0.02712570283521245	0.06479312691591303	0.19719754279343532	0.052540870190813396	-0.012597290556027475	-0.588490391451512	0.08397351148993266	0.05171214059801059	-0.08225952453774141	-0.01225353712344912	0.49994762572532636	0.20458313104104492	0.015457426765024707	0.4875499643006151	-0.2853263975532855	0.031505735009562844	0.026151375747832616	0.009474124091761382	0.12353494953798645	0.00028878102334601864	-0.0015335443063690946	-0.12049897731191095	0.09104407279868951	0.7195934507592483	0.08482535947873657	0.03809099498359956	0.02603099654077141	-0.09300210533268682	-0.000426808163433634	-0.166144341178898	0.07682964822940903	-0.07699786427888285	0.13980461301882768	0.050625115098631567	-0.0033696552094966137		-0.003795553760170378	0.14939063585402437	0.015948730737966342	-0.000220577458878779	0.06552156920563448	0.029321810821710415	0.6632056331223339	0.1305750113873046	-0.04841463261591343	0.018763788738374386	0.3162610400894209	0.006221422542938626	0.23282304041754287	0.07445411413629018	-0.15554315004910677	-0.0009609107703170139	-0.003181545317261225	0.10154675821024739	0.12123628051249398	-0.04372737203841268	0.10918559994516955	0.0625849998254239	0.1420167175735969	0.10070741146151932	0.10884484513167933	0.42962647279329075	-0.03658290480466349	0.08550468326731106
2021-09-20	0.0029578113019601915	-0.00020476212103176294	0.0021333503284427023	0.0006077630795198272	-0.014635557140910577	-0.007537488273342205	0.0845568955793965	-0.1631346279213824	0.016347518570942157	-0.016330225973630375	-0.00795447707912899	0.20440205145025403	-0.08445834362737742	-0.030379870524606646	0.04746349526586982	-0.08083369663830695	0.017201570957292345	0.16816123647312337	0.19594651812465202	-0.029431722356068803	0.19451744000432997	-0.2549111864854774	0.06372124528638892	0.1341564974726134	-0.15464145868886703	0.1126131422026691	0.3735604500056706	0.1738263521919862	-0.17565585422054483	0.14658427864917484	0.4206547677193657	0.02528362381851707	0.2318325927683918	0.2939024492761109	0.1765432847799559	0.07705218620264304	0.054709993374425496	0.153488708264191	0.02681644304491556	0.02115837037204301	-0.8852780055021616	0.06366737752121253	-0.06381286794827702	0.04508705353092239	0.022354197272224496	1.0910833555717545	0.4507766639111287	0.013072290866753633	1.1121558487131347	-0.24647734129775473	0.01964810236312303	0.055516643827143636	0.026081927314673407	0.3035154760863827	0.0005576438448451881	-0.0012531738585607854	-0.22889978323937327	0.19684001476201274	1.0116312326007573	0.11920785007377617	0.10298909442540889	0.06212269741721684	-0.07483184348986924	0.025654814349401818	0.08993392125214655	0.3412266163138292	0.5551791790703282	0.2206816792938207	0.1015546268366893	0.028631096986572402		-0.013821248531007767	0.16785556136841137	0.03521239355691705	0.0008594334965698635	0.10191035442997418	-0.019277299779886334	0.9353678725441023	0.32477588028269566	0.12200183726136174	0.1898951351156643	0.4949997788551445	0.027049146650485908	0.18535975697589038	0.1543136408445173	-0.1749386268285616	0.017733425649208812	0.03083765039497166	0.07734533238490826	0.19426297299621864	-0.008013016426629063	0.1403234129767543	-0.06688344845765187	0.22074661192241365	0.0735522873555442	0.09549059775391242	0.47664684180436095	0.08751873659263992	0.23064491972920223
2021-10-20	-0.08349114115498606	-0.0012697316850239985	-0.0653605756395732	-0.04945559790533753	-0.05727045170687654	0.02074601417589054	-0.2884649819903757	-0.08782159192794164	-0.09302900267827863	-0.03837157123607358	0.06469667482584987	0.29390988404274637	-0.09122989092340003	0.17627404715025421	0.056889509612526125	-0.08713919308377649	0.0880267103197342	0.23555052002850946	0.28135022869924897	-0.1949840119591754	0.23830671590930363	-0.16853072198510244	0.19171237298034588	0.43941837109582316	-0.22318412649846867	0.1682145853500375	0.5741317778717538	0.17981586751538314	0.117292378440623	0.727000677181004	0.6696920648481719	0.3063960596817568	0.5392129053042313	0.20388022402609657	0.25481198090311863	0.05922857101404042	0.08336435493012731	0.10838722891546079	-0.016843686928302078	-0.11656502935897424	-0.7688825767030862	0.1862731339509305	-0.014838426597957095	0.3631100544209047	0.11630619451115023	1.5956510012743819	0.6556380779947066	0.04499887147414483	1.758899881940219	0.23949867055407048	0.06522728427508366	0.09386885197127708	0.03213575873987429	0.341130911911069	0.0006871431338954608	-0.015370492499814644	-0.20632216998566774	0.3443411714517445	1.813467347359865	0.21328784936834927	0.1254932685309186	-0.2698268299251758	-0.04133473120276221	0.031921911932974695	0.7357833087757397	0.9435315597495191	1.093342379607946	0.8031016241174275	0.142327017678464	0.09184408033675595		-0.07592119955705698	0.22502900554937832	-0.16252497050062492	-0.008118514858462732	0.21403386269299654	-0.019268455305046474	1.6744591651750598	0.380850993458951	0.09603492864492591	0.3539996724452308	0.9499126585468493	0.04601799672037327	0.45827636226918456	0.24516805213694692	-0.08212749240563968	-0.0525325133158924	0.10003989597225313	0.17282019119592745	0.17464894596193242	0.28441604914227264	0.32183042901138403	0.08421158766063308	0.3652507597093336	0.05046044145567316	0.08298659023964523	0.32926739744168065	0.4228659191323895	0.5015393350532358
2021-11-19	-0.1187016190852256	-0.0020214944573209324	-0.09133926312870226	-0.053445643786791515	-0.09529496037578675	0.05470189604660541	-0.2712264246939094	-0.03508217547170632	-0.1486479234803597	-0.08832685190808173	0.06959931282700886	0.47274181103593843	0.006904611308136424	0.24253831608969528	0.04335192474733966	0.006318627312710587	0.19266707648130205	0.2833838674680681	0.3810943041260738	-0.2548090424117253	0.27531759298316316	-0.17719853333575983	0.2031619784562038	0.9101753175332283	-0.36063282116180223	0.22902873844025878	0.639131504077197	0.15975378945325608	0.13024004046508197	1.5370369415661862	1.5425918211542076	0.38539251749914527	0.6128399430381866	0.2578441635734886	0.5457994917887715	0.04225710223672212	0.123562370620199	0.09944396705435526	0.04545866226389021	-0.16526095016967646	-0.8221458979425914	0.27025810389407945	0.02814381223022692	0.4494776958879219	0.14540104484184452	3.5518229836718818	1.458800197722358	0.09702051088085772	2.1540453080367192	1.2448461432520845	0.10634087543518408	0.18976030481909797	0.0639476647705191	0.3139997114425028	0.0007979171635216515	-0.03162746219446899	-0.1300497531242139	0.5178030632467362	3.340405076508719	0.3930419135684361	0.25713418273860617	-0.24965833345932825	-0.06761868365819827	0.03009260048725555	0.9117313586840416	1.5893946621953114	1.6806565276930763	1.4194593867901144	0.17014959617269704	0.12185594602430569		-0.11267351114309371	0.2795708119063401	-0.16586357706100743	-0.019055659363411085	0.3932396557094959	-0.02135059832026591	3.071513890804415	0.20981431548141366	0.05742763817818295	0.4051611889136131	1.706093652042886	0.08265342817060772	0.6906154438816966	0.48629042145069556	-0.06602837968952147	-0.08682584279888783	0.1309114904016394	0.33577375903346024	0.06204306520796632	0.39612763740439044	0.3835222824947145	0.32266640934763036	0.8160577519961011	0.12448772474503761	0.09627165283673632	0.45487492742741825	1.21474931673781	1.0472265160446326
2021-12-20	-0.11519945375108318	-0.002614660495268963	-0.08714078695580824	-0.03754651232528419	-0.11167032185960425	0.03548587165143994	-0.05691475528624504	-0.11689138439975205	-0.19483018911242203	-0.13735138846889716	-0.011353518270021878	0.2906991138734216	-0.012952903145197085	0.25298163747347846	0.045045336855967955	-0.013609242612362411	0.033622881423595666	0.15194144874161586	0.33275707968544244	-0.20054120287630023	0.13597173123565004	-0.33735713659940925	0.16013886707686636	0.6813888190170797	-0.4148997704374905	0.15149379066976043	0.46230061264003997	0.028952961817993506	-0.32229487609907936	0.745138167247706	1.6769214944233823	0.37074971840213494	0.4968565906524227	0.34892823366752246	0.6142470798930968	-0.21180727325549592	0.17396454794456404	0.2030449231616384	0.1680822744320269	-0.16564681523808122	-1.1985375708482089	0.1874213316263878	0.0233244310181368	0.353531355575078	0.12182649249748387	3.5127481253176245	1.4461701694433289	0.12379691823349041	1.9669527593210927	0.9469614894511734	0.13611529068170172	0.18068214009349387	0.05998778000040289	0.07403912725940581	0.0011518338287353617	-0.046203228414894146	-0.22008577580719096	0.45656343895484325	3.602553870490694	0.4248189918436345	0.2389214725767338	-0.06846482077636895	-0.09419811117425232	0.03211423669470244	0.7078265992165808	0.9335501853828028	0.4134979647847461	1.0873143157047407	0.078267636994097	0.005606011666948227		-0.11128448924525895	0.16081385912422166	-0.06891318993305379	-0.029033471525344592	0.5656074270331054	-0.123416354185967	3.314240268092286	-0.4083948751936386	-0.0823613605779655	0.044410475848624564	1.6334183003839409	0.08198424601686066	0.8049590448521824	0.45975687823910116	-0.192797720023425	-0.10652298761361871	0.006274686320076384	0.37418983055311694	-0.2413710173260994	0.3997044731297478	0.34232135941417535	0.21277326983990646	0.972277601398164	0.3387868855538216	0.1818323904484308	0.7501581966144097	1.1695050871099864	0.7962840194991609
2022-01-20	-0.24617594031323742	-0.0031877675315402703	-0.18419868576613213	-0.08594198570243555	-0.14090125916470003	0.05216360222973544	-0.4263714524928574	-0.07627696947622709	-0.3842514603966256	-0.1413056946518739	0.059380743876191626	0.1936476146525754	0.030244805719508654	0.4666438942448365	0.008086546441885598	0.02792769778300687	-0.1802101941292485	0.1262101535479464	0.30673009603654805	-0.3576868084288479	0.09371267970831287	-0.29535002534391963	0.22388005271562234	0.4451105037449733	-0.33193786829505756	0.0968206477964964	0.5178758496379068	-0.08870813119825063	-0.14185303876104205	-0.3574610086951313	1.1649183733832955	0.6038537348969703	0.6516424780255268	0.1944080046584083	0.4495129614318212	-0.39275183196587665	0.17196416691047023	0.26502527207278237	0.25174436091985186	-0.3890005788537486	-1.226785001672328	0.1656149562788006	0.2355703455413259	0.5965653721269567	0.1656788906511954	2.1913090528302828	0.9089853494091427	0.11110309135733501	2.0554028099085517	0.6423950702124931	0.16808837465897047	0.08952796151477477	0.022299066764319822	-0.07162258731517412	0.001554848694200449	-0.08149338051466501	-0.15696171228413142	0.3032628448233694	3.119066957859115	0.36834437882512067	0.07793747474903451	-0.3997584620188709	-0.012113340812415052	0.01599261886900042	1.178487021668644	0.15298791793044586	-1.8433794494988602	1.015043793305093	0.05943688868250527	0.012791760511123351		-0.18061616256970442	0.16705771594958208	-0.26294925839998573	-0.053692221997800584	0.4545325910073342	-0.16468160999137677	2.8737301517603853	-0.9393732062851333	-0.2079100252785701	-0.10171678914599414	1.1645667317523052	0.06749210882878898	1.0393221141758202	0.22546602482441613	-0.14414293734425065	-0.22618103262958816	0.0017885301960295918	0.38881251732498445	-0.47067613292028676	0.6612793257739235	0.36960385029985077	0.22728658061105816	0.775840812058063	0.5260489086191672	0.20597290900090276	0.5782373447606253	0.9142819669871333	0.4814215335191474
2022-02-18	-0.42110616991566396	-0.003927187118004221	-0.3175613864382043	-0.1707718990805193	-0.1805403526675066	0.06743947728652047	-0.9238261769394046	-0.17064578962482083	-0.5547440535171966	-0.1108098432993764	0.08966372447782893	-0.16950591526729186	0.12544347228496525	0.6781449026125761	-0.135573881019879	0.1191779037185259	-0.3462146517973878	0.004863812234573661	0.18276035907379262	-0.5010223651008767	-0.049887630966757884	-0.2958877278527934	0.24332958328469723	0.17929323614705683	-0.18422887312023623	-0.01158632414495614	0.3661916344045636	-0.21061398215179966	-0.02749657662783446	-1.2164641933176361	0.33625299255267693	0.7999467305429827	0.7131878258651378	-0.04350268929827461	0.16562541708024092	-0.8193116686566174	0.11739187808491908	0.16809592515406757	0.26991975061924417	-0.7438836683323489	-1.271392450997003	0.013211840906398348	0.25947720785275663	0.8322683014617523	0.22237705676608938	-0.059575526927422295	-0.013912397113307495	0.047654559431463656	1.7034445907863942	-0.0234419225708572	0.13959178904264527	-0.02263804036563291	-0.016492089281984236	-0.29498677067939405	0.0021635268905034347	-0.13327196431706045	-0.12257370859683925	0.07648653738467937	1.7886103919912868	0.21200253144048098	-0.08286873786574966	-0.8078871895177978	0.03618059575230528	-0.05173818526798957	1.6512106377646942	-0.5110907249262595	-3.5126571111344718	0.8587561606207117	-0.028705188301842044	-0.0530027820633031		-0.2515302606041746	0.037118151233926255	-0.49117220378168513	-0.0907406282229894	0.13121219217980384	-0.19240643243851452	1.65622083158321	-1.8577833160752395	-0.3561706693920582	-0.4393128678693967	0.40078551249785277	0.05429028528509558	0.9992669920308708	-0.07384625649272408	-0.12524092076129845	-0.3406439373193662	-0.07563998631245075	0.29059088695580476	-1.021599139082728	0.9040022795190663	0.3651214936931674	-0.02634729975583744	0.4406687932335208	0.5931310302822	0.13402657248281336	0.24435904345005077	0.46600365389472254	0.2930372455720496
2022-03-18	-0.5945084332945301	-0.0031335680477770503	-0.45120222079307604	-0.2502499702009449	-0.2531026863868903	0.14791016417747233	-1.467273240007061	-0.3315753711491082	-0.9027176468830924	-0.18978205275834173	-0.11105910517682795	-0.3344681937088564	0.228960722787225	0.8499598899098484	-0.24071171091383034	0.21801405020565562	-0.27194944349807487	-0.1781891899451306	0.04985056421655509	-0.6590016596145888	-0.27960416189906134	-0.5478130270097266	0.296559738155434	0.10686638852020836	-0.02502125444885872	-0.11689800299976594	0.22974376697955434	-0.34373132299414333	0.2521325408244864	-1.4970490426773853	-0.2313318143399865	0.9436848100832192	0.5274164780466692	0.029124592621716516	-0.0872564362168945	-1.140484262667002	0.12971542245585613	0.2185481923745537	0.13061288242861857	-1.0317639673114094	-1.7254333904235328	-0.06236072636941867	0.31446495909432515	1.2265329039376267	0.3223395317732147	-1.5389327854903212	-0.6230310226476194	0.03890955976182739	1.3436029788480628	-1.0655248809390203	0.1281126414793942	-0.09315302851231141	-0.0006821225008297183	-0.5365568465785318	0.0028832707318012245	-0.1876921925154419	-0.020363049266905076	-0.0745117822872165	0.993938941664398	0.11803322678249373	-0.01816056930140164	-1.2491125933778888	-0.06799153405014581	-0.10335298510765076	2.4080935866247577	-0.7692487746800543	-4.26688719275396	0.8348751318560492	-0.16332916471291692	-0.24626441136218266		-0.3281190365563398	-0.21506582491185214	-0.7418426246805648	-0.1307017154045702	0.0936162678588982	-0.2560431595962407	0.921959735183564	-2.45532628909235	-0.5210176650865729	-0.7853712148554391	-0.05827009993118559	0.08784213102486872	1.036113353407224	-0.2811062569521785	-0.3325877964899564	-0.5699351522482538	-0.2654983481216886	0.24081282652542768	-1.3602758181409884	1.1471806303437748	0.29127271614323214	-0.00928215265572313	0.14404019839909699	0.4906466098567184	0.21098011954077528	0.44073047286998746	0.052071567447153466	0.22588062839019873
2022-04-20	-0.9015306435168965	-0.0019908981589460972	-0.6797349296037946	-0.3639138593316128	-0.36114360259089556	0.3562707161562779	-2.437536446769912	-0.34349705646213335	-1.23169893548659	-0.24552745866291936	-0.25631014785478196	-0.6248704477035731	0.3209216168733494	1.120470454325767	-0.3719598956678071	0.3050085235802348	-0.22149574407024056	-0.31519291966686835	-0.025134185633041595	-1.0407199259174036	-0.4574607478804034	-0.7209862019366959	0.49023241915915894	-0.056396964601522326	0.16512607938976803	-0.19682446321174982	0.13853498799367803	-0.49757126031073956	0.6659298429689523	-1.7788003458360402	-0.6443091001571859	1.1625155819214283	0.29761754714188093	0.23386544942023024	-0.34419311174166073	-1.3685277869951165	0.21219662419935903	0.44625644697033934	0.21944351360396314	-1.4953612246653192	-2.0454491993114576	-0.06769882739465546	0.5671879463890621	1.5765937870596325	0.44620933291344433	-2.5633333897263615	-1.0429840704745028	0.0904274544872187	1.2467080471697343	-1.7173324281436386	0.14566687098320613	-0.13756594333658806	-0.05308620927914621	-0.7373213148200285	0.004666445608769054	-0.25425947064356924	0.06275242397609004	-0.08982572418800527	0.6587005218743807	0.07809862166496939	-0.2339106084749809	-2.0913269535402845	-0.1144661730102216	-0.1625779781427405	3.0205294355885135	-0.8755195356527138	-4.67282882406394	0.8673673641039821	-0.26458282213498363	-0.3903373219653809		-0.47925814822318846	-0.37222353064004665	-1.226911049336655	-0.17809681957940648	0.3728704689884975	-0.31357538314691347	0.6130518557360918	-2.8521817621762313	-0.7152120529300858	-1.0124224907741857	-0.26131141938911395	0.06516337913843503	1.2327206543659432	-0.42405129280624615	-0.4833673842815269	-0.7992228707063742	-0.4037256588349235	0.3424655386373445	-1.5752216879933008	1.4398227638297205	0.17215617487514057	-0.027838704395317188	-0.14909093647138416	0.7483945596812478	0.41058791910219594	0.771652781645344	-0.10981669974737862	0.26909224708424373
